time_s,z_m,variable,value,location
28800.0,3.125,buoyancy_mean,-0.0005790090071968734,Center
28800.0,9.375,buoyancy_mean,0.005658172769472003,Center
28800.0,15.625,buoyancy_mean,0.006522429408505559,Center
28800.0,21.875,buoyancy_mean,0.007779852021485567,Center
28800.0,28.125,buoyancy_mean,0.008939224295318127,Center
28800.0,34.375,buoyancy_mean,0.010078283958137035,Center
28800.0,40.625,buoyancy_mean,0.011130671948194504,Center
28800.0,46.875,buoyancy_mean,0.01214462285861373,Center
28800.0,53.125,buoyancy_mean,0.013171620666980743,Center
28800.0,59.375,buoyancy_mean,0.014226596802473068,Center
28800.0,65.625,buoyancy_mean,0.015259202104061842,Center
28800.0,71.875,buoyancy_mean,0.01626069750636816,Center
28800.0,78.125,buoyancy_mean,0.017252076417207718,Center
28800.0,84.375,buoyancy_mean,0.018242737278342247,Center
28800.0,90.625,buoyancy_mean,0.0192604660987854,Center
28800.0,96.875,buoyancy_mean,0.020337400026619434,Center
28800.0,103.125,buoyancy_mean,0.02148289978504181,Center
28800.0,109.375,buoyancy_mean,0.022670459933578968,Center
28800.0,115.625,buoyancy_mean,0.023969736881554127,Center
28800.0,121.875,buoyancy_mean,0.025366968475282192,Center
28800.0,128.125,buoyancy_mean,0.026820833794772625,Center
28800.0,134.375,buoyancy_mean,0.02833583392202854,Center
28800.0,140.625,buoyancy_mean,0.02993657812476158,Center
28800.0,146.875,buoyancy_mean,0.03172047156840563,Center
28800.0,153.125,buoyancy_mean,0.033714231103658676,Center
28800.0,159.375,buoyancy_mean,0.035832373425364494,Center
28800.0,165.625,buoyancy_mean,0.03807399980723858,Center
28800.0,171.875,buoyancy_mean,0.0405359398573637,Center
28800.0,178.125,buoyancy_mean,0.043253690004348755,Center
28800.0,184.375,buoyancy_mean,0.046335550025105476,Center
28800.0,190.625,buoyancy_mean,0.04979325830936432,Center
28800.0,196.875,buoyancy_mean,0.0536323357373476,Center
28800.0,203.125,buoyancy_mean,0.05795705318450928,Center
