time_s,filtered_u,filtered_v,filtered_Δθ
0,8,0,0.00238043069839
600,3.55550456047,0.0997696369886,0.0205024927855
1200,3.16940498352,0.108011573553,0.0421215593815
1800,2.91376781464,0.149451911449,0.0680428445339
2400,2.69751000404,0.271169573069,0.0937770307064
3000,2.41746926308,0.398517936468,0.112506389618
3600,2.36226725578,0.474451303482,0.134530410171
4200,2.2123978138,0.5666410923,0.151399344206
4800,2.04681587219,0.628225803375,0.161979019642
5400,2.00831508636,0.758248209953,0.178081259131
6000,1.98578131199,0.754449725151,0.190593451262
6600,1.83261239529,0.830518782139,0.192992001772
7200,1.79581940174,0.912621617317,0.203878462315
7800,1.81817615032,1.00517320633,0.217402458191
8400,1.8831692934,1.06186628342,0.233537793159
9000,1.71629166603,1.09175920486,0.230700492859
9600,1.79534983635,1.15100550652,0.242952913046
10200,1.79039621353,1.21558666229,0.251621931791
10800,1.7461130619,1.23492264748,0.254699707031
11400,1.78511846066,1.30428922176,0.262928366661
12000,1.81340813637,1.32901763916,0.264841973782
12600,1.75028240681,1.37710237503,0.267679512501
13200,1.82032394409,1.43669426441,0.274625629187
13800,1.82747232914,1.43945074081,0.285335540771
14400,1.88439893723,1.42223882675,0.289383530617
15000,1.89804029465,1.48491692543,0.303383588791
15600,1.87820887566,1.47214484215,0.298132956028
16200,1.88275384903,1.47011125088,0.296691149473
16800,1.98855030537,1.50142836571,0.310604900122
17400,1.96374964714,1.51581907272,0.317474842072
18000,1.9491328001,1.4720184803,0.309557378292
18600,2.04788947105,1.51539742947,0.319619476795
19200,1.91723179817,1.44154047966,0.311639130116
19800,2.01381897926,1.5113465786,0.322039097548
20400,2.07921719551,1.56950294971,0.333674103022
21000,2.1544713974,1.50145077705,0.344503670931
21600,2.05096292496,1.4684073925,0.333465754986
22200,2.08307337761,1.51406335831,0.341418683529
22800,2.11161661148,1.50864541531,0.347074300051
23400,2.12037086487,1.47223865986,0.335142105818
24000,2.16100645065,1.4369533062,0.3499827981
24600,2.15130925179,1.42872190475,0.346510618925
25200,2.12775611877,1.38623821735,0.351550877094
25800,2.11516141891,1.40455794334,0.355535209179
26400,2.15715479851,1.3813958168,0.356445908546
27000,2.144749403,1.449690938,0.35149165988
27600,2.10469007492,1.40576434135,0.361276954412
28200,2.20825481415,1.39327669144,0.369617253542
28800,2.17836236954,1.38265776634,0.369581580162
29400,2.15013623238,1.39416730404,0.366382837296
30000,2.14943647385,1.33971393108,0.36338326335
30600,2.21415233612,1.34526395798,0.374057412148
31200,2.17011737823,1.29329395294,0.365536689758
31800,2.21529960632,1.37140977383,0.385300219059
32400,2.21402955055,1.31664741039,0.37304276228
