time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s
27000.0,1.5625,buoyancy_mean,-0.00268061901,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,4.6875,buoyancy_mean,0.00316616357,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,7.8125,buoyancy_mean,0.00499701407,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,10.9375,buoyancy_mean,0.00673716376,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,14.0625,buoyancy_mean,0.0081193326,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,17.1875,buoyancy_mean,0.00925326254,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,20.3125,buoyancy_mean,0.0101803597,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,23.4375,buoyancy_mean,0.0109892963,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,26.5625,buoyancy_mean,0.0117136734,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,29.6875,buoyancy_mean,0.0123959426,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,32.8125,buoyancy_mean,0.0130291292,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,35.9375,buoyancy_mean,0.0136211114,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,39.0625,buoyancy_mean,0.0141877634,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,42.1875,buoyancy_mean,0.0147316866,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,45.3125,buoyancy_mean,0.0152716599,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,48.4375,buoyancy_mean,0.0158070885,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,51.5625,buoyancy_mean,0.0163341276,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,54.6875,buoyancy_mean,0.0168486424,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,57.8125,buoyancy_mean,0.0173663609,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,60.9375,buoyancy_mean,0.0178815369,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,64.0625,buoyancy_mean,0.018380275,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,67.1875,buoyancy_mean,0.0188822914,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,70.3125,buoyancy_mean,0.0193848964,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,73.4375,buoyancy_mean,0.0198827591,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,76.5625,buoyancy_mean,0.0203815959,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,79.6875,buoyancy_mean,0.020890994,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,82.8125,buoyancy_mean,0.0214090757,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,85.9375,buoyancy_mean,0.0219258312,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,89.0625,buoyancy_mean,0.0224488154,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,92.1875,buoyancy_mean,0.0229798593,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,95.3125,buoyancy_mean,0.0235120896,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,98.4375,buoyancy_mean,0.0240498241,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,101.5625,buoyancy_mean,0.0246035531,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,104.6875,buoyancy_mean,0.025177313,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,107.8125,buoyancy_mean,0.0257823803,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,110.9375,buoyancy_mean,0.026411565,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,114.0625,buoyancy_mean,0.027055176,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,117.1875,buoyancy_mean,0.0277277958,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,120.3125,buoyancy_mean,0.0284260474,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,123.4375,buoyancy_mean,0.0291485395,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,126.5625,buoyancy_mean,0.0299062822,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,129.6875,buoyancy_mean,0.0306928195,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,132.8125,buoyancy_mean,0.0315198004,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,135.9375,buoyancy_mean,0.0323880687,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,139.0625,buoyancy_mean,0.0332998335,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,142.1875,buoyancy_mean,0.0342526957,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,145.3125,buoyancy_mean,0.0352487713,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,148.4375,buoyancy_mean,0.0362929888,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,151.5625,buoyancy_mean,0.037399631,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,154.6875,buoyancy_mean,0.0385706238,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,157.8125,buoyancy_mean,0.0398154445,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,160.9375,buoyancy_mean,0.0411525741,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,164.0625,buoyancy_mean,0.0426221341,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,167.1875,buoyancy_mean,0.0441572517,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,170.3125,buoyancy_mean,0.0457856432,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,173.4375,buoyancy_mean,0.0475046188,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,176.5625,buoyancy_mean,0.0493462309,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,179.6875,buoyancy_mean,0.051342234,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,182.8125,buoyancy_mean,0.0534313172,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,185.9375,buoyancy_mean,0.0556500107,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,189.0625,buoyancy_mean,0.0580462329,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,192.1875,buoyancy_mean,0.0606293269,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,195.3125,buoyancy_mean,0.0633158088,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,198.4375,buoyancy_mean,0.0661302432,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,201.5625,buoyancy_mean,0.0691949278,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,204.6875,buoyancy_mean,0.0724845678,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,207.8125,buoyancy_mean,0.0759705752,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,210.9375,buoyancy_mean,0.0795579851,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,214.0625,buoyancy_mean,0.0832966864,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,217.1875,buoyancy_mean,0.0873138383,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,220.3125,buoyancy_mean,0.0911438689,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,223.4375,buoyancy_mean,0.0939119235,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,226.5625,buoyancy_mean,0.0953423977,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,229.6875,buoyancy_mean,0.0957493857,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,232.8125,buoyancy_mean,0.0958779454,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,235.9375,buoyancy_mean,0.0964788124,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,239.0625,buoyancy_mean,0.0977885872,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,242.1875,buoyancy_mean,0.099503018,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,245.3125,buoyancy_mean,0.10108269,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,248.4375,buoyancy_mean,0.102293491,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,251.5625,buoyancy_mean,0.10331022,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,254.6875,buoyancy_mean,0.104509443,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,257.8125,buoyancy_mean,0.106089026,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,260.9375,buoyancy_mean,0.107855752,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
