time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
28800.0,1.5625,buoyancy_mean,-0.00488159654,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,4.6875,buoyancy_mean,0.00107821979,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,7.8125,buoyancy_mean,0.00295479078,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,10.9375,buoyancy_mean,0.00472076121,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,14.0625,buoyancy_mean,0.00611276738,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,17.1875,buoyancy_mean,0.00725104474,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,20.3125,buoyancy_mean,0.00818347093,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,23.4375,buoyancy_mean,0.00899226591,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,26.5625,buoyancy_mean,0.00971431215,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,29.6875,buoyancy_mean,0.0103893261,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,32.8125,buoyancy_mean,0.011016767,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,35.9375,buoyancy_mean,0.011613267,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,39.0625,buoyancy_mean,0.0121877957,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,42.1875,buoyancy_mean,0.012738578,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,45.3125,buoyancy_mean,0.013284042,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,48.4375,buoyancy_mean,0.013820657,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,51.5625,buoyancy_mean,0.0143494373,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,54.6875,buoyancy_mean,0.0148619176,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,57.8125,buoyancy_mean,0.015368822,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,60.9375,buoyancy_mean,0.0158735523,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,64.0625,buoyancy_mean,0.0163657935,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,67.1875,buoyancy_mean,0.0168675161,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,70.3125,buoyancy_mean,0.0173768988,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,73.4375,buoyancy_mean,0.0178887909,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,76.5625,buoyancy_mean,0.0184040889,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,79.6875,buoyancy_mean,0.0189247476,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,82.8125,buoyancy_mean,0.0194496345,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,85.9375,buoyancy_mean,0.0199765814,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,89.0625,buoyancy_mean,0.0205133362,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,92.1875,buoyancy_mean,0.0210638884,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,95.3125,buoyancy_mean,0.0216187667,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,98.4375,buoyancy_mean,0.0221805526,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,101.5625,buoyancy_mean,0.0227499213,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,104.6875,buoyancy_mean,0.0233332394,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,107.8125,buoyancy_mean,0.023937555,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,110.9375,buoyancy_mean,0.0245632911,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,114.0625,buoyancy_mean,0.0252067801,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,117.1875,buoyancy_mean,0.0258673634,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,120.3125,buoyancy_mean,0.0265493747,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,123.4375,buoyancy_mean,0.0272593079,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,126.5625,buoyancy_mean,0.0280131102,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,129.6875,buoyancy_mean,0.0288047884,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,132.8125,buoyancy_mean,0.0296346722,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,135.9375,buoyancy_mean,0.0304909274,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,139.0625,buoyancy_mean,0.0313894609,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,142.1875,buoyancy_mean,0.0323348846,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,145.3125,buoyancy_mean,0.0333223641,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,148.4375,buoyancy_mean,0.0343638174,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,151.5625,buoyancy_mean,0.0354716722,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,154.6875,buoyancy_mean,0.0366466735,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,157.8125,buoyancy_mean,0.0378914196,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,160.9375,buoyancy_mean,0.0392129421,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,164.0625,buoyancy_mean,0.0406397004,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,167.1875,buoyancy_mean,0.0421476103,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,170.3125,buoyancy_mean,0.0437724497,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,173.4375,buoyancy_mean,0.0455056708,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,176.5625,buoyancy_mean,0.0473835021,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,179.6875,buoyancy_mean,0.049444871,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,182.8125,buoyancy_mean,0.0516743194,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,185.9375,buoyancy_mean,0.0540831089,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,189.0625,buoyancy_mean,0.0566539858,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
