time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0.0,2,1,1.3857547,1,8,0,1,3745871.25,1,0,8,1.9,2.90785265e-05,1.17387692e-07,-1.77601339e-06,1.32231128,-2.53925562,-1.9203161,0,0,0.495200008,-0.0633953735,0,6.69616347e-05,1.69030372e-05,265,-6.30799768e-05,-4.77043322e-05,267.98999,264.950012,8,0,0,0
60.0,8.13320543,1,0.393653929,13,8.00002384,1.19382082e-06,1,30389.1055,1,0.0038916003,8.01079941,7.72654516,2.06204477e-05,1.43577981e-05,-5.01840759e-06,1.32231128,-0.204904914,-0.154959664,-0.00142540166,-0.00107796222,0,-0.179133683,0,4.74726403e-05,3.30609473e-05,264.995833,-0.000178242466,-0.000134796152,267.990906,264.959076,8.01079464,0.0226123221,0.0472286269,0.000167044229
120.0,10.3088899,1,0.314514101,53,8.00002956,-1.35607337e-07,1,10479.8965,1,0.0104316529,8.01918697,9.79344542,4.84511984e-05,4.13070738e-05,-7.42169914e-06,1.32231128,-0.130785957,-0.0989070833,-0.0020406628,-0.00154325448,0,-0.264919996,0,0.000111583635,9.51201582e-05,264.991667,-0.000263601978,-0.000199349408,267.990997,264.967133,8.01915359,0.0367558077,0.0786885768,0.000391798152
180.0,12.0692725,1,0.27549997,17,8.00007153,-9.52328355e-06,1,5884.24316,1,0.0165414494,8.02652645,11.4658088,8.40682114e-05,7.37872688e-05,-8.88411341e-06,1.32231128,-0.100333028,-0.0758770108,-0.00248243613,-0.00187734631,0,-0.317121297,0,0.000193595042,0.000169924111,264.9875,-0.000315543584,-0.000238630339,267.990997,264.970551,8.02651596,0.0544958711,0.0953110754,0.000515448744
240.0,13.3722907,1,0.250737518,53,8.00006199,-3.50592859e-06,1,3897.2644,1,0.0226228964,8.02949142,12.7036761,0.000121529018,0.000111076108,-1.01120231e-05,1.32231128,-0.0830843225,-0.0628326535,-0.0028381343,-0.00214634347,0,-0.36095196,0,0.000279890781,0.000255813502,264.983333,-0.000359156169,-0.000271612429,267.990997,264.9776,8.02948952,0.0714921504,0.0947151035,0.000569620053
300.0,14.3773941,1,0.233076632,53,8.00006866,-3.74459091e-06,1,2855.43628,1,0.0292190909,8.03351784,13.6585244,0.000169769512,0.000151910019,-1.10857145e-05,1.32231128,-0.0717654899,-0.0542727672,-0.00314071006,-0.00237516686,0,-0.395708203,0,0.000391019159,0.000349881593,264.979167,-0.000393739494,-0.000297766121,267.991058,264.980927,8.03350449,0.0876910314,0.0968848541,0.00058525824
360.0,15.4175274,1,0.21959275,53,8.0000639,-7.50687741e-06,1,2205.36475,1,0.0368667059,8.03464317,14.646651,0.00022096149,0.00019629969,-1.20036566e-05,1.32231128,-0.0636720732,-0.0481521077,-0.00340661546,-0.00257625827,0,-0.428474456,0,0.000508989091,0.000452156935,264.975,-0.00042634274,-0.000322422362,267.991333,264.982819,8.03461838,0.122647822,0.094810307,0.000584515219
420.0,16.2714045,1,0.208831176,101,8.0000639,1.07089841e-06,1,1787.29163,1,0.0451467708,8.03459454,15.4578342,0.000268706121,0.000242603855,-1.27388603e-05,1.32231128,-0.0575512648,-0.0435232334,-0.00364549784,-0.00275691343,0,-0.454717785,0,0.000619019382,0.000558860542,264.970833,-0.000452455512,-0.000342170184,267.99176,264.979706,8.03457737,0.169243544,0.0857398212,0.000576229475
480.0,16.8482582,1,0.199969202,101,8.00007248,2.4836919e-07,1,1486.79187,1,0.0542694069,8.03725624,16.0058453,0.000320600899,0.000291171949,-1.34455686e-05,1.32231128,-0.0527348258,-0.0398807973,-0.00386345852,-0.00292174658,0,-0.479943961,0,0.000738635543,0.000670800626,264.966667,-0.000477556168,-0.000361152604,267.99176,264.976562,8.03723335,0.263153613,0.0853316337,0.000555604289
540.0,17.8228876,1,0.192509115,101,8.00008011,-1.90059279e-06,1,1263.60718,1,0.065893814,8.0366087,16.9317432,0.000374165655,0.000343063584,-1.41150285e-05,1.32231128,-0.048835665,-0.0369320475,-0.0040648561,-0.00307405391,0,-0.503840566,0,0.000862132991,0.000790422724,264.9625,-0.000501333911,-0.000379134552,267.99176,264.973297,8.03659439,0.356149197,0.0898354277,0.000528957346
600.0,18.4884952,1,0.186181024,125,8.00008583,-3.88952867e-06,1,1092.96265,1,0.102304012,8.0396986,17.5640705,0.000445512123,0.000396167685,-1.4761853e-05,1.32231128,-0.045637954,-0.0345137753,-0.00425378839,-0.00321693416,0,-0.5269292,0,0.00102665788,0.000912862946,264.958333,-0.000524307659,-0.000396508491,267.99176,264.970001,8.03968239,0.583728552,0.241071612,0.000501846778
660.0,19.8466868,1,0.181090683,125,8.00009537,-3.10990913e-06,1,956.095093,1,0.270344883,8.11496544,18.8543525,0.000563716749,0.000454168039,-1.55284179e-05,1.32231128,-0.043135982,-0.0326216556,-0.00443777721,-0.00335607608,0,-0.554291964,0,0.00129932875,0.00104662043,264.954167,-0.000551534293,-0.000417098694,267.99176,264.9664,8.11408806,0.710979223,0.408715636,0.00150732452
720.0,22.6757937,1,0.178891629,125,8.00009823,-1.77291849e-06,1,860.482849,1,0.89665693,8.27492428,21.542004,0.000790261372,0.0005128911,-1.66328937e-05,1.32231128,-0.0420605317,-0.0318083428,-0.00465091271,-0.00351726008,0,-0.593716562,0,0.00182224112,0.00118208339,264.95,-0.000590762764,-0.000446765276,267.99176,264.962494,8.27420235,1.2006712,0.7500332,0.00622573169
780.0,32.3257588,1,0.206617728,125,8.00009918,-6.46649085e-07,1,1057.85364,1,3.98832798,8.41456604,30.7094708,0.00259983609,0.000547842064,-2.08457332e-05,1.32231128,-0.0562057868,-0.042505715,-0.00525208702,-0.00397189893,0,-0.744095206,0,0.0060148472,0.00126280799,264.945833,-0.00074039324,-0.000559923588,267.991943,264.954865,8.41326332,2.02193046,1.60856891,0.0350324474
840.0,39.7817461,1,0.271947652,125,8.00009537,4.88786895e-07,1,1646.45337,1,10.7959652,8.7351141,37.7926588,0.00266556558,0.000523875118,-3.05384165e-05,1.32231128,-0.0976717025,-0.073864378,-0.00485346699,-0.00367044215,0,-1.09007883,0,0.00616768189,0.0012077142,264.941667,-0.00108465552,-0.000820272428,267.992096,264.948975,8.72620773,2.66955376,2.43122768,0.0993765071
900.0,48.6746626,1,0.32359466,125,8.00008297,1.53868712e-06,1,2134.56616,1,17.5686703,8.7320776,46.2409295,0.00765408389,0.0003959272,-3.96857286e-05,1.32231128,-0.138300866,-0.104590252,-0.006716175,-0.00507911807,0,-1.41659498,0,0.0178795252,0.000912702875,264.9375,-0.00140954729,-0.00106597238,267.991974,264.945221,8.7264185,2.81035948,2.68595219,0.166091502
960.0,58.8825255,1,0.398898542,399,8.00009251,-2.12277897e-07,1,2777.12158,1,23.1980362,8.9503746,55.9383992,0.00277627655,0.000214040163,-5.71389719e-05,1.32231128,-0.210230708,-0.158987299,-0.00859293807,-0.00649842294,0,-2.03959441,0,0.00642516045,0.000493151543,264.933333,-0.00202944712,-0.00153477257,267.992096,264.940094,8.94143677,2.52243996,2.23169017,0.264973819
1020.0,72.6849342,1,0.412539005,399,8.00012779,-3.27724877e-07,1,2902.34619,1,22.8148518,9.22198105,69.0506875,0.00125040952,0.000168534069,-6.04763773e-05,1.32231128,-0.22491917,-0.170095474,-0.00743681937,-0.00562410662,0,-2.15872407,0,0.00288571138,0.000388202607,264.929167,-0.00214798423,-0.00162441644,267.991974,264.936462,9.20977592,2.54724288,2.13065863,0.24385801
1080.0,72.2946738,1,0.406044662,399,8.00016403,-4.8165532e-07,1,2771.62183,1,23.7917576,8.74914455,68.6799401,0.00111111661,0.000174210596,-6.03847802e-05,1.32231128,-0.217884228,-0.164775297,-0.00747550139,-0.00565335993,0,-2.1554544,0,0.00256360369,0.000401280297,264.925,-0.00214473065,-0.00162195601,267.991974,264.927216,8.74326897,2.51652336,2.2022419,0.194009542
1140.0,79.9541437,1,0.403621614,399,8.00019836,-6.7278404e-07,1,2643.65649,1,25.2299366,9.07137012,75.9564365,0.00114973099,0.000182214615,-6.21810686e-05,1.32231128,-0.215335041,-0.162847459,-0.00598823559,-0.00452861283,0,-2.2195735,0,0.00265287282,0.000419722084,264.920833,-0.0022085309,-0.00167020503,267.992035,264.925018,9.05178261,2.44286847,2.10802126,0.204834476
1200.0,87.7687614,1,0.392722368,399,8.00023556,-9.02304805e-07,1,2436.84546,1,24.955368,8.8686161,83.3803233,0.00144333823,0.000197968591,-6.21396684e-05,1.32231128,-0.203878373,-0.154183343,-0.00506206788,-0.00382819679,0,-2.21809554,0,0.0033321369,0.000456025038,264.916667,-0.00220706034,-0.00166909292,267.992157,264.922638,8.85580921,2.25783181,2.03873777,0.191897765
1260.0,95.7167541,1,0.389017433,399,8.00027466,-1.17178138e-06,1,2315.38037,1,24.676733,8.72287083,90.9309164,0.000993114896,0.000209140562,-6.35659962e-05,1.32231128,-0.200056419,-0.15129298,-0.00469125528,-0.00354776927,0,-2.26900911,0,0.00229084655,0.000481771742,264.9125,-0.00225772057,-0.00170740474,267.992371,264.916626,8.71397781,2.31044436,2.18296719,0.189192042
1320.0,103.602801,1,0.385949463,399,8.0003109,-1.47855235e-06,1,2190.96021,1,24.7754917,8.62718773,98.4226608,0.00106712757,0.000219371344,-6.55989425e-05,1.32231128,-0.196881205,-0.148891717,-0.00583040528,-0.00440925313,0,-2.34157562,0,0.00246191281,0.000505349075,264.908333,-0.00232992601,-0.00176201027,267.992401,264.914185,8.62163925,2.66751337,1.95419681,0.174584568
1380.0,107.152827,1,0.371796042,399,8.00035286,-1.83017391e-06,1,1984.92529,1,24.8740463,8.54429817,101.795186,0.00100002193,0.000240808004,-6.47306661e-05,1.32231128,-0.182656586,-0.138134331,-0.00688058184,-0.00520345103,0,-2.3105824,0,0.00230680429,0.000554752478,264.904167,-0.00229908689,-0.00173868809,267.992554,264.909943,8.54011631,2.43113852,1.71949744,0.159608155
1440.0,113.992762,1,0.367267191,399,8.00039196,-2.22603353e-06,1,1886.35669,1,25.3307629,8.72387028,108.293124,0.00171025412,0.000258285378,-6.56542179e-05,1.32231128,-0.178206682,-0.134769082,-0.00739889359,-0.00559542514,0,-2.34354877,0,0.00395027082,0.000595044869,264.9,-0.00233188923,-0.00176349492,267.992676,264.90332,8.71389484,2.3311224,1.77220917,0.169650018
1500.0,110.865937,1,0.358715177,399,8.00043392,-2.6667999e-06,1,1765.06677,1,25.9323711,8.49139118,105.32264,0.00210370566,0.000272764009,-6.53774769e-05,1.32231128,-0.169993699,-0.12855801,-0.00730263116,-0.00552262645,0,-2.33367038,0,0.00486256322,0.000628415262,264.895833,-0.00232206006,-0.00175606157,267.992981,264.902069,8.4870739,2.10217595,2.00572634,0.16981633
1560.0,111.112703,1,0.35762009,399,8.00047493,-3.15166358e-06,1,1679.29333,1,26.4428864,8.45176029,105.557068,0.00227060821,0.000289267482,-6.80893427e-05,1.32231128,-0.168979779,-0.127791226,-0.00671668397,-0.00507950271,0,-2.43047142,0,0.00524996081,0.000666463573,264.891667,-0.00241837953,-0.00182890333,267.99295,264.894501,8.4498291,2.13535333,1.99601912,0.165271506
1620.0,117.217361,1,0.351243198,399,8.00051689,-3.67649568e-06,1,1585.552,1,26.0146103,8.58695221,111.356493,0.00175085501,0.000303787558,-6.83255785e-05,1.32231128,-0.162978694,-0.123252898,-0.00716008246,-0.00541482354,0,-2.43890381,0,0.0040443521,0.000699933036,264.8875,-0.00242677005,-0.00183524867,267.992981,264.892303,8.58402252,1.98075628,1.74543417,0.155098632
