time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s
27000.0,6.25,buoyancy_mean,0.000567511714,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,18.75,buoyancy_mean,0.0080084363,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,31.25,buoyancy_mean,0.0142528871,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,43.75,buoyancy_mean,0.020419335,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,56.25,buoyancy_mean,0.0262934323,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,68.75,buoyancy_mean,0.0319164097,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,81.25,buoyancy_mean,0.0372785628,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,93.75,buoyancy_mean,0.0423847102,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,106.25,buoyancy_mean,0.0472466908,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,118.75,buoyancy_mean,0.0518913157,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,131.25,buoyancy_mean,0.0563660488,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,143.75,buoyancy_mean,0.0608887374,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,156.25,buoyancy_mean,0.0655605495,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,168.75,buoyancy_mean,0.072865963,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,181.25,buoyancy_mean,0.0840116665,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,193.75,buoyancy_mean,0.0884975195,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,206.25,buoyancy_mean,0.0927318484,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,218.75,buoyancy_mean,0.097755149,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,231.25,buoyancy_mean,0.102582999,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,243.75,buoyancy_mean,0.107858881,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,256.25,buoyancy_mean,0.11188364,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,268.75,buoyancy_mean,0.116329633,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,281.25,buoyancy_mean,0.121028781,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,293.75,buoyancy_mean,0.12490508,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,306.25,buoyancy_mean,0.129675731,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,318.75,buoyancy_mean,0.134729221,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,331.25,buoyancy_mean,0.139449403,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,343.75,buoyancy_mean,0.143992946,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,356.25,buoyancy_mean,0.148637325,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,368.75,buoyancy_mean,0.153274655,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,381.25,buoyancy_mean,0.157801524,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,393.75,buoyancy_mean,0.160873145,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
28800.0,6.25,buoyancy_mean,-0.00367731322,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,18.75,buoyancy_mean,0.00402394217,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,31.25,buoyancy_mean,0.0105063636,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,43.75,buoyancy_mean,0.0169272553,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,56.25,buoyancy_mean,0.0230641197,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,68.75,buoyancy_mean,0.028961068,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,81.25,buoyancy_mean,0.03460728,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,93.75,buoyancy_mean,0.0400111564,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,106.25,buoyancy_mean,0.0451896563,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,118.75,buoyancy_mean,0.0501732379,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,131.25,buoyancy_mean,0.0550046526,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,143.75,buoyancy_mean,0.059885934,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,156.25,buoyancy_mean,0.0647000223,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,168.75,buoyancy_mean,0.0713270009,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,181.25,buoyancy_mean,0.0838068649,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,193.75,buoyancy_mean,0.0884047896,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,206.25,buoyancy_mean,0.0926413015,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,218.75,buoyancy_mean,0.0976513624,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,231.25,buoyancy_mean,0.102508202,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,243.75,buoyancy_mean,0.10781128,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,256.25,buoyancy_mean,0.111828811,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,268.75,buoyancy_mean,0.116265453,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,281.25,buoyancy_mean,0.12096972,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,293.75,buoyancy_mean,0.124824509,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,306.25,buoyancy_mean,0.129585311,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,318.75,buoyancy_mean,0.134680122,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,331.25,buoyancy_mean,0.139414191,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,343.75,buoyancy_mean,0.143963546,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,356.25,buoyancy_mean,0.148619637,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,368.75,buoyancy_mean,0.15327087,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,381.25,buoyancy_mean,0.157798037,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,393.75,buoyancy_mean,0.160828352,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
30600.0,6.25,buoyancy_mean,-0.0079435287,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,18.75,buoyancy_mean,8.83198572e-06,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,31.25,buoyancy_mean,0.00672164559,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,43.75,buoyancy_mean,0.0133899339,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,56.25,buoyancy_mean,0.0197812747,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,68.75,buoyancy_mean,0.0259399638,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,81.25,buoyancy_mean,0.0318529606,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,93.75,buoyancy_mean,0.037530534,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,106.25,buoyancy_mean,0.0429921485,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,118.75,buoyancy_mean,0.0482721105,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,131.25,buoyancy_mean,0.0534128658,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,143.75,buoyancy_mean,0.0586182214,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,156.25,buoyancy_mean,0.0636540428,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,168.75,buoyancy_mean,0.0700160488,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,181.25,buoyancy_mean,0.0835461989,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,193.75,buoyancy_mean,0.0882976428,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,206.25,buoyancy_mean,0.0925524682,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,218.75,buoyancy_mean,0.0975570604,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,231.25,buoyancy_mean,0.102432266,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,243.75,buoyancy_mean,0.107765891,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,256.25,buoyancy_mean,0.111774668,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,268.75,buoyancy_mean,0.116202898,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,281.25,buoyancy_mean,0.120903097,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,293.75,buoyancy_mean,0.124740325,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,306.25,buoyancy_mean,0.129496694,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,318.75,buoyancy_mean,0.134626493,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,331.25,buoyancy_mean,0.139375791,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,343.75,buoyancy_mean,0.143937469,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,356.25,buoyancy_mean,0.148602098,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,368.75,buoyancy_mean,0.153264821,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,381.25,buoyancy_mean,0.157795236,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
30600.0,393.75,buoyancy_mean,0.160783395,Center,m s^-2,preceding_1800s_average,28800.0,30600.0
32400.0,6.25,buoyancy_mean,-0.0122215953,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,18.75,buoyancy_mean,-0.00402807677,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,31.25,buoyancy_mean,0.00290644309,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,43.75,buoyancy_mean,0.00981368683,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,56.25,buoyancy_mean,0.0164497271,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,68.75,buoyancy_mean,0.0228590667,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,81.25,buoyancy_mean,0.0290255994,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,93.75,buoyancy_mean,0.0349582545,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,106.25,buoyancy_mean,0.0406762436,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,118.75,buoyancy_mean,0.0462157279,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,131.25,buoyancy_mean,0.0516201183,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,143.75,buoyancy_mean,0.0571074896,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,156.25,buoyancy_mean,0.0624502599,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,168.75,buoyancy_mean,0.0688720867,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,181.25,buoyancy_mean,0.0832801014,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,193.75,buoyancy_mean,0.0881961957,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,206.25,buoyancy_mean,0.092468746,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,218.75,buoyancy_mean,0.0974531248,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,231.25,buoyancy_mean,0.102346793,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,243.75,buoyancy_mean,0.107707307,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,256.25,buoyancy_mean,0.111724459,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,268.75,buoyancy_mean,0.116129205,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,281.25,buoyancy_mean,0.120835245,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,293.75,buoyancy_mean,0.124667116,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,306.25,buoyancy_mean,0.12941204,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,318.75,buoyancy_mean,0.134572849,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,331.25,buoyancy_mean,0.139343932,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,343.75,buoyancy_mean,0.143909037,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,356.25,buoyancy_mean,0.148584217,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,368.75,buoyancy_mean,0.153254658,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,381.25,buoyancy_mean,0.15779072,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,393.75,buoyancy_mean,0.160735443,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
27000.0,0,density_at_w_faces,1.32231128,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,12.5,density_at_w_faces,1.32078004,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,25,density_at_w_faces,1.31924987,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,37.5,density_at_w_faces,1.31772065,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,50,density_at_w_faces,1.31619275,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,62.5,density_at_w_faces,1.31466579,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,75,density_at_w_faces,1.31313968,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,87.5,density_at_w_faces,1.31161475,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,100,density_at_w_faces,1.31009102,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
