time_s,filtered_u,filtered_v,filtered_Δθ
0,8,0,0.00238043069839
600,4.02517414093,0.0630304664373,0.0219438448548
1200,3.32296299934,0.141825020313,0.0479658916593
1800,2.90708971024,0.314255058765,0.0738439559937
2400,2.69094085693,0.387473493814,0.0998863875866
3000,2.47486424446,0.466113984585,0.119559749961
3600,2.32782411575,0.531189084053,0.137406021357
4200,2.14646577835,0.625778317451,0.149018853903
4800,2.07415056229,0.723177433014,0.165792047977
5400,1.95013213158,0.821095347404,0.174683958292
6000,2.00983858109,0.9093785882,0.191152781248
6600,1.8354165554,0.970670878887,0.190772712231
7200,1.8287371397,1.05378496647,0.205868989229
7800,1.84862565994,1.15519988537,0.217220693827
8400,1.76273036003,1.16683030128,0.21590167284
9000,1.72573316097,1.22753608227,0.221183180809
9600,1.80105996132,1.33088064194,0.237481057644
10200,1.74961829185,1.31153595448,0.236637368798
10800,1.69841313362,1.34874534607,0.237177595496
11400,1.79154407978,1.43783593178,0.252625048161
12000,1.77026343346,1.42409324646,0.251800596714
12600,1.78886544704,1.48371315002,0.260947167873
13200,1.85049057007,1.51769590378,0.268087357283
13800,1.83086872101,1.52471494675,0.272213935852
14400,1.86714434624,1.55644130707,0.282726168633
15000,1.97395539284,1.5890250206,0.293728560209
15600,1.96385788918,1.56430792809,0.293579280376
16200,2.02270746231,1.60444808006,0.301378488541
16800,2.00448942184,1.62075018883,0.307074338198
17400,2.08207798004,1.58631682396,0.309298455715
18000,2.03277182579,1.58795928955,0.309201866388
18600,2.23291826248,1.6935532093,0.340929657221
19200,1.99322533607,1.50450599194,0.304017812014
19800,2.16979885101,1.58478164673,0.329758614302
20400,2.05891489983,1.50774383545,0.320523440838
21000,2.11181926727,1.52702689171,0.322091162205
21600,2.08850622177,1.50969314575,0.324368149042
22200,2.07654571533,1.51217758656,0.326031923294
22800,2.15300750732,1.5518386364,0.338569521904
23400,2.08536243439,1.55413746834,0.333397656679
24000,2.08641147614,1.52846431732,0.32972535491
24600,2.17378425598,1.54200899601,0.343619406223
25200,2.17756605148,1.51549649239,0.343191295862
25800,2.14422249794,1.48841404915,0.339383065701
26400,2.30633831024,1.56501436234,0.360938698053
27000,2.22825336456,1.49682736397,0.356995284557
27600,2.20942735672,1.48203098774,0.360912144184
28200,2.23222303391,1.3988969326,0.357034504414
28800,2.15080547333,1.44428110123,0.35171687603
29400,2.18204522133,1.45603466034,0.353904038668
30000,2.15133881569,1.40386509895,0.35172021389
30600,2.21760225296,1.40547847748,0.360525906086
31200,2.12156200409,1.39906263351,0.347547769547
31800,2.23625254631,1.40877008438,0.36756747961
32400,2.06852865219,1.35120618343,0.346742749214
