time_s,q_t_8gkg_entrainment_m_s,q_t_derivative_valid,theta_li_295_entrainment_m_s,theta_li_derivative_valid
0.0,0.00153762044,true,0.0034212559,true
60.0,0.0015306517,true,0.00341724685,true
120.0,0.0015180851,true,0.00341069285,true
180.0,0.00150704185,true,0.00340159457,true
240.0,0.00149192731,true,0.0033904588,true
300.0,0.00146561864,true,0.00338288136,true
360.0,0.00141539721,true,0.00337530255,true
420.0,0.00131022903,true,0.00337331657,true
480.0,0.00106668246,true,0.00338048701,true
540.0,0.000368346606,true,0.00338460774,true
600.0,-0.000673548663,true,0.00337296084,true
660.0,-0.00161445915,true,0.00333689483,true
720.0,-0.00234956711,true,0.00328098119,true
780.0,-0.00288644997,true,0.00321996732,true
840.0,-0.00321438927,true,0.0031619917,true
900.0,-0.00338419088,true,0.00310451212,true
960.0,-0.00335413302,true,0.00305312278,true
1020.0,-0.00346085078,true,0.00302206866,true
1080.0,-0.00442011846,true,0.00303017463,true
1140.0,-0.00619149246,true,0.0031079702,true
1200.0,-0.00839311323,true,0.00328192337,true
1260.0,-0.0106618962,true,0.00353273015,true
1320.0,-0.0126092062,true,0.00379529714,true
1380.0,-0.0132655013,true,0.0040187562,true
1440.0,-0.0119594226,true,0.00422801791,true
1500.0,-0.00873329237,true,0.00452532186,true
1560.0,-0.00705344597,true,0.00504599652,true
1620.0,-0.00547959435,true,0.00580485867,true
1680.0,-0.000487372794,true,0.00660155006,true
1740.0,0.00516943481,true,0.00725497614,true
1800.0,0.00879345411,true,0.00773000073,true
1860.0,0.0106148152,true,0.0079228247,true
1920.0,0.012510324,true,0.00782471374,true
1980.0,0.0135726496,true,0.00760448852,true
2040.0,0.0120033644,true,0.00750983838,true
2100.0,0.00826304174,true,0.00780836896,true
2160.0,0.00435035716,true,0.00829673846,true
2220.0,0.00204717733,true,0.00896983726,true
2280.0,0.0016129689,true,0.00997883382,true
2340.0,0.00221385002,true,0.0109148372,true
2400.0,0.00331901532,true,0.0112961007,true
2460.0,0.00421539706,true,0.0113935501,true
2520.0,0.00427217822,true,0.0112184195,true
2580.0,0.00387006241,true,0.010827508,true
2640.0,0.00332037997,true,0.0105962518,true
