time_s,lwp_mean,lwp_variance,cloud_fraction,cloud_base_valid_fraction,cloud_base_mean,cloud_base_variance,q_t_8gkg_inversion_valid_fraction,q_t_8gkg_inversion_height_mean,q_t_8gkg_inversion_height_variance,theta_li_295_inversion_valid_fraction,theta_li_295_inversion_height_mean,theta_li_295_inversion_height_variance,radiation_nearest_q_t_inversion_height_mean,radiation_nearest_q_t_inversion_height_variance,decoupling_delta_q_t,resolved_tke_vertical_integral,resolved_tke_depth_mean,w_variance_max,friction_velocity,convective_velocity_scale,surface_drag_u_dynamic_flux,surface_drag_v_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_kinematic_flux,surface_density_for_drag,surface_sgs_u_w_flux,surface_sgs_v_w_flux,surface_sgs_theta_li_flux,surface_sgs_q_t_flux,surface_sensible_heat_flux,surface_latent_heat_flux,surface_buoyancy_flux
0.0,0.067632705,0,1,1,610,0,1,832.666687,0,1,841.262878,0,830,0,0,0,0,0,0.295254171,0.808471978,-0.0836956277,0.0657608509,-0.0685473159,0.053858608,1.22099054,0,0,0,0,15,115,0.000634634634
60.0,0.0678140819,0,1,1,610,0,1,832.571594,0,1,841.27887,0,830,0,3.7252903e-09,0.00389245525,2.59497006e-06,2.60044999e-05,0.286822021,0.808441222,-0.0789875463,0.0620530583,-0.0646913648,0.0508219004,1.22099054,0,0,0,0,15,115,0.000634634634
120.0,0.067979306,4.65661287e-10,1,1,610,0,1,832.475586,0.0625,1,841.29425,0.0625,830,0,1.76951289e-08,0.0109235952,7.28239684e-06,6.81988022e-05,0.278860271,0.808410168,-0.0746750683,0.0586408116,-0.061159417,0.0480272435,1.22099054,0,0,0,0,15,115,0.000634634634
180.0,0.0681390911,4.65661287e-10,1,1,610,0,1,832.378906,0.0625,1,841.309326,0.0625,830,0,3.44589353e-08,0.0203502122,1.35668079e-05,0.000121597535,0.271331012,0.808378875,-0.0707156956,0.0554931946,-0.0579166599,0.045449324,1.22099054,0,0,0,0,15,115,0.000634634634
240.0,0.0682943761,4.65661287e-09,1,1,610,0,1,832.281006,0,1,841.323975,0.0625,830,0,5.40167093e-08,0.0319319926,2.1287995e-05,0.000182449992,0.264200628,0.808347166,-0.0670725629,0.0525833406,-0.0549329109,0.0430661328,1.22099054,0,0,0,0,15,115,0.000634634634
300.0,0.0684278011,2.46800482e-08,1,1,610,0,1,832.180542,0,1,841.338135,0,830,0,7.4505806e-08,0.0457841866,3.05227913e-05,0.000247145799,0.257439315,0.808314621,-0.0637136996,0.0498878621,-0.0521819778,0.0408585183,1.22099054,0,0,0,0,15,115,0.000634634634
360.0,0.0685131177,1.28988177e-07,1,1,610,0,1,832.074219,0.0625,1,841.352112,0,830,0,9.49949026e-08,0.0628329664,4.18886448e-05,0.000313779718,0.251021236,0.80828023,-0.0606114864,0.0473866351,-0.0496412404,0.0388099924,1.22099054,0,0,0,0,15,115,0.000634634634
420.0,0.0685018152,6.28177077e-07,1,1,610,0,1,831.956726,0,1,841.367188,0,830,0,1.17346644e-07,0.085667938,5.71119599e-05,0.000384623767,0.244923994,0.808242142,-0.0577420779,0.04506227,-0.0472911745,0.0369063206,1.22099054,0,0,0,0,15,115,0.000634634634
480.0,0.0683321133,2.52388418e-06,1,1,610,0,1,831.812805,0.1875,1,841.382935,0,830,0,1.44354999e-07,0.119530417,7.96869426e-05,0.000465166231,0.23912923,0.808195591,-0.0550851673,0.0428999662,-0.0451151468,0.0351353809,1.22099054,0,0,0,0,15,115,0.000634634634
540.0,0.0679951608,5.97396865e-06,1,1,610,0,1,831.59021,0.625,1,841.398438,0.0625,830,0,1.78813934e-07,0.171737388,0.000114491595,0.000554385362,0.233622909,0.808123469,-0.0526238605,0.040887475,-0.0430993177,0.0334871337,1.22099054,0,0,0,0,15,115,0.000634634634
600.0,0.0675112158,1.00121833e-05,1,1,610,0,1,831.297668,1.4375,1,841.412354,0,830,0,2.2072345e-07,0.25526613,0.000170177416,0.00064788782,0.22839871,0.808028698,-0.0503457263,0.039016068,-0.0412335098,0.0319544375,1.22099054,0,0,0,0,15,115,0.000634634634
660.0,0.0669680834,1.36387534e-05,1,1,610,0,1,830.903748,2.6875,1,841.422363,0.1875,830,0,2.8219074e-07,0.400096864,0.000266731251,0.00074653374,0.223465547,0.807901025,-0.0482454561,0.0372828655,-0.0395133756,0.0305349343,1.22099054,0,0,0,0,15,115,0.000634634634
720.0,0.0664295107,1.57039613e-05,1,1,610,0,1,830.43103,4.75,1,841.427307,0.1875,830,0,3.65078449e-07,0.666376531,0.000444251025,0.000853070756,0.218859643,0.807747781,-0.0463292152,0.0356943421,-0.0379439592,0.0292339213,1.22099054,0,0,0,0,15,115,0.000634634634
