time_s,q_t_8gkg_entrainment_m_s,q_t_derivative_valid,theta_li_295_entrainment_m_s,theta_li_derivative_valid
0.0,0.00153762044,true,0.0034212559,true
60.0,0.00152963445,true,0.0034162296,true
120.0,0.00151605013,true,0.00340865788,true
180.0,0.00149992017,true,0.0034026109,true
240.0,0.00146801821,true,0.00339503644,true
300.0,0.00139745104,true,0.00338949465,true
360.0,0.00125514559,true,0.00339717646,true
420.0,0.000941391192,true,0.00341198316,true
480.0,6.49969966e-05,true,0.00341560259,true
540.0,-0.00117434278,true,0.00340040194,true
600.0,-0.00260315384,true,0.00335467776,true
660.0,-0.00410609589,true,0.00327994723,true
720.0,-0.00543843498,true,0.00319349929,true
780.0,-0.00704014066,true,0.00309228129,true
840.0,-0.00880349744,true,0.00296662358,true
900.0,-0.010635386,true,0.00281652092,true
960.0,-0.012368031,true,0.00265061421,true
1020.0,-0.0134052062,true,0.00253298902,true
1080.0,-0.0130727849,true,0.00259235089,true
1140.0,-0.010796617,true,0.00303475003,true
1200.0,-0.00632600352,true,0.00394422559,true
1260.0,0.000173267007,true,0.00505333442,true
1320.0,0.00637359215,true,0.00597348147,true
1380.0,0.0102989519,true,0.00651893755,true
1440.0,0.0113044079,true,0.0066941922,true
1500.0,0.0101083524,true,0.00654240013,true
1560.0,0.00805184771,true,0.00623235661,true
1620.0,0.00635336059,true,0.00597056142,true
1680.0,0.00394157867,true,0.0058826695,true
1740.0,0.000682557727,true,0.00610962435,true
1800.0,-0.00198144341,true,0.00672831621,true
1860.0,-0.00445278338,true,0.00761828923,true
1920.0,-0.00547910202,true,0.00860308349,true
1980.0,-0.00434372523,true,0.00974272606,true
2040.0,-0.00258429446,true,0.0111735892,true
2100.0,-0.00105953479,true,0.0126917843,true
2160.0,0.000191447701,true,0.0132632426,true
2220.0,0.001510777,true,0.012909949,true
2280.0,0.00187886955,true,0.0122615615,true
2340.0,0.0018647464,true,0.0110936644,true
