variable,time_s,z_m,value,location,units,record_kind,window_start_s,window_end_s
u_mean,9000.0,10,5.44797897,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,30,6.66278887,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,50,6.58039618,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,70,6.62781429,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,90,6.65759134,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,110,6.68182611,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,130,6.70023966,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,150,6.71600723,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,170,6.72876167,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,190,6.73925972,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,210,6.74744558,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,230,6.75384426,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,250,6.75874758,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,270,6.76225328,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,290,6.76435709,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,310,6.7645278,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,330,6.76304483,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,350,6.7610116,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,370,6.75935698,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,390,6.7577405,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,410,6.75579214,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,430,6.75349426,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,450,6.75116444,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,470,6.74854183,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,490,6.7458744,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,510,6.74291754,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,530,6.73950195,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,550,6.73660326,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,570,6.73421383,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,590,6.73187637,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,610,6.72967911,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,630,6.72803831,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,650,6.72715187,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,670,6.72636175,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,690,6.72531986,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,710,6.72497702,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,730,6.72637272,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,750,6.73110056,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,770,6.74000692,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,790,6.7549181,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,810,6.78037453,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,830,6.82604122,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,850,6.91338444,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,870,7.0019989,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,890,7.01684427,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,910,6.99800777,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,930,6.99082851,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,950,6.99417877,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,970,6.99423933,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
