time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0.0,2,1,1.3857547,1,8,0,1,3745871.25,1,0,8,1.9,2.90785265e-05,1.17387692e-07,-1.77601339e-06,1.32231128,-2.53925562,-1.9203161,0,0,0.495200008,-0.0633953735,0,6.69616347e-05,1.69030372e-05,265,-6.30799768e-05,-4.77043322e-05,267.98999,264.950012,8,0,0,0
60.0,2.00649301,1,0.169205189,51,8.00001621,-2.46461724e-07,1,5353.88086,1,0.013277038,8.3971653,1.90616836,0.00028588681,8.23761075e-05,-2.26210273e-06,1.32231128,-0.0378413014,-0.0286175441,-0.00113427918,-0.00085780042,0.0361750014,-0.0807464942,0,0.000658622012,0.000191314801,264.995833,-8.03447692e-05,-6.07608599e-05,267.990234,264.961639,8.39715958,0.0346859321,0.0436620563,0.00012151432
120.0,2.03464717,1,0.0911836103,51,8.0000248,-2.25629356e-06,1,689.825073,1,0.0479980782,8.68175411,1.93291481,0.00167336699,0.000673363917,-2.74758645e-06,1.32231128,-0.0109180715,-0.00825680885,-0.00129235128,-0.000977342715,0,-0.0980759934,0,0.0038648101,0.00155252975,264.991667,-9.75880539e-05,-7.38011222e-05,267.990234,264.969147,8.68172646,0.072915867,0.0739082471,0.000303271052
180.0,2.03585537,1,0.0636122823,53,8.00003242,-1.23143184e-06,1,202.140976,1,0.0535293482,8.62607479,1.9340626,0.00924136024,0.00239287596,-3.1835275e-06,1.32231128,-0.00517508946,-0.00391366938,-0.0013598206,-0.0010283665,0,-0.113637052,0,0.0216550138,0.00553700933,264.9875,-0.000113071692,-8.55106482e-05,267.990234,264.97644,8.6260643,0.145318359,0.0991217047,0.000414691545
240.0,5.49042712,1,0.0566188395,101,8.00004005,-1.73644228e-08,1,123.099731,1,0.0915840268,8.81838512,5.21590577,1.80616605,0.0083090784,-3.68608858e-06,1.32231128,-0.00389503175,-0.00294562383,-0.00167248421,-0.00126481883,0,-0.131576136,0.000974999974,10,0.030226374,264.983333,-0.000130921529,-9.9009616e-05,267.990234,264.979858,8.81832886,0.715422034,0.109602094,0.000455193222
300.0,16.0021624,1,0.449417174,101,8.00002766,3.08932783e-07,1,9799.91211,1,9.74625206,11.5949612,15.2020543,0.0665767118,0.000112666014,-2.31561753e-05,1.32231128,-0.267055631,-0.201961249,-0.00320536201,-0.00242406013,0.000274999999,-0.826567173,0,0.18012853,0.000260972069,264.979167,-0.000822454924,-0.00062198285,267.990265,264.9758,11.5711184,4.05825806,3.08455014,0.250049889
360.0,25.9681906,1,0.401443094,399,8.00004959,-5.97127752e-08,1,8163.3667,1,8.020051,9.61722565,24.6697811,0.0242950767,8.47807678e-05,-1.98126563e-05,1.32231128,-0.213081986,-0.161143586,-0.0027038469,-0.00204478856,0.00384999998,-0.707219183,0,0.058785934,0.000195940345,264.975,-0.000703700702,-0.000532174774,267.990265,264.969574,9.45141983,3.15651274,2.29958916,0.175376609
420.0,32.4470971,1,0.379935443,399,8.00008583,-1.29746496e-07,1,6479.7002,1,8.8931942,9.47863197,30.8247422,0.0183752887,0.000112426649,-2.11599436e-05,1.32231128,-0.190855756,-0.144334972,-0.00283844536,-0.00214657886,0.00387499994,-0.755311131,0,0.043882519,0.000259856984,264.970833,-0.000751553336,-0.000568363408,267.990387,264.961853,9.47182465,3.25840569,2.14518523,0.156583011
480.0,39.9315009,1,0.367531925,399,8.00012207,-2.37687104e-07,1,5439.39453,1,10.2087011,9.05926704,37.9349258,0.0113176126,0.000127153748,-2.28178451e-05,1.32231128,-0.178604633,-0.135070041,-0.0021366165,-0.00161581964,0.00437500002,-0.814490438,0,0.0266310759,0.000293776975,264.966667,-0.000810438243,-0.000612895179,267.990417,264.95993,9.04655743,2.73741937,2.39792609,0.148579195
540.0,46.5582872,1,0.361266226,399,8.00014973,-3.80151903e-07,1,4706.11182,1,11.5259514,9.04187012,44.2303729,0.0511596091,0.000145029146,-2.50472385e-05,1.32231128,-0.172550067,-0.130491257,-0.00317111984,-0.00239816448,0.00490000006,-0.894069374,0,0.132413328,0.000336278143,264.9625,-0.000889621268,-0.000672777474,267.990631,264.953979,9.03886604,2.63271284,1.89746654,0.145538449
