time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s,source_times_s
18000,401.04165649414062,buoyancy_mean,0.00067529350174784974,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,411.45834350585938,buoyancy_mean,0.00089826716915316262,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,421.875,buoyancy_mean,0.0012094029176902648,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,432.29165649414062,buoyancy_mean,0.0016973605961538851,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,442.70834350585938,buoyancy_mean,0.00257681710839582,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,453.125,buoyancy_mean,0.0045546497567556798,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,463.54165649414062,buoyancy_mean,0.010138670292993387,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,473.95834350585938,buoyancy_mean,0.029765197075903416,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,484.375,buoyancy_mean,0.066375895092884704,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,494.79165649414062,buoyancy_mean,0.1093493935962518,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,505.20834350585938,buoyancy_mean,0.15327814469734827,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,515.625,buoyancy_mean,0.19529848297437033,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,526.04168701171875,buoyancy_mean,0.23350404451290765,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,536.45831298828125,buoyancy_mean,0.25191086033980054,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,546.875,buoyancy_mean,0.25568594038486481,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,557.29168701171875,buoyancy_mean,0.25712711612383526,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,567.70831298828125,buoyancy_mean,0.25822100043296814,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,578.125,buoyancy_mean,0.2592058926820755,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,588.54168701171875,buoyancy_mean,0.26017979284127551,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,598.95831298828125,buoyancy_mean,0.26114916801452637,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,609.375,buoyancy_mean,0.26211916406949359,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,619.79168701171875,buoyancy_mean,0.26308905581633252,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,630.20831298828125,buoyancy_mean,0.26405933002630871,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,640.625,buoyancy_mean,0.26502376794815063,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,651.04168701171875,buoyancy_mean,0.26599982877572376,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,661.45831298828125,buoyancy_mean,0.2669702370961507,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,671.875,buoyancy_mean,0.26793852945168811,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,682.29168701171875,buoyancy_mean,0.26890688637892407,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,692.70831298828125,buoyancy_mean,0.26987196505069733,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,703.125,buoyancy_mean,0.27084166804949444,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,713.54168701171875,buoyancy_mean,0.27180842558542889,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,723.95831298828125,buoyancy_mean,0.27277446786562604,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,734.375,buoyancy_mean,0.27374128997325897,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,744.79168701171875,buoyancy_mean,0.27470693985621136,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,755.20831298828125,buoyancy_mean,0.27567358811696369,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,765.625,buoyancy_mean,0.27663815518220264,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,776.04168701171875,buoyancy_mean,0.27760227521260578,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,786.45831298828125,buoyancy_mean,0.2785671552022298,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,796.875,buoyancy_mean,0.2795323332150777,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,807.29168701171875,buoyancy_mean,0.28049645324548084,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,817.70831298828125,buoyancy_mean,0.28146047393480939,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,828.125,buoyancy_mean,0.28242414196332294,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,838.54168701171875,buoyancy_mean,0.28338795900344849,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,848.95831298828125,buoyancy_mean,0.28435189525286358,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,859.375,buoyancy_mean,0.28531619906425476,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,869.79168701171875,buoyancy_mean,0.28627875943978626,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,880.20831298828125,buoyancy_mean,0.28724160293738049,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,890.625,buoyancy_mean,0.28820512692133587,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,901.04168701171875,buoyancy_mean,0.28916731973489124,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,911.45831298828125,buoyancy_mean,0.29012957215309143,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,921.875,buoyancy_mean,0.29109207789103192,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,932.29168701171875,buoyancy_mean,0.29205459356307983,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,942.70831298828125,buoyancy_mean,0.29301547507445019,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,953.125,buoyancy_mean,0.29397768775622052,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,963.54168701171875,buoyancy_mean,0.29493873814741772,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,973.95831298828125,buoyancy_mean,0.2959006478389104,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,984.375,buoyancy_mean,0.29686172306537628,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,994.79168701171875,buoyancy_mean,0.29782099525133771,Center,m s^-2,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
18000,0,density_at_w_faces,1.1614301204681396,Face,kg m^-3,equal_mean_of_six_preceding_600s_averages,14400,18000,15000.0;15600.0;16200.0;16800.0;17400.0;18000.0
