time_s,lwp_mean,lwp_variance,cloud_fraction,cloud_base_valid_fraction,cloud_base_mean,cloud_base_variance,q_t_8gkg_inversion_valid_fraction,q_t_8gkg_inversion_height_mean,q_t_8gkg_inversion_height_variance,theta_li_295_inversion_valid_fraction,theta_li_295_inversion_height_mean,theta_li_295_inversion_height_variance,radiation_nearest_q_t_inversion_height_mean,radiation_nearest_q_t_inversion_height_variance,decoupling_delta_q_t,resolved_tke_vertical_integral,resolved_tke_depth_mean,w_variance_max,friction_velocity,convective_velocity_scale,surface_drag_u_dynamic_flux,surface_drag_v_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_kinematic_flux,surface_density_for_drag,surface_sgs_u_w_flux,surface_sgs_v_w_flux,surface_sgs_theta_li_flux,surface_sgs_q_t_flux,surface_sensible_heat_flux,surface_latent_heat_flux,surface_buoyancy_flux
780.0,0.0671828538,3.87141481e-05,1,1,579.696472,30.84375,1,834.598877,6.4375,1,840.07135,0.3125,800.841125,19271.25,7.63423741e-05,49.4216232,0.0329477489,0.306855291,0.251960635,0.809096873,-0.0607433282,0.0481518432,-0.0497492254,0.0394367091,1.22099042,-0.0326952487,0.025260482,0.01378146,3.19497522e-05,15,115,0.000634634634
840.0,0.0658735335,4.45540063e-05,1,1,582.289551,46.5,1,834.500061,7.875,1,840.211121,0.375,797.921631,18707.0625,0.000114238821,65.4560089,0.043637339,0.335864037,0.250497341,0.809064925,-0.0600823723,0.0475404523,-0.0492078997,0.0389359742,1.22099042,-0.0343618728,0.0265700202,0.0124374442,3.33147691e-05,15,115,0.000634634634
900.0,0.0642660484,4.87547368e-05,1,1,585.329285,46.0625,1,834.296753,9.1875,1,840.424805,0.75,799.772827,15277.3125,0.000146126375,81.1845474,0.0541230328,0.343214959,0.248951957,0.80899924,-0.0594183579,0.0468606837,-0.0486640669,0.0383792408,1.22099042,-0.0360171571,0.0281172693,0.0100017013,3.5178462e-05,15,115,0.000634634634
960.0,0.0625694171,5.12381084e-05,1,1,589.443176,46.625,1,834.016296,11.125,1,840.690186,1,804.620056,10358.625,0.000168060884,95.5017548,0.0636678338,0.333177418,0.247425899,0.808908582,-0.058764372,0.0461962037,-0.0481284447,0.0378350243,1.22099042,-0.0374417454,0.0295846406,0.00759091601,3.70567905e-05,15,115,0.000634634634
1020.0,0.0609696358,5.53119462e-05,1,1,589.801392,38.15625,1,833.804443,13.125,1,840.955444,1,808.287598,7657.9375,0.000183801167,108.126205,0.0720841363,0.31629315,0.246214688,0.808840096,-0.0582564734,0.045660913,-0.0477124751,0.0373966172,1.22099042,-0.0385012254,0.0307589434,0.00521064503,3.8478287e-05,15,115,0.000634634634
1080.0,0.059683308,6.02032524e-05,1,1,589.245239,40.09375,1,833.677246,15.0625,1,841.18988,1,811.049866,5947.0625,0.000197960995,119.625908,0.0797506049,0.29478839,0.245264441,0.808798909,-0.057866469,0.0452340282,-0.0473930575,0.037046995,1.22099042,-0.0395093039,0.0318477452,0.00360327843,3.91666072e-05,15,115,0.000634634634
1140.0,0.0585748553,6.54454343e-05,1,1,591.92395,45,1,833.617554,16.125,1,841.391907,1.125,811.632935,5179.75,0.000211057253,130.431076,0.0869540498,0.278611749,0.244344085,0.808779597,-0.0574709587,0.0448465757,-0.0470691323,0.0367296711,1.22099042,-0.0406157635,0.0324141495,0.00243262667,3.92828515e-05,15,115,0.000634634634
1200.0,0.0575921126,6.89320732e-05,1,1,593.997192,60.46875,1,833.590271,16.875,1,841.559326,1,811.106445,4908.875,0.000221932307,141.079422,0.0940529481,0.26758191,0.243544415,0.808770835,-0.0571108013,0.0445337631,-0.0467741601,0.0364734754,1.22099042,-0.0412935503,0.0326921083,0.00175931526,3.94277849e-05,15,115,0.000634634634
1260.0,0.0567790084,7.10620079e-05,1,1,594.771851,92.59375,1,833.618774,17.0625,1,841.700378,1.0625,811.780884,4245.875,0.000231061131,152.0112,0.101340801,0.267957091,0.242917597,0.808780015,-0.056828592,0.0442902111,-0.0465430282,0.0362740047,1.22099042,-0.0417793989,0.0334493406,0.00181568367,3.98168668e-05,15,115,0.000634634634
1320.0,0.0562071018,7.27078877e-05,1,1,595.375,144.6875,1,833.662109,17.625,1,841.81427,0.9375,811.484619,4249.8125,0.000238885172,163.421936,0.108947955,0.271452755,0.242123395,0.808794081,-0.0564483628,0.0440129489,-0.0462316163,0.0360469222,1.22099042,-0.0427112766,0.0344717279,0.00233955635,4.03914273e-05,15,115,0.000634634634
1380.0,0.055823572,7.44557474e-05,1,1,596.354736,181.71875,1,833.748596,17.3125,1,841.909241,0.875,811.047485,4486.9375,0.000244813971,175.563522,0.117042348,0.281438887,0.241185322,0.808822036,-0.0559953973,0.0436935984,-0.045860637,0.0357853733,1.22099042,-0.0441199057,0.0356027372,0.00298309838,4.12646441e-05,15,115,0.000634634634
1440.0,0.0555670187,7.72895291e-05,1,1,597.928711,221.28125,1,833.814392,18.5,1,842.006226,1.125,810.593872,4578.0625,0.000248600729,188.081192,0.12538746,0.294945359,0.240398571,0.808843315,-0.0556433462,0.0433927625,-0.0455723032,0.0355389863,1.22099042,-0.0451985747,0.0363657549,0.00304061826,4.23775418e-05,15,115,0.000634634634
1500.0,0.0553502925,7.8914687e-05,1,1,599.027771,247.65625,1,833.864136,20,1,842.112671,1.25,809.752075,4761.875,0.000250583515,200.58107,0.133720711,0.323734075,0.239856526,0.808859348,-0.0554295667,0.0431499854,-0.0453972183,0.035340149,1.22099042,-0.0458224565,0.0366175659,0.00263155345,4.3061591e-05,15,115,0.000634634634
1560.0,0.0551421568,8.25740863e-05,1,1,599.689514,276.4375,1,833.904968,21.5,1,842.241089,1.5,808.003845,5385.5,0.00025058724,213.138702,0.142092466,0.353725463,0.239377663,0.808872581,-0.0552304797,0.042949561,-0.0452341624,0.0351760015,1.22099042,-0.0463045686,0.0371794887,0.00171808957,4.37448434e-05,15,115,0.000634634634
1620.0,0.0549196899,8.75617843e-05,1,1,600.581848,299.15625,1,833.874451,25.4375,1,842.396423,2.0625,807.222717,5390.5625,0.00025180541,225.955048,0.150636703,0.383107722,0.239211589,0.808862686,-0.0551602207,0.0428818353,-0.0451766215,0.0351205319,1.22099042,-0.0466313995,0.0381271429,0.000170583327,4.51416927e-05,15,115,0.000634634634
1680.0,0.0546257421,9.37120058e-05,1,1,601.634644,324.59375,1,833.85791,29.8125,1,842.579224,2.3125,806.235107,5822.375,0.000253121369,238.819107,0.159212738,0.414822876,0.239128962,0.808857381,-0.0551093146,0.0428686738,-0.0451349281,0.0351097547,1.22099042,-0.0473726131,0.0388324931,-0.00132754352,4.6785397e-05,15,115,0.000634634634
1740.0,0.0543052778,0.000102147227,1,1,602.493896,346,1,833.854614,33.4375,1,842.782166,2.875,805.779175,5912.25,0.000255947933,251.545273,0.167696849,0.437753409,0.239048049,0.808856308,-0.0550494418,0.0428686924,-0.0450858921,0.0351097696,1.22099042,-0.0478750393,0.0388354138,-0.00232609594,4.80435774e-05,15,115,0.000634634634
1800.0,0.0539881364,0.000112387817,0.999991119,0.999991119,602.643982,364.1875,1,833.827087,39.125,1,842.994751,3.3125,804.021729,6470.6875,0.000257250853,264.130188,0.176086798,0.465556115,0.238749191,0.808847368,-0.0549218394,0.0427487791,-0.0449813828,0.0350115597,1.22099042,-0.0477892607,0.0392762907,-0.00359681319,4.93369771e-05,15,115,0.000634634634
1860.0,0.0536570549,0.000121562276,0.999991119,0.999991119,603.164246,411.28125,1,833.806152,43.9375,1,843.22406,4.3125,803.581848,6797.8125,0.000255174004,276.584839,0.184389889,0.491791844,0.238243312,0.808840632,-0.0546551533,0.0426116996,-0.0447629653,0.0348992907,1.22099042,-0.0479870886,0.039503932,-0.00705292961,5.19939276e-05,15,115,0.000634634634
1920.0,0.0533392504,0.000133856433,1,1,603.753052,433,1,833.723328,51.5,1,843.463623,4.75,803.167786,6880.9375,0.000252903439,289.29953,0.192866355,0.530907691,0.237632811,0.80881387,-0.0543215051,0.0424626321,-0.0444897078,0.0347772017,1.22099042,-0.0486946739,0.0397482365,-0.00795809366,5.24181087e-05,15,115,0.000634634634
1980.0,0.0531092174,0.000146812527,0.999982297,0.999982297,604.321045,484.96875,1,833.697876,59.125,1,843.700317,5.0625,802.947571,7004.4375,0.00024939701,302.776428,0.201850951,0.563673615,0.236991495,0.808805645,-0.0540034585,0.0422660187,-0.0442292243,0.034616176,1.22099042,-0.0492352173,0.0399140678,-0.00974324066,5.39512912e-05,15,115,0.000634634634
2040.0,0.0529895872,0.000159764197,0.999973416,0.999973416,604.809082,529.4375,1,833.690308,69.1875,1,843.938354,6.375,802.151733,7419.4375,0.00024586916,316.356079,0.210904047,0.579241753,0.236446202,0.808803201,-0.0537561141,0.0420706123,-0.0440266468,0.0344561376,1.22099042,-0.0496149212,0.0402840339,-0.0122011406,5.53333848e-05,15,115,0.000634634634
2100.0,0.052856151,0.000172731932,0.999973416,0.999973416,605.016418,576.09375,1,833.57959,83.5,1,844.218689,6.8125,800.982361,8142.5,0.000241641887,330.326385,0.220217586,0.594679534,0.23621434,0.808767319,-0.0536780581,0.0419532098,-0.0439627171,0.0343599841,1.22099042,-0.0498210303,0.0406745113,-0.0171369854,5.82414359e-05,15,115,0.000634634634
2160.0,0.0527402908,0.000188025879,0.999946833,0.999946833,605.394348,645.8125,1,833.577209,85.8125,1,844.527344,8.125,800.449402,8754.0625,0.000237388536,344.431671,0.229621112,0.620564222,0.236087099,0.808766544,-0.0536651313,0.0418505296,-0.0439521298,0.0342758857,1.22099042,-0.0507338382,0.0402789004,-0.0225503575,6.13568336e-05,15,115,0.000634634634
2220.0,0.0526532978,0.000202183612,0.99985826,0.99985826,606.350342,669.09375,1,833.384216,99.625,1,844.851685,8.6875,800.354309,9193.75,0.000231502578,358.070099,0.238713399,0.638288498,0.235822126,0.808704138,-0.0535857603,0.0417039804,-0.0438871272,0.0341558605,1.22099042,-0.0507325791,0.0410859585,-0.0272881538,6.47787019e-05,15,115,0.000634634634
2280.0,0.052567184,0.000215006527,0.99992913,0.99992913,606.993652,716.125,1,833.274963,111.75,1,845.185791,9.4375,798.923584,9909.875,0.000224768184,370.475433,0.246983618,0.66593188,0.235646933,0.808668852,-0.0535004102,0.0416494384,-0.0438172221,0.0341111906,1.22099042,-0.051365111,0.0413734578,-0.0297780409,6.65394473e-05,15,115,0.000634634634
2340.0,0.0524521582,0.000229003839,0.999796271,0.999796271,607.014038,736.53125,1,833.160339,128.0625,1,845.520142,10.0625,796.86499,11089.25,0.000220078044,381.113312,0.254075527,0.676228225,0.23561728,0.808631718,-0.0534451157,0.0416926369,-0.0437719375,0.0341465734,1.22099042,-0.0512743369,0.0412541963,-0.0275151543,6.45606779e-05,15,115,0.000634634634
2400.0,0.052371446,0.000234255334,0.999512851,0.999512851,607.325928,798.5,1,833.142944,132.6875,1,845.849426,10.5625,795.071472,12318.5,0.000212877057,389.135651,0.259423763,0.678513169,0.235392436,0.808626115,-0.0532858074,0.04168652,-0.0436414629,0.0341415629,1.22099042,-0.0524593517,0.0415580124,-0.0285062026,6.49178837e-05,15,115,0.000634634634
