variable,time_s,z_m,value,location,units,record_kind,window_start_s,window_end_s
u_mean,9000.0,692.5,6.72056961,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,697.5,6.71953535,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,702.5,6.71838427,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,707.5,6.71719027,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,712.5,6.71605587,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,717.5,6.71505928,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,722.5,6.71426201,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,727.5,6.71367645,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,732.5,6.71346045,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,737.5,6.71354055,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,742.5,6.71391201,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,747.5,6.71443939,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,752.5,6.71503973,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,757.5,6.71573305,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,762.5,6.7165432,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,767.5,6.71744633,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,772.5,6.71848774,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,777.5,6.71979523,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,782.5,6.72117758,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,787.5,6.72256565,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,792.5,6.72390604,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,797.5,6.72523642,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,802.5,6.72687769,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,807.5,6.72881556,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,812.5,6.73120403,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
