time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_stability_function,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_numerical_u_correction,surface_layer_face1_numerical_v_correction,surface_layer_face1_reconstructed_u_flux,surface_layer_face1_reconstructed_v_flux,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_scalar_stability_function,surface_layer_face1_scheme_u_flux,surface_layer_face1_scheme_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_numerical_correction,surface_layer_face1_ρqᵛ_reconstructed_flux,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρqᵛ_scheme_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_numerical_correction,surface_layer_face1_ρθ_reconstructed_flux,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_scheme_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_numerical_u_correction,surface_layer_face2_numerical_v_correction,surface_layer_face2_reconstructed_u_flux,surface_layer_face2_reconstructed_v_flux,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_scheme_u_flux,surface_layer_face2_scheme_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_numerical_correction,surface_layer_face2_ρqᵛ_reconstructed_flux,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρqᵛ_scheme_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_numerical_correction,surface_layer_face2_ρθ_reconstructed_flux,surface_layer_face2_ρθ_resolved_flux,surface_layer_face2_ρθ_scheme_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_layer_inverse_obukhov_length,surface_layer_neutral_column_fraction,surface_layer_stable_column_fraction,surface_layer_upward_flux_column_fraction,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
3960,181.262433503,1,0.268988788128,215.625,7.99850702286,0.000385941850254,1,288.026977539,1,24.4895877838,8.18839168549,172.199311827,0.00888834986836,0.00327682076022,-0.000168930986547,1.32231128216,-0.0919774621725,-0.0695580989122,-0.0263439230621,-0.019922632724,2.63790416718,-0.00145211373456,-0.0302471257746,0.678001284599,-0.000322438776493,-0.00609752302989,1.7462298274e-09,1,0.596225678921,0,1.18871760368,0,-0.000645963824354,-0.000367504835594,-0.0294409766793,-0.00614258972928,-0.0287950132042,-0.00577508565038,1.306666255,-0.0308930911124,-0.00646502850577,-0.00123580335639,0.343113780022,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.53581404686,0,0.280761927366,0,264.909210205,-7.77542591095e-05,-0.00206339359283,5.75621994514e-10,-0.00198587914929,-0.00198587984778,-0.00206339359283,0,3.23765611649,-0.00348281906918,-0.0562532171607,0.779631137848,-0.000720552459825,-0.00993902143091,2.10711732507e-07,0,0.994936108589,-0.0143637936562,-0.00227717868984,-0.0671341940761,-0.011495647952,-0.0527703948319,-0.00921846926212,-0.070617005229,-0.0122162001207,-0.000401898345444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00390195847,0,264.941894531,-0.000116229057312,-0.00335037708282,-0.000667669461109,-0.00390188628808,-0.00323421694338,-0.00401794910431,0.273124039173,0,-0.00430347817019,-0.0724219679832,-0.0182872507721,0.00314529519528,0,1,0,0,-6.03004693985,0,0.0311126597226,0.0113522559404,264.724999993,-0.00600004661828,-0.0045375446789,267.919006348,264.776184082,8.18592834473,2.2093629837,1.07603383064,0.0906778052449
4020,176.168996243,1,0.270176559687,290.625,7.99810791016,5.64229731026e-06,1,286.615600586,1,25.2656002045,8.14698123932,167.360546431,0.00961752701551,0.0033066147007,-0.000172021667822,1.32231128216,-0.0927060097456,-0.0701090693474,-0.0268739573658,-0.0203234720975,2.63756322861,-0.00159649387933,-0.0305614247918,0.691231191158,-0.00032753724372,-0.00580362556502,1.22236087918e-09,1,0.593854904175,0,1.19232285023,0,-0.000646414409857,-0.000339577469276,-0.0296113491058,-0.00581566616893,-0.0289649348706,-0.00547608872876,1.31252455711,-0.0312078408897,-0.00614320300519,-0.00179854419548,0.33964163065,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.535507678986,0.00048828125,0.278620153666,0.00048828125,264.907592773,-8.03172588348e-05,-0.00209103524685,7.05819958036e-10,-0.002010805998,-0.00201080646366,-0.00209103524685,0.00048828125,3.23498988152,-0.00344129372388,-0.0572341755033,0.793284773827,-0.000614151940681,-0.00938740093261,2.10711732507e-07,0,0.994903862476,-0.0143308630213,-0.00205168151297,-0.068123742938,-0.0108249299228,-0.0537928827107,-0.00877324864268,-0.0715650394559,-0.0114390831441,-0.000493612722494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00396037102,0,264.940795898,-0.000104576349258,-0.0033865571022,-0.000678375829011,-0.00396031700075,-0.00328194117174,-0.00406488776207,0.272448599339,0,-0.00435377378017,-0.0719487071037,-0.0186367165297,0.00320538040251,0,1,0,0,-6.14036989212,0,0.0337139107287,0.0114575568587,264.720833327,-0.00610982067883,-0.00462056137621,267.918640137,264.769744873,8.14687728882,2.25946187973,1.1640329361,0.0952944457531
4080,177.897688479,1,0.272186934948,246.875,7.99857759476,0.000377815274987,1,286.290802002,1,26.3597278595,8.1030960083,169.002804055,0.00862770341337,0.00328707881272,-0.000176089903107,1.32231128216,-0.0941538214684,-0.0712039768696,-0.0270570293069,-0.0204619206488,2.64433860779,-0.00194987235591,-0.0309653300792,0.701400220394,-0.0004408165114,-0.00581410108134,1.04773789644e-09,1,0.592241168022,0,1.1954934597,0,-0.000651249429211,-0.000335739401635,-0.029666710645,-0.0057090241462,-0.0290154572576,-0.00537328515202,1.31767702103,-0.0316165797412,-0.00614984054118,-0.00207790313289,0.337672531605,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.531407952309,0,0.275436133146,0,264.90612793,-0.000103622674942,-0.00215518474579,1.17260012811e-09,-0.00205168547109,-0.00205168640241,-0.00215524435043,0,3.23887467384,-0.00412495527416,-0.0586370192468,0.809499740601,-0.000845473259687,-0.00984323583543,2.11643055081e-07,0,0.994902908802,-0.0137835871428,-0.00222604209557,-0.0682956576347,-0.0112238042057,-0.0545120611787,-0.00899776164442,-0.072420604527,-0.0120692774653,-0.000490698672365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0040500164,0,264.939910889,-0.000148713588715,-0.00353580713272,-0.000663104583509,-0.0040500597097,-0.00338695547543,-0.00419890880585,0.272167831659,0,-0.00441159727052,-0.0717076435685,-0.0189595259726,0.00325822574086,0,1,0,0,-6.28558635712,0,0.0301847271621,0.0113890599459,264.71666666,-0.00625431491062,-0.0047298357822,267.918518066,264.779205322,8.10243034363,2.23646569252,1.2149772644,0.0931043699384
4140,179.06505663,1,0.274037927389,253.125,7.99857807159,0.000284915789962,1,285.347869873,1,25.7183914185,8.16143608093,170.111803798,0.0101336035877,0.00336740864441,-0.000180300688953,1.32231128216,-0.0954080745578,-0.0721525102854,-0.0275327898562,-0.0208217166364,2.65129327774,-0.00209336471744,-0.0306952614337,0.715391993523,-0.000562056549825,-0.00585564319044,1.2805685401e-09,1,0.59725189209,0.001708984375,1.19819164276,0.001708984375,-0.000644732266665,-0.000327911926433,-0.0292466301471,-0.00562149938196,-0.0286018960178,-0.0052935872227,1.32206141949,-0.0313399918377,-0.00618355488405,-0.00217380118556,0.340506613255,0,0.001708984375,0,0,1,0,0,0,0,0,0,0,0,1,0,0.533194363117,0.000244140625,0.275899738073,0.000244140625,264.904846191,-0.000110283493996,-0.00218349695206,1.33533198388e-10,-0.00207343883812,-0.00207343907095,-0.0021834820509,0.000244140625,3.24408316612,-0.00416349386796,-0.0579450279474,0.829448699951,-0.00112290261313,-0.0105206919834,2.128072083e-07,0,0.994978308678,-0.0134227471426,-0.00239141541533,-0.0672042816877,-0.0117892045528,-0.0537815317512,-0.00939778890461,-0.071367777884,-0.0129121067002,-0.000449181097792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00409090519,0,264.939147949,-0.000142738223076,-0.00357921421528,-0.000654633389786,-0.00409088842571,-0.00343625526875,-0.00423368811607,0.272343754768,0,-0.0044808043167,-0.0717222392559,-0.0192720275372,0.00330319441855,0,1,0,0,-6.4358921051,0,0.035559695214,0.0116702653468,264.712499993,-0.00640387274325,-0.00484293885529,267.917785645,264.769744873,8.16143226624,2.31593561172,1.31732106209,0.0917825847864
4200,185.460529766,1,0.27455753088,209.375,8.00028991699,0.000470415572636,1,282.466186523,1,23.9993362427,8.13062286377,176.187503277,0.0105261914432,0.00345227192156,-0.000183178111911,1.32231128216,-0.0957158356905,-0.0723852515221,-0.0278250910342,-0.0210427697748,2.65298271179,-0.00175422697794,-0.0309689547867,0.728174805641,-0.000487272685859,-0.00563214626163,8.14907252789e-10,1,0.590713381767,0.00146484375,1.20068621635,0.00146484375,-0.000636633019894,-0.0003052255488,-0.0298513621092,-0.00545009877533,-0.0292147286236,-0.00514487363398,1.32611489296,-0.0316055864096,-0.00593737186864,-0.00262008653954,0.336637109518,0,0.00146484375,0,0,1,0,0,0,0,0,0,0,0,1,0,0.523713469505,0.001220703125,0.270423233509,0.001220703125,264.903259277,-8.91387462616e-05,-0.0022424608469,8.52664272522e-10,-0.00215328927152,-0.00215328997001,-0.00224244594574,0.001220703125,3.23966121674,-0.00300684431568,-0.0573833957314,0.847142338753,-0.000844661495648,-0.0102400137112,2.13156454265e-07,0,0.994961738586,-0.0129213631153,-0.00244695832953,-0.0672979205847,-0.0118423104286,-0.0543765500188,-0.00939535163343,-0.0703047513962,-0.012686971575,-0.000474871543702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00419521332,0,264.937866211,-7.67707824707e-05,-0.0036213696003,-0.000650667352602,-0.00419518537819,-0.00354451825842,-0.00427201390266,0.272686719894,0,-0.00455407984555,-0.0718301013112,-0.0195825379342,0.00334476819262,0,1,0,0,-6.53860282898,0,0.0369664616883,0.0119669074193,264.708333326,-0.0065060723573,-0.00492022745311,267.917022705,264.753601074,8.13024997711,2.52811670303,1.09156799316,0.084291242063
4260,181.129933064,1,0.272349953651,209.375,8.00053787231,0.000405737257097,1,275.421661377,1,22.473493576,8.14029788971,172.073436411,0.0272375792265,0.00370309408754,-0.000183368116268,1.32231128216,-0.0941195338964,-0.0711780488491,-0.0275961570442,-0.0208696369082,2.64409923553,-0.00112213229295,-0.0302635896951,0.735956251621,-0.000318128266372,-0.00534045137465,-1.2805685401e-09,1,0.594576239586,0,1.20334565639,0,-0.000623323314358,-0.000270196120255,-0.0297647826374,-0.00529251946136,-0.029141459614,-0.00502232322469,1.33043670654,-0.0308869127184,-0.00561064761132,-0.00284810597077,0.337726384401,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.520888745785,0.00341796875,0.267870694399,0.00341796875,264.901428223,-5.29140233994e-05,-0.00225982069969,6.14090001072e-10,-0.00220691785216,-0.00220691878349,-0.00225982069969,0.00341796875,3.22366809845,-0.00177138368599,-0.0547294765711,0.856196284294,-0.000542079273146,-0.00925278663635,2.13040038943e-07,0,0.995085537434,-0.0125473644584,-0.00220532063395,-0.0655054599047,-0.0109160281718,-0.0529580973089,-0.00871070753783,-0.0672768428922,-0.0114581082016,-0.000521471840329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00421357155,0,264.936309814,-1.08778476715e-05,-0.00358480215073,-0.0006399321137,-0.00421353802085,-0.00357360602356,-0.00422462821007,0.272865414619,0,-0.00462272716686,-0.0718498528004,-0.0198487304151,0.0033890940249,0,1,0,0,-6.54538488388,0,0.0991872772574,0.0128473769873,264.70416666,-0.00651282072067,-0.00492533110082,267.91607666,264.711639404,8.13969707489,2.2884554863,1.08486127853,0.083494618535
4320,175.078446386,1,0.267122358084,240.625,7.99915313721,0.000560834945645,1,264.244598389,1,22.258480072,8.10928535461,166.324524067,0.0109563227743,0.00384594174102,-0.000180328584975,1.32231128216,-0.0904240608215,-0.0683833360672,-0.0269428286701,-0.0203755572438,2.62240695953,-0.000992374145426,-0.0295347440988,0.739655137062,-0.00027779431548,-0.00528098782524,-9.31322574615e-10,1,0.601354598999,0.001953125,1.20678424835,0.001953125,-0.000617757323198,-0.000287397153443,-0.0291601270437,-0.00529059069231,-0.0285423696041,-0.00500319339335,1.33602452278,-0.0301525015384,-0.00556838558987,-0.00277524185367,0.33971208334,0,0.001953125,0,0,1,0,0,0,0,0,0,0,0,1,0,0.522346973419,0.009033203125,0.266803383827,0.009033203125,264.898986816,-4.41372394562e-05,-0.00227057933807,6.52703890935e-10,-0.00222649844363,-0.00222649890929,-0.00227054953575,0.009033203125,3.19904184341,-0.00162128405645,-0.0525129064918,0.861265838146,-0.000437067355961,-0.00882994290441,2.13389284909e-07,0,0.995281994343,-0.0122675132006,-0.00223464611918,-0.0631591379642,-0.010627521202,-0.0508916154504,-0.00839287508279,-0.0647804141045,-0.0110645890236,-0.000513994426001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00416207314,0,264.934204102,-3.09944152832e-06,-0.00353339314461,-0.000631786999293,-0.00416199490428,-0.0035302080214,-0.00416505336761,0.272287249565,0,-0.00467040622607,-0.0714721232653,-0.0199964269996,0.00344640552066,0,1,0,0,-6.43688821793,0,0.0385104306042,0.0133426301181,264.699999993,-0.00640486367047,-0.0048436881043,267.914825439,264.754669189,8.10925865173,2.27683925629,0.940486192703,0.0674412548542
4380,175.785138869,1,0.261041283607,253.125,7.99896860123,0.000249119999353,1,252.93850708,1,22.0223522186,8.08797740936,166.995881925,0.0107728242874,0.00398795772344,-0.000175813649548,1.32231128216,-0.0862439647317,-0.0652221366763,-0.0260961223394,-0.0197352338582,2.59126710892,-0.000953717622906,-0.0285733528435,0.742061793804,-0.000264823145699,-0.00514426454902,-1.2805685401e-09,1,0.609471380711,0.00146484375,1.21115064621,0.00146484375,-0.000599924009293,-0.000290533411317,-0.0282195582986,-0.00516997464001,-0.0276196375489,-0.00487944111228,1.3431199789,-0.0291732773185,-0.00543479807675,-0.00273037399165,0.341227322817,0,0.00146484375,0,0,1,0,0,0,0,0,0,0,0,1,0,0.531222224236,0.0048828125,0.268431425095,0.0048828125,264.896057129,-4.49120998383e-05,-0.00223487615585,4.94051133337e-10,-0.00218991329893,-0.00218991399743,-0.00223487615585,0.0048828125,3.16624307632,-0.00156976561993,-0.0499748587608,0.867118179798,-0.000440661795437,-0.00899853371084,2.13272869587e-07,0,0.99551898241,-0.0121042681858,-0.00245658727363,-0.0605093687773,-0.0110144587234,-0.0484050959349,-0.0085578719154,-0.062079127878,-0.0114551205188,-0.000443392433226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00404763222,0,264.931640625,-9.98377799988e-06,-0.00343093276024,-0.000627014029305,-0.00404768716544,-0.00342067331076,-0.0040577352047,0.270791947842,0,-0.00469115516171,-0.0706184357405,-0.0200112666935,0.00351917929947,0,1,0,0,-6.27572536469,0,0.0378514155746,0.0138380425051,264.695833326,-0.00624450296164,-0.00472241546959,267.914703369,264.762634277,8.08789730072,2.19158649445,1.08761501312,0.0668718144298
4440,187.32806594,1,0.255349338055,209.375,7.9999704361,0.000185523662367,1,243.520904541,1,22.6806659698,8.10771274567,177.961662643,0.0112460162491,0.00407822337002,-0.000170925937709,1.32231128216,-0.0823400020599,-0.0622697584331,-0.0255703963339,-0.0193376522511,2.55679416656,-0.000728345941752,-0.0279903076589,0.747605860233,-0.000194005842786,-0.00504394154996,-5.82076609135e-11,1,0.60783302784,0.00048828125,1.21623802185,0.00048828125,-0.000581978121772,-0.000301779131405,-0.0278439410031,-0.00515171512961,-0.0272619612515,-0.00484993541613,1.35138654709,-0.0285722874105,-0.00534572079778,-0.00274311355315,0.336017340422,0,0.00048828125,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5332711339,0.000732421875,0.265525311232,0.000732421875,264.89263916,-3.87877225876e-05,-0.00221464037895,9.62054769182e-10,-0.00217576767318,-0.00217576837167,-0.00221464037895,0.000732421875,3.13270521164,-0.00115074822679,-0.04913508147,0.877316653728,-0.000325510191033,-0.00931304879487,2.13505700231e-07,0,0.995601952076,-0.0122068701312,-0.00261208973825,-0.0601912029088,-0.0115996282548,-0.0479843318462,-0.00898753851652,-0.0613419488072,-0.0119251385331,-0.000404529913794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00401413441,0,264.92880249,6.70552253723e-07,-0.00338195264339,-0.000631600385532,-0.00401417072862,-0.00338257011026,-0.00401341915131,0.268498152494,0,-0.00468375813216,-0.0693475455046,-0.0199253559113,0.00360396574251,0,1,0,0,-6.10125684738,0,0.0395518727601,0.0141544127837,264.691666659,-0.00607090257108,-0.00459112972021,267.914520264,264.734710693,8.10768222809,2.35735368729,1.15172457695,0.0682314038277
4500,194.611667164,1,0.251595884562,209.375,7.9999423027,0.000124189144117,1,236.22328186,1,23.917137146,8.13186359406,184.881083806,0.0107182636857,0.00416231062263,-0.000168549682712,1.32231128216,-0.0797309875488,-0.0602966845036,-0.0254784859717,-0.0192681457847,2.52653741837,-0.000638124009129,-0.0271384753287,0.755730926991,-0.00016616116045,-0.00483681960031,-1.0768417269e-09,1,0.611456692219,0,1.22172999382,0,-0.000568625982851,-0.000284267880488,-0.0270689763129,-0.0049549266696,-0.0265003535897,-0.00467065861449,1.36031138897,-0.0277070999146,-0.00512108765543,-0.00282876985148,0.333046197891,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.530091106892,0.000244140625,0.259348988533,0.000244140625,264.889343262,-3.59490513802e-05,-0.00222014635801,1.3176364444e-09,-0.00218403013423,-0.00218403106555,-0.00222010910511,0.000244140625,3.10536432266,-0.00110127078369,-0.0483711659908,0.890748381615,-0.000315261684591,-0.00957609899342,2.14320607483e-07,0,0.995707392693,-0.0124902389944,-0.00281609897502,-0.0597601309419,-0.0120769347996,-0.0472698956728,-0.00926083698869,-0.0608614012599,-0.0123921977356,-0.000370661029592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0040705204,0,264.926055908,1.57952308655e-06,-0.0034082531929,-0.000660605495796,-0.004070433788,-0.00340982829221,-0.00406876206398,0.265804260969,0,-0.0046600131318,-0.067865498364,-0.0198169779032,0.00369550148025,0,1,0,0,-6.01643562317,0,0.0376555807889,0.0144476424903,264.687499992,-0.0059865033254,-0.00452730245888,267.913543701,264.744842529,8.13185691833,2.42907857895,1.06520903111,0.0833699256182
4560,192.680468233,1,0.249080255628,228.125,7.99934482574,0.000226606527576,1,230.437347412,1,23.9441337585,8.13754940033,183.046444822,0.0111321518198,0.00421739602461,-0.000167650578078,1.32231128216,-0.0779200643301,-0.0589271709323,-0.0256634391844,-0.0194080173969,2.5020942688,-0.000716658250894,-0.025997351855,0.76623249054,-0.000196061853785,-0.00451372656971,-1.22236087918e-09,1,0.622148394585,0,1.22749638557,0,-0.000559806125239,-0.000286493799649,-0.025840498507,-0.00460415845737,-0.0252806935459,-0.0043176645413,1.36968159676,-0.0265571568161,-0.00480022002012,-0.00293949246407,0.333697676659,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.537417829037,0.0009765625,0.258350104094,0.0009765625,264.886505127,-4.57502901554e-05,-0.00218652933836,1.18566978458e-09,-0.00214066170156,-0.00214066263288,-0.00218653678894,0.0009765625,3.08760333061,-0.0013202741975,-0.0475049242377,0.906507968903,-0.000352916831616,-0.00935933180153,2.12719896808e-07,0,0.99584043026,-0.0129974931479,-0.00298034772277,-0.0591821447015,-0.0119867632166,-0.0461846515536,-0.00900641456246,-0.0605024211109,-0.0123396795243,-0.000373645103537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0040872097,0,264.92388916,-1.93417072296e-05,-0.00342493876815,-0.000681592267938,-0.00408717244864,-0.00340557983145,-0.00410648435354,0.263028144836,0,-0.00463309604675,-0.0663528889418,-0.0197359733284,0.00379160628654,0,1,0,0,-5.98434209824,0,0.0391423813999,0.0146410632879,264.683333326,-0.00595456920564,-0.0045031523332,267.91229248,264.746734619,8.13724136353,2.4602189064,1.21029639244,0.0940359532833
4620,199.615521017,1,0.24810731411,259.375,7.99945211411,0.000388774322346,1,227.157012939,1,23.9719085693,8.18495559692,189.634744966,0.00944584421813,0.00419793836772,-0.000168086364283,1.32231128216,-0.0771032869816,-0.0583094842732,-0.0260900296271,-0.0197306256741,2.48274803162,-0.000638760975562,-0.0250681601465,0.77719950676,-0.000142666540341,-0.00463432446122,3.20142135024e-10,1,0.626212954521,0,1.23322808743,0,-0.00055947661167,-0.000296898710076,-0.0249888766557,-0.00478855613619,-0.0244293995202,-0.00449165794998,1.37899565697,-0.025627637282,-0.00493122357875,-0.00265722209588,0.330965489149,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.539804339409,0.0029296875,0.255282670259,0.0029296875,264.883728027,-4.33977693319e-05,-0.00216290168464,1.2026758478e-09,-0.00211945688352,-0.0021194582805,-0.00216289423406,0.0029296875,3.07346606255,-0.00130011828151,-0.0466775000095,0.921305179596,-0.000255151855526,-0.00939469784498,2.10362486541e-07,0,0.995942056179,-0.0135317798704,-0.00310113606974,-0.058909162879,-0.0122406817973,-0.045377381146,-0.00913954712451,-0.0602092780173,-0.0124958343804,-0.000363325962098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00407207012,0,264.921783447,-1.72629952431e-05,-0.00338965654373,-0.000699683732819,-0.00407204497606,-0.0033723609522,-0.00408927351236,0.260417163372,0,-0.0046100243926,-0.0649375542998,-0.0197089873254,0.00388713530265,0,1,0,0,-5.99989795685,0,0.033100746572,0.0145721212029,264.679166659,-0.00597004778683,-0.00451485812664,267.910827637,264.76159668,8.18349170685,2.19678640366,1.07353401184,0.0819908678532
4680,193.587447327,1,0.248697593808,209.375,8.00029945374,0.000234699517023,1,226.121017456,1,24.0147266388,8.29344272614,183.908074961,0.0121468584985,0.00416102027521,-0.000170064551639,1.32231128216,-0.0772123038769,-0.0583919286728,-0.0269656348974,-0.0203928034753,2.46812677383,-0.000754311215132,-0.0243784468621,0.790116071701,-0.000171644584043,-0.00498222513124,7.71251507103e-10,1,0.630054831505,0,1.23850989342,0,-0.000558056053706,-0.000318966573104,-0.0241821929812,-0.00512954685837,-0.0236241351813,-0.0048105805181,1.38757872581,-0.024936504662,-0.00530119147152,-0.00225784047507,0.328827053308,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.542477011681,0.000732421875,0.252847254276,0.000732421875,264.88104248,-4.86746430397e-05,-0.00214784219861,9.0800555963e-10,-0.00209907302633,-0.00209907395765,-0.00214780494571,0.000732421875,3.06017971039,-0.0016972462181,-0.0459531322122,0.937519848347,-0.000318979902659,-0.00990916974843,2.09111021832e-07,0,0.996068537235,-0.0135837541893,-0.00327374273911,-0.0578396394849,-0.0128639331087,-0.0442558825016,-0.00959018990397,-0.0595368854702,-0.0131829120219,-0.00032051972812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00405025482,0,264.919616699,-3.72380018234e-05,-0.00337865948677,-0.000708883744664,-0.0040501607582,-0.00334127712995,-0.00408755242825,0.258241087198,0,-0.00459737563506,-0.0637361481786,-0.0197787135839,0.00397516554222,0,1,0,0,-6.07050943375,0,0.0427985116839,0.0144427055493,264.674999992,-0.00604030769318,-0.00456799240783,267.909332275,264.751556396,8.29090118408,2.25125217438,1.03790855408,0.0704278796911
