time_s,filtered_u,filtered_v,filtered_Δθ
0,8,0,0.00241094827652
600,3.82124495506,0.144764438272,0.0264461822808
1200,4.22716760635,0.136696711183,0.058802280575
1800,3.4696764946,0.259530574083,0.0907100662589
2400,3.13016653061,0.394771039486,0.116845339537
3000,3.01289892197,0.513986885548,0.145261451602
3600,3.07886052132,0.761994838715,0.180755749345
4200,2.81593203545,0.766869962215,0.194874793291
4800,2.49957895279,0.796507298946,0.203166633844
5400,2.27443099022,0.924942553043,0.21026031673
6000,2.11774539948,1.05735087395,0.217835843563
6600,2.19149851799,1.24899852276,0.243179485202
7200,2.17373538017,1.2907346487,0.251198232174
7800,2.1145863533,1.3728222847,0.259047299623
8400,1.98254048824,1.41829478741,0.256656259298
9000,1.99742496014,1.55273580551,0.268997818232
9600,2.00422620773,1.53724932671,0.280243575573
10200,2.04830312729,1.60743200779,0.286953479052
10800,1.9663361311,1.66559672356,0.288027465343
11400,2.03257846832,1.73581671715,0.301351606846
12000,2.02465295792,1.74843597412,0.302304089069
12600,2.08785271645,1.79419922829,0.316607147455
13200,2.13811182976,1.86415040493,0.331586301327
13800,2.21709322929,1.88869678974,0.344691127539
14400,2.20891833305,1.86213600636,0.352526128292
15000,2.29530739784,1.866994977,0.35870179534
15600,2.25021004677,1.91039013863,0.357798039913
16200,2.31513667107,1.86221539974,0.365911155939
16800,2.41375923157,1.87800776958,0.375144183636
17400,2.39850115776,1.84962177277,0.373975664377
18000,2.35345101357,1.8430583477,0.369789361954
18600,2.49402451515,1.89753079414,0.406070023775
19200,2.54501867294,1.90581011772,0.412247687578
19800,2.73740029335,1.89227390289,0.445589512587
20400,2.61120057106,1.77588939667,0.419549614191
21000,2.55408120155,1.71531391144,0.404987573624
21600,2.43000769615,1.75804460049,0.39733377099
22200,2.43856287003,1.78490018845,0.396416246891
22800,2.47751426697,1.75546419621,0.408754765987
23400,2.4438149929,1.74822103977,0.408459931612
24000,2.49322748184,1.80184996128,0.417187094688
24600,2.53457832336,1.84879291058,0.426819652319
25200,2.4453265667,1.81154620647,0.411608815193
25800,2.70539307594,1.84891247749,0.448029309511
26400,2.59891867638,1.77217912674,0.438006043434
27000,2.64721560478,1.73899972439,0.445987939835
27600,2.56753230095,1.71039819717,0.442610085011
28200,2.43683934212,1.6893004179,0.422408401966
28800,2.55968880653,1.76659452915,0.449561715126
29400,2.78663229942,1.81663239002,0.476591855288
30000,2.90815591812,1.76003432274,0.504653632641
30600,2.7101688385,1.61727082729,0.467667490244
31200,2.88261651993,1.63464546204,0.5055103302
31800,2.66482114792,1.5389790535,0.457458823919
32400,2.75687503815,1.56475245953,0.474476993084
