time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0.0,3.125,1,1.16074967,1.5625,8,0,1,979697.312,1,0,8,2.96875,4.54351975e-05,5.77501453e-07,-3.99083501e-06,1.32231128,-1.7816025,-1.34733975,0,0,0.48614502,-0.142454162,0,0.000124911414,3.20147265e-05,265,-0.000141745433,-0.000107195207,267.984375,264.950012,8,0,0,0
60.0,3.12994024,1,0.274270147,51.5625,8.00001335,-6.75307774e-08,1,14264.0527,1,0.0139741357,8.2227087,2.97344323,0.000179635914,4.01813813e-05,-3.6160352e-06,1.32231128,-0.0994606614,-0.0752172843,-0.00134026119,-0.00101357466,0.159484863,-0.129075572,0,0.000493956672,0.000119624558,264.995833,-0.000128433399,-9.71279587e-05,267.984375,264.962585,8.22270584,0.0355567373,0.0448768176,0.000139554584
120.0,3.16007977,1,0.156203344,51.5625,8.0000267,-2.12846516e-07,1,2556.86792,1,0.0690903068,8.48304367,3.00207578,0.000488886726,0.000226805845,-3.72651311e-06,1.32231128,-0.0322174728,-0.0243645143,-0.00172676542,-0.00130586908,0,-0.133019105,0,0.00134507951,0.000623734086,264.991667,-0.000132357323,-0.000100095436,267.984375,264.970795,8.48303604,0.0732223839,0.0782529041,0.000372709736
180.0,3.20023121,1,0.110261321,51.5625,8.00004005,-2.14263153e-07,1,825.141907,1,0.133139968,8.7030201,3.04021965,0.00211065705,0.000744546531,-4.06144818e-06,1.32231128,-0.0159634165,-0.0120723592,-0.00189988373,-0.0014367901,0,-0.144974723,0,0.00582428975,0.00204969337,264.9875,-0.000144253456,-0.000109091903,267.984375,264.971771,8.70301819,0.134646595,0.0892579705,0.000558144995
240.0,3.23107971,1,0.0859682038,92.1875,8.00004673,9.85377184e-08,1,355.49173,1,0.141246662,8.68002796,3.06952573,0.0120529244,0.00174940098,-4.46811237e-06,1.32231128,-0.00956423301,-0.00723296637,-0.00200719736,-0.00151794613,0,-0.159490719,0,0.0339089967,0.00482606329,264.983333,-0.000158697236,-0.000120015036,267.984375,264.977417,8.6800251,0.352265477,0.124328315,0.000664400868
300.0,9.57687164,1,0.0945665762,92.1875,8.00005531,2.87745308e-07,1,359.715759,1,0.765608966,10.5456619,9.09802806,0.968998015,0.00525271054,-5.87751174e-06,1.32231128,-0.0114168655,-0.00863402244,-0.00308072777,-0.00232980517,0,-0.209799707,0.000732421875,10,0.0223838389,264.979167,-0.000208755926,-0.000157871997,267.984436,264.981659,10.5432777,2.61161733,1.23441815,0.00897139311
360.0,22.516717,1,0.395472556,92.1875,8.00005245,4.02920335e-07,1,5624.7002,1,16.2035427,12.1682806,21.3908812,0.0374214798,0.000263778842,-2.74909471e-05,1.32231128,-0.206743628,-0.156350195,-0.00514131924,-0.00388813089,0,-0.981298387,0,0.111537702,0.000728926854,264.975,-0.000976416282,-0.000738416333,267.984406,264.975922,12.1337471,5.22809601,2.6949544,0.259074092
420.0,34.2673725,1,0.42280969,95.3125,8.00004768,-1.78303551e-07,1,6800.66699,1,12.2222548,10.1218929,32.5540039,0.0530956127,0.000128112093,-2.77858253e-05,1.32231128,-0.23637934,-0.178762257,-0.0019008161,-0.00143749523,0.000244140625,-0.99182415,0,0.164938033,0.000353884971,264.970833,-0.000986889703,-0.000746336882,267.984406,264.968018,10.1193962,2.82302189,2.13065052,0.171711713
480.0,48.1064225,1,0.382208377,95.3125,8.00004864,-4.03076506e-08,1,5264.76514,1,12.0284853,9.25109196,45.7011014,0.0420479663,0.000153946865,-2.65131675e-05,1.32231128,-0.193139911,-0.146062359,-0.00326741626,-0.00247098878,0.000793457031,-0.946396112,0,0.126810312,0.000424356724,264.966667,-0.000941687671,-0.000712152803,267.984406,264.963623,9.19918633,2.55148268,2.24444628,0.150007695
540.0,49.5759249,1,0.371150643,95.3125,8.00004387,5.46669696e-07,1,4476.32666,1,12.721899,8.791852,47.0971287,0.0145314839,0.000182215066,-2.85541246e-05,1.32231128,-0.182131305,-0.137737095,-0.00275132759,-0.00208069594,0.000366210938,-1.01924884,0,0.0410919599,0.00050161028,264.9625,-0.00101417792,-0.000766973651,267.984253,264.959229,8.78185654,2.66910815,1.65803885,0.139475167
