time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0.0,2,1,1.3857547,1,8,0,1,3745871.25,1,0,8,1.9,2.90785265e-05,1.17387692e-07,-1.77601339e-06,1.32231128,-2.53925562,-1.9203161,0,0,0.495200008,-0.0633953735,0,6.69616347e-05,1.69030372e-05,265,-6.30799768e-05,-4.77043322e-05,267.98999,264.950012,8,0,0,0
60.0,2.00721635,1,0.169236958,53,8.00001431,-4.08882457e-08,1,5512.44873,1,0.0155277392,8.41173267,1.90685553,0.000388140936,8.01186179e-05,-2.19827007e-06,1.32231128,-0.0378555208,-0.0286282972,-0.00113437255,-0.000857871026,0.0983999968,-0.0784679651,0,0.0008943461,0.000190729159,264.995833,-7.80775808e-05,-5.90462951e-05,267.990753,264.957642,8.41172791,0.035225831,0.0507179201,0.000175426991
120.0,2.04476215,1,0.0915745348,51,8.00003052,-2.69544216e-06,1,772.204468,1,0.061352618,8.69817257,1.94252404,0.00246621668,0.000634802447,-2.48617584e-06,1.32231128,-0.0110129062,-0.00832852814,-0.00129483209,-0.000979218865,0,-0.088744849,0,0.00570430188,0.00146365084,264.991667,-8.83033354e-05,-6.67795393e-05,267.990814,264.95932,8.69813538,0.147062808,0.152853668,0.00045753899
180.0,4.97156991,1,0.0656071007,53,8.00004101,-2.36326582e-06,1,236.154953,1,0.0824107975,9.14469242,4.72299142,0.373251349,0.00298176147,-2.98947907e-06,1.32231128,-0.00552330492,-0.00417700829,-0.00137388788,-0.00103900488,0,-0.106710427,4.99999987e-05,10,0.00756553188,264.9875,-0.000106179526,-8.02984359e-05,267.991211,264.966064,9.14463615,0.250811845,0.177188456,0.000710961816
240.0,12.0120592,1,0.258127183,51,8.00003624,-1.03809061e-05,1,3276.30444,1,5.82644653,11.8819065,11.4114563,4.06744337,0.00240517803,-1.31237211e-05,1.32231128,-0.087851584,-0.0664379001,-0.00667938543,-0.00505129574,7.50000036e-05,-0.468455523,0.000624999986,10,0.0118508069,264.983333,-0.000466124911,-0.00035250769,267.990967,264.973969,11.8623476,4.67341805,3.76036859,0.13954173
300.0,25.6754977,1,0.462440789,399,8.00002384,-3.12105399e-08,1,12563.5439,1,9.38152885,9.71579361,24.3917228,0.00476407213,4.96394168e-05,-1.96786914e-05,1.32231128,-0.282770187,-0.213845402,-0.00213473523,-0.00161439693,0.0019749999,-0.702437401,0,0.0110667776,0.000114404706,264.979167,-0.000698942691,-0.000528576493,267.990997,264.9758,9.71441269,2.89924216,2.41364503,0.244001999
360.0,34.0020474,1,0.435046047,399,8.00005722,-7.31374925e-08,1,9374.25488,1,11.0947628,9.07179451,32.301945,0.0124504967,7.05817874e-05,-2.19588164e-05,1.32231128,-0.250265092,-0.189263374,-0.00106073683,-0.000802183931,0.0019749999,-0.783827066,0,0.0293645877,0.000162744647,264.975,-0.000779927417,-0.000589821371,267.991333,264.971313,9.05785561,2.77746129,2.28414655,0.221667975
420.0,41.8404388,1,0.410328865,399,8.0000906,-1.5049946e-07,1,7291.40674,1,12.492919,9.86830425,39.7484169,0.0211406574,9.2527589e-05,-2.36878077e-05,1.32231128,-0.222621307,-0.168357715,-0.00266370201,-0.00201442884,0.00285000005,-0.845543981,0,0.0507928915,0.000213662483,264.970833,-0.000841337314,-0.000636262703,267.991333,264.966187,9.83356667,2.77181911,2.6430285,0.201592207
480.0,49.2504752,1,0.395211309,399,8.00012302,-2.62692879e-07,1,6037.61279,1,13.8009787,8.55852127,46.7879515,0.0264927298,0.000107986794,-2.55601171e-05,1.32231128,-0.206519142,-0.156180426,-0.00251359888,-0.00190091308,0.0019749999,-0.912376642,0,0.064426899,0.000249143835,264.966667,-0.000907837471,-0.00068655354,267.991547,264.960602,8.54843235,2.82599115,2.30140972,0.195562229
540.0,56.4464769,1,0.388992667,399,8.00015926,-4.10444613e-07,1,5238.92188,1,14.7703333,8.71735573,53.624153,0.0231340751,0.000122433063,-2.80880995e-05,1.32231128,-0.200041279,-0.151281536,-0.00422613788,-0.0031960234,0.00230000005,-1.0026139,0,0.0558300428,0.00028277206,264.9625,-0.000997625757,-0.000754456036,267.99176,264.953278,8.60500145,2.69306684,2.34008861,0.189192459
600.0,64.3287885,1,0.380477905,399,8.00019646,-5.96798657e-07,1,4557.31592,1,15.7949591,8.82282066,61.1123491,0.0744191632,0.000147445797,-3.02147619e-05,1.32231128,-0.191405267,-0.144750535,-0.00255602505,-0.00193299796,0.00344999996,-1.0785259,0,0.206273377,0.000342346466,264.958333,-0.00107316009,-0.000811578997,267.99176,264.949707,8.72451591,2.68742514,2.13783979,0.180763572
660.0,67.9759071,1,0.367105037,399,8.00023079,-8.1973019e-07,1,3922.39673,1,16.1684723,8.48754883,64.5771118,0.0283961222,0.000169360283,-3.15325815e-05,1.32231128,-0.178168699,-0.134740368,-0.00348257343,-0.00263370178,0.00359999994,-1.12556577,0,0.0693622008,0.000391440728,264.954167,-0.00111996592,-0.000846976007,267.991821,264.947083,8.45459652,2.65264416,2.34662676,0.179871216
720.0,71.4972243,1,0.360785097,399,8.0002737,-1.08433505e-06,1,3450.15625,1,16.9910126,8.51181984,67.9223631,1.05870521,0.000210911327,-3.40288316e-05,1.32231128,-0.172090456,-0.130143672,-0.0031799674,-0.00240485533,0.00319999992,-1.2146703,2.49999994e-05,10,0.000676557131,264.95,-0.00120862713,-0.000914026168,267.99176,264.942047,8.49767303,2.90560961,2.20175743,0.181210369
780.0,78.6037487,1,0.361993551,399,8.00030899,-1.38984353e-06,1,3175.6001,1,17.5668602,8.52090168,74.6735612,0.0566832125,0.000204624273,-3.73436415e-05,1.32231128,-0.173210546,-0.130990744,-0.00471770111,-0.00356776896,0.00329999998,-1.33299351,0,0.148987442,0.000473502005,264.945833,-0.00132636167,-0.00100306317,267.991943,264.935333,8.5187788,2.54542089,2.10013485,0.178510845
