time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0.0,1,1,1.982602,0.5,8,0,1,21984826,1,0,8,0.95,1.45392632e-05,1.45368224e-08,-8.86183386e-07,1.32231128,-5.19762278,-3.93071055,0,0,0.499774992,-0.0316326059,0,2.33996489e-05,5.87868453e-06,265,-3.14752288e-05,-2.38031917e-05,267.994995,264.950012,8,0,0,0
60.0,2.63877932,1,0.0719571933,399.5,8.00015354,-9.53266408e-08,1,663.148682,1,0.081855759,9.07619095,2.50684035,0.693055987,0.00318556186,-1.4045969e-06,1.32231128,-0.00681026233,-0.00515027158,-0.000705550308,-0.000533573562,0.000556249986,-0.0501375459,0.000174999994,10,0.00756673515,264.995833,-4.98881054e-05,-3.77279575e-05,268.000214,264.81485,9.0761776,0.189746454,0.279776454,0.00140310591
120.0,7.36081084,1,0.450170755,399.5,8.00022793,-3.0096399e-07,1,-15464.3779,1,3.82120776,11.0674896,6.99277029,0.00664853677,-3.02415374e-05,1.47482124e-05,1.32231128,-0.267969489,-0.20265235,-0.00098553393,-0.000745311612,0.916943729,0.52644223,0,0.0108342115,4.8966931e-06,264.991667,0.000523823139,0.000396142073,268.000366,264.920685,11.0528193,3.91106987,3.15160561,0.218361259
180.0,16.3502029,1,0.38084653,399.5,8.00028133,-5.6723411e-07,1,129097,1,4.69810629,9.25855541,15.5326928,0.00452931179,7.09633468e-06,-1.06972914e-06,1.32231128,-0.191790313,-0.145041734,-0.00109319726,-0.000826732139,0.168212503,-0.0381843299,0,0.00735089462,1.21150579e-05,264.9875,-3.79943594e-05,-2.8733295e-05,268.000397,264.957855,9.2563858,2.93753338,2.34411693,0.167991847
240.0,23.7584638,1,0.363228261,399.5,8.00034428,-8.98207986e-07,1,20995.752,1,5.97498894,9.23492432,22.5705406,0.0152857006,2.83387326e-05,-5.70620568e-06,1.32231128,-0.174456984,-0.131933376,-0.00079968042,-0.000604759611,0.0163937509,-0.203684881,0,0.025347719,4.59985858e-05,264.983333,-0.000202671523,-0.000153270666,268.000397,264.971802,9.23474789,3.09016228,2.43108392,0.154594272
300.0,29.8860314,1,0.347448528,399.5,8.00040913,-1.29832574e-06,1,12816.3086,1,6.9920764,9.00352573,28.3917298,0.032825347,4.24201862e-05,-8.1817916e-06,1.32231128,-0.159616366,-0.120710127,-0.00208978727,-0.00158040493,0.0315250009,-0.292051733,0,0.0566389337,6.97396099e-05,264.979167,-0.000290598749,-0.00021976576,268.000549,264.975067,8.98737907,2.87048936,2.31741476,0.144602299
360.0,36.9177025,1,0.336692333,399.5,8.00047302,-1.76954711e-06,1,9236.00781,1,7.81159163,9.03808403,35.0718174,0.0477387719,5.71642049e-05,-1.03313105e-05,1.32231128,-0.149893433,-0.113357149,-0.00134781527,-0.00101928739,0.0388187505,-0.36877951,0,0.0855669677,9.43565756e-05,264.975,-0.000366944791,-0.000277502579,268.000977,264.968018,8.99258041,2.76577878,2.72432613,0.134838507
420.0,42.7233795,1,0.330408067,399.5,8.00053787,-2.30967066e-06,1,7306.85303,1,8.46047306,8.88664532,40.5872106,0.0365450643,6.88787186e-05,-1.23413183e-05,1.32231128,-0.144342303,-0.109159097,-0.00199173065,-0.00150624942,0.0431624986,-0.44052738,0,0.0636355206,0.000114571238,264.970833,-0.000438335701,-0.000331492076,268.000946,264.96167,8.88619614,2.82583404,2.12691045,0.131456017
480.0,47.8124741,1,0.322661489,399.5,8.00061512,-2.92472919e-06,1,5956.21143,1,9.07785034,8.61936951,45.4218504,0.0873042494,8.44028327e-05,-1.40997463e-05,1.32231128,-0.137642741,-0.104092538,-0.00255255098,-0.00193037069,0.0454124995,-0.503295064,0,0.176427886,0.000140738935,264.966667,-0.000500791124,-0.000378724071,268.001129,264.956299,8.61498928,2.62010813,2.31672883,0.124510154
540.0,51.5575006,1,0.321946621,399.5,8.00070763,-3.62728338e-06,1,5155.3042,1,9.72836685,8.65513992,48.9796256,0.0924393684,9.86089508e-05,-1.61821918e-05,1.32231128,-0.13703984,-0.103636593,-0.00217391551,-0.00164402707,0.0462562516,-0.577628553,0,0.190138608,0.000165569989,264.9625,-0.000574754784,-0.000434659218,268.001373,264.952087,8.65442657,2.69121981,2.30644274,0.126270473
