time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_stability_function,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_numerical_u_correction,surface_layer_face1_numerical_v_correction,surface_layer_face1_reconstructed_u_flux,surface_layer_face1_reconstructed_v_flux,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_scalar_stability_function,surface_layer_face1_scheme_u_flux,surface_layer_face1_scheme_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_numerical_correction,surface_layer_face1_ρqᵛ_reconstructed_flux,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρqᵛ_scheme_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_numerical_correction,surface_layer_face1_ρθ_reconstructed_flux,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_scheme_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_numerical_u_correction,surface_layer_face2_numerical_v_correction,surface_layer_face2_reconstructed_u_flux,surface_layer_face2_reconstructed_v_flux,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_scheme_u_flux,surface_layer_face2_scheme_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_numerical_correction,surface_layer_face2_ρqᵛ_reconstructed_flux,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρqᵛ_scheme_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_numerical_correction,surface_layer_face2_ρθ_reconstructed_flux,surface_layer_face2_ρθ_resolved_flux,surface_layer_face2_ρθ_scheme_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_layer_inverse_obukhov_length,surface_layer_neutral_column_fraction,surface_layer_stable_column_fraction,surface_layer_upward_flux_column_fraction,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0,3.125,1,1.16074442863,1.5625,8,0,1,262493.15625,1,1.24171143824e-24,8,2.96875,4.5435197535e-05,2.1636353722e-06,-1.48947019625e-05,1.32231128216,-1.78158640862,-1.34732758999,0,0,8,-3.78601271223e-07,-3.78601271223e-07,0,0,0,-4.73251589028e-08,0,1,0,1,0,2.84217094304e-14,0,2.84217094304e-14,0,0,0,1,-3.78601242801e-07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,265.002380371,-1.25412789203e-05,-1.25412789203e-05,-1.99465308636e-13,-1.99465308636e-13,0,-1.25412807392e-05,0,8,-2.28151679948e-06,-2.28151679948e-06,0,0,0,-2.85189599936e-07,0,1,2.27373675443e-13,0,2.27373675443e-13,0,0,0,-2.28151657211e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,265.002380371,-7.55759247113e-05,-7.55759247113e-05,2.98660456175e-13,2.98660456175e-13,0,-7.55759247113e-05,0,0,0,0,0,0,1,0,0,0.4462890625,-0.531671285629,0,0.000124911413877,3.45924636349e-05,265,-0.000529026146978,-0.000400076853111,267.984375,264.950073242,8,0,2.13714542951e-06,2.06795153138e-25
60,9.60430363185,1,0.704574763775,20.3125,8.000041008,-5.37479536433e-07,1,109129.679688,1,0.0862890556455,8.05089855194,9.12408845026,0.00512396264821,0.000244796625338,-8.01269015938e-06,1.32231128216,-0.656428337097,-0.496424973011,-0.00104156101588,-0.000787682191003,7.13184356689,-1.70784551301e-06,-1.7065767679e-05,0.00233832281083,2.39191066953e-09,8.72657963669e-08,-3.87035470339e-08,1,0.999900519848,0,1.00168430805,0,-2.19354738817e-08,6.20234841264e-09,-1.53798609972e-05,9.10762381068e-08,-1.5357931261e-05,8.48738821446e-08,1.00273704529,-1.70877046912e-05,9.34681594345e-08,-9.29444397002e-08,0.512404918671,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0070271492,0.00128173828125,0.51552349329,0.00128173828125,265.001983643,-9.75385773927e-06,-7.02892430127e-06,-1.64274128155e-12,2.72325155493e-06,2.72325314654e-06,-7.02938996255e-06,0.00128173828125,7.61726379395,-3.8325888454e-06,-4.22542943852e-05,0.00143801781815,7.56611573394e-09,3.07415405132e-07,-1.93951564142e-07,1,0.999574780464,-3.26721565216e-05,8.12807797956e-07,-7.10938184056e-05,1.11265705982e-06,-3.842166916e-05,2.99849261864e-07,-7.49264363549e-05,1.12022325993e-06,-1.13206658625e-06,0.511383891106,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.03818285465,0.530107498169,265.002105713,-5.04623167217e-05,-4.29274514318e-05,1.57192545203e-07,7.69099642639e-06,7.53380390961e-06,-4.27709892392e-05,0.410651117563,0,-5.56415507162e-05,-0.168634414673,-5.5325737776e-05,1.20047670862e-05,0,0.56201171875,0.43798828125,0.441650390625,-0.286015570164,0,0.0142195280641,0.00201667565852,264.995833333,-0.000284592621028,-0.000215223626583,267.97845459,264.933044434,8.05080223083,0.18840444088,0.0965450108051,0.00121189653873
120,36.4352378341,1,0.387309759855,164.0625,8.0000038147,-1.33948896419e-08,1,25665.7421875,1,49.604724884,9.8332567215,34.6134759424,0.103594481945,0.000198803609237,-5.65928439755e-06,1.32231128216,-0.198354452848,-0.150005862117,-0.00125241326168,-0.000947139516938,6.00326824188,-0.000364875188097,-0.0122033152729,0.00582306925207,-1.44351361087e-06,0.000718009134289,-3.17158992402e-08,1,0.938789844513,0.014892578125,1.00157940388,0.014892578125,-0.000112977431854,3.81762438337e-05,-0.0119514167309,0.000757629051805,-0.0118384389207,0.000719452742487,1.002566576,-0.0123162921518,0.000756185385399,-0.000773605657741,0.506216406822,0,0.014892578125,0,0,1,0,0,0,0,0,0,0,0,0.999938964844,0,1.20941615105,0.0543823242188,0.651802718639,0.054443359375,265.001159668,-1.46701931953e-05,-2.86847352982e-07,5.75037240047e-11,1.43315301102e-05,1.4331472812e-05,-2.83122062683e-07,0.0543823242188,6.71147918701,-0.000639124307781,-0.035067435354,0.00458986172453,1.61093885254e-06,0.00280293170363,-1.27518433146e-07,1,0.807918787003,-0.00244702142663,3.35551339958e-05,-0.0368753299117,0.00283487606794,-0.0344283096492,0.00280132098123,-0.0375144556165,0.00283648679033,-0.00288216723129,0.434976100922,0,0,0,1,0,0,0,0,0,0,0,0,0.999938964844,0,1.43510591984,0.772198557854,265.001312256,-4.49866056442e-05,-3.06218862534e-06,5.92813194089e-07,4.23471465183e-05,4.17543342337e-05,-2.45869159698e-06,0.431938827038,0,-7.68617974245e-05,-0.186572283506,-0.000248424767051,1.43093720908e-05,6.103515625e-05,0.573303222656,0.426635742188,0.131591796875,-0.202010005713,0,0.378881722689,0.000579641317017,264.991666666,-0.000201004979317,-0.000152010339662,267.976623535,264.937164307,9.78953266144,5.844165802,4.2541437149,0.95563262701
180,71.8119775612,1,0.456967800856,245.3125,7.99997997284,-4.01088184887e-09,1,27652.3125,1,47.56772995,9.67565441132,68.2213786831,0.000137095164973,1.97314457182e-05,-8.62711021909e-06,1.32231128216,-0.276121675968,-0.208817452192,0.00124330818653,0.000940253783483,5.6568107605,-0.00103646120988,-0.0397172048688,-0.00493834447116,-2.72458455584e-05,0.000950770801865,-2.60770320892e-08,1,0.792812347412,0.0379028320312,1.00155067444,0.0379028320312,-0.000438903283793,5.15905630891e-05,-0.0391196459532,0.00102960725781,-0.0386807471514,0.000978016178124,1.00251996517,-0.0401561111212,0.00100236106664,-0.00105753401294,0.424731314182,0,0.0379028320312,0,0,1,0,0,0,0,0,0,0,0,1,0,1.46701991558,0.122802734375,0.786292672157,0.122802734375,265.000183105,-1.03935599327e-06,-9.89437103271e-06,6.55971943431e-10,-8.5612264229e-06,-8.56188398757e-06,-9.87946987152e-06,0.122802734375,6.36151981354,-0.0017984714359,-0.0873416364193,-0.00216989824548,-1.45756530401e-06,0.00317098805681,-8.14907252789e-08,1,0.547970890999,-0.00529959518462,-0.000199625166715,-0.0908427685499,0.00297282054089,-0.0855431705713,0.00317244557664,-0.0926412343979,0.00297136232257,-0.00302320276387,0.293497562408,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.09575581551,1.12273931503,265.000305176,-1.3493001461e-05,-1.12801790237e-05,1.91634285329e-07,1.90286914403e-06,1.71123565451e-06,-1.11311674118e-05,0.428272366524,0,-9.58074524533e-05,-0.183441892266,-9.73991263891e-05,1.81591312867e-05,0,0.584533691406,0.415466308594,0.0128173828125,-0.307947516441,0,0.000376945681637,5.44291033293e-05,264.9875,-0.000306415429804,-0.00023172715737,267.975738525,264.945617676,9.60131835938,3.29097342491,3.30126857758,0.565179288387
240,88.2097161729,1,0.511800646782,245.3125,7.99996519089,7.59863372224e-09,1,23734.2324219,1,33.0831985474,9.09173679352,83.7992303643,0.000210426180274,3.93753798562e-05,-1.41210621223e-05,1.32231128216,-0.34636554122,-0.261939495802,-0.00061759329401,-0.000467055913759,5.44683361053,-0.00116914743558,-0.0473489537835,0.00174351525493,-4.48304708698e-05,0.000704238540493,-2.1536834538e-08,1,0.75855255127,0.0228881835938,1.0014090538,0.0228881835938,-0.000560071668588,4.32156157331e-05,-0.0467398762703,0.000792284554336,-0.0461798086762,0.000749068916775,1.00228977203,-0.0479090251029,0.000747454469092,-0.000823480368126,0.418747246265,0,0.0228881835938,0,0,1,0,0,0,0,0,0,0,0,1,0,1.15994262695,0.111511230469,0.641907513142,0.111511230469,264.99887085,-5.88595867157e-06,-2.61217355728e-05,4.94804031081e-10,-2.06114309549e-05,-2.061192572e-05,-2.61217355728e-05,0.111511230469,6.15662574768,-0.00202058628201,-0.0968961939216,0.00492872297764,-8.42780791572e-05,0.00217211130075,-3.96394170821e-08,1,0.502834558487,-0.00615458469838,-0.000280038802885,-0.10103020072,0.00197635078803,-0.0948756188154,0.0022563894745,-0.103050783277,0.00189207214862,-0.00201854947954,0.278039157391,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.37835550308,0.763309597969,264.999145508,-9.08970832825e-06,-3.45557928085e-05,-2.29539909924e-06,-2.95543723041e-05,-2.72589768429e-05,-3.682076931e-05,0.440687477589,0,-0.000134029367473,-0.194291800261,-1.68045517057e-06,2.32067650359e-05,0,0.614501953125,0.385498046875,0,-0.504055917263,0,0.000578662264161,0.00010824718629,264.983333333,-0.000501548172906,-0.00037929660175,267.97454834,264.9815979,9.08509254456,2.56186509132,2.27996444702,0.289340078831
300,97.1519994858,1,0.49805393815,245.3125,7.99994564056,6.41913757704e-08,1,15878.0966797,1,29.4916992188,8.74888515472,92.2943995115,0.000886633701157,7.87232420407e-05,-1.94522890524e-05,1.32231128216,-0.327996075153,-0.248047545552,-0.00297388620675,-0.00224900618196,5.17001628876,-0.00118038838264,-0.0521935597062,0.0129089355469,-3.01168001897e-05,0.000617140845861,-1.75787135959e-08,1,0.744456648827,0.0086669921875,1.00134468079,0.0086669921875,-0.000652585586067,3.99946657126e-05,-0.0516657531261,0.000687252497301,-0.0510131679475,0.000647257780656,1.00218510628,-0.0528461411595,0.000657135562506,-0.000783145253081,0.423303455114,0,0.0086669921875,0,0,1,0,0,0,0,0,0,0,0,1,0,1.14371275902,0.100646972656,0.651085853577,0.100646972656,264.997802734,-1.4066696167e-05,-4.51728701591e-05,1.93296850748e-10,-3.24251741404e-05,-3.24253705912e-05,-4.52697277069e-05,0.100646972656,5.91263389587,-0.00187008362263,-0.103229127824,0.0156206777319,-5.84149856877e-05,0.00195248483215,-1.39698386192e-09,1,0.478945910931,-0.00737853348255,-0.00017605785979,-0.108737573028,0.00183484214358,-0.101359039545,0.00201090006158,-0.110607653856,0.00177642679773,-0.00202101515606,0.273092448711,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.377846241,0.784332752228,264.998291016,-9.03010368347e-06,-6.16163015366e-05,-5.40037490282e-06,-6.00199273322e-05,-5.46195515199e-05,-6.70552253723e-05,0.453674703836,0,-0.000192473977222,-0.205949008465,-0.000267478520982,3.05961075355e-05,0,0.661560058594,0.338439941406,0,-0.694355785847,0,0.00244115130045,0.000216441228986,264.979166666,-0.000690901302733,-0.000522495189216,267.973236084,264.969665527,8.74799346924,2.24905014038,2.02533340454,0.222082018852
360,104.534093045,1,0.468478292227,245.3125,7.99991464615,2.10512752119e-07,1,10862.5917969,1,32.3040466309,8.78978061676,99.3073883923,0.00451145414263,0.000107490312075,-2.36632804445e-05,1.32231128216,-0.290167748928,-0.219439819455,-0.00496260728687,-0.00375297968276,4.87266921997,-0.001395837171,-0.0571403242648,0.0264493692666,-4.52133390354e-05,0.000472326326417,-1.37952156365e-08,1,0.726295590401,0.00250244140625,1.00141978264,0.00250244140625,-0.000736145419069,3.34401156579e-05,-0.0564806349576,0.000550979748368,-0.055744484067,0.000517539505381,1.00230705738,-0.0578764677048,0.000505766132846,-0.000786013435572,0.417622834444,0,0.00250244140625,0,0,1,0,0,0,0,0,0,0,0,1,0,1.40784990788,0.126220703125,0.81047898531,0.126220703125,264.996795654,-1.41859054565e-05,-6.57066702843e-05,-3.05754005447e-10,-5.30458346475e-05,-5.30455290573e-05,-6.57215714455e-05,0.126220703125,5.6434431076,-0.00240024086088,-0.111324355006,0.0291049089283,-7.84798758104e-05,0.00143059366383,3.01224645227e-08,1,0.440452486277,-0.00911275018007,-6.22386141913e-05,-0.118036873639,0.00144683499821,-0.108924113214,0.00150907353964,-0.12043710053,0.00136835500598,-0.00191460491624,0.254194915295,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.90699994564,1.09582936764,264.997436523,-3.34531068802e-06,-9.06810164452e-05,-8.33304147818e-06,-9.6857715107e-05,-8.85246699909e-05,-9.90480184555e-05,0.458777695894,0,-0.000262830057181,-0.210621789098,-0.000784299278166,4.05076498282e-05,0,0.730102539062,0.269897460938,0,-0.844668567181,0,0.0125051885843,0.000295609352179,264.974999999,-0.000840466236696,-0.000635603908449,267.971893311,264.960601807,8.78523445129,2.47376847267,2.10427951813,0.229822903872
420,103.210073448,1,0.455722361803,295.3125,7.99988365173,4.56999515563e-07,1,8399.25585938,1,32.750743866,8.69645690918,98.0495697759,0.000973076734226,0.000108735242975,-2.81708653347e-05,1.32231128216,-0.27456176281,-0.207637771964,-0.00572352577001,-0.00432842550799,4.62995004654,-0.00165062805172,-0.0614975057542,0.0381296239793,-5.43315763935e-05,0.000312404241413,-1.05937942863e-08,1,0.707208931446,0.00091552734375,1.00162887573,0.00091552734375,-0.000798909342848,3.7205623812e-05,-0.060645788908,0.000403941376135,-0.0598468780518,0.000366735766875,1.00264692307,-0.0622964166105,0.000349609705154,-0.000813397811726,0.406790137291,0,0.00091552734375,0,0,1,0,0,0,0,0,0,0,0,1,0,1.74139118195,0.157958984375,0.999053120613,0.157958984375,264.995849609,-1.44019722939e-05,-9.10237431526e-05,-4.44475622974e-10,-7.80737027526e-05,-7.80732661951e-05,-9.10386443138e-05,0.157958984375,5.40784692764,-0.00306883500889,-0.118894666433,0.0441945753992,-0.000124108133605,0.000614008458797,5.67524693906e-08,1,0.401023447514,-0.0104725444689,-0.000113050919026,-0.126298367977,0.000625065877102,-0.11582582444,0.000738116563298,-0.12936720252,0.000500957656186,-0.00145875406452,0.231707662344,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.32000732422,1.3338804245,264.996643066,3.8743019104e-07,-0.000128373503685,-1.0680007108e-05,-0.000140262680361,-0.000129582680529,-0.000138834118843,0.459108769894,0,-0.000341681472491,-0.210953265429,-0.00136013119482,5.25670548086e-05,0,0.860595703125,0.139404296875,0,-1.00556826591,0,0.0026795794256,0.000298978120554,264.970833333,-0.00100056547672,-0.000756679219194,267.970581055,264.969360352,8.67547416687,2.33592987061,2.11763858795,0.256281584501
480,106.756670736,1,0.447648704052,295.3125,7.99985790253,6.5850485953e-07,1,6985.80810547,1,31.4055118561,8.51855564117,101.418837199,0.00196971255355,0.000124841055367,-3.21022416756e-05,1.32231128216,-0.264846533537,-0.200290605426,-0.00831883400679,-0.00629113148898,4.42498922348,-0.00168048939668,-0.0635298192501,0.0563119761646,-4.79503396491e-05,-0.000307057634927,-9.51695255935e-09,1,0.695827245712,6.103515625e-05,1.00199055672,6.103515625e-05,-0.000833894126117,1.50468476932e-05,-0.062683224678,-0.000244060531259,-0.0618493258953,-0.000259107386228,1.00323462486,-0.0643637105823,-0.000292010896374,-0.000387584208511,0.398930251598,0,6.103515625e-05,0,0,1,0,0,0,0,0,0,0,0,1,0,1.32640779018,0.128356933594,0.750434100628,0.128356933594,264.994476318,-1.68085098267e-05,-0.000117123126984,-4.2709710768e-10,-0.000100601027953,-0.000100600598671,-0.000117115676403,0.128356933594,5.20316028595,-0.00336510012858,-0.121705636382,0.0607772916555,-0.00011184799223,-0.000363765400834,7.77072273195e-08,1,0.379746556282,-0.0114712286741,9.30560054258e-06,-0.129811763763,-0.000242611626163,-0.118340529501,-0.000251917168498,-0.133176863194,-0.000354459858499,-0.0010490026325,0.218869224191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.57062935829,0.883947134018,264.995513916,-5.03659248352e-06,-0.000166788697243,-1.39434960147e-05,-0.000176403962541,-0.000162460477441,-0.000180721282959,0.457749098539,0,-0.000427493010648,-0.209738656878,-0.00209876522422,6.63099490339e-05,0,0.989440917969,0.0105590820312,0,-1.14589989185,0,0.00543393613771,0.00034327848698,264.966666666,-0.00114019890316,-0.000862277229317,267.969207764,264.97076416,8.51351547241,2.33455228806,1.87521600723,0.230935961008
540,115.948298501,1,0.431921631098,295.3125,7.99983692169,7.59226622904e-07,1,5889.56835938,1,31.8399410248,8.57417678833,110.150883576,0.0019836530555,0.000145021593198,-3.42035673384e-05,1.32231128216,-0.246527343988,-0.186436697841,-0.00883177481592,-0.00667904363945,4.2243347168,-0.00165634090081,-0.0637295842171,0.0705248787999,-4.23372184741e-05,-0.000270038901363,-7.74161890149e-09,1,0.690527677536,0.0001220703125,1.00243616104,0.0001220703125,-0.000843739137053,2.45523606281e-05,-0.0629169940948,-0.000203149509616,-0.0620732456446,-0.000227701792028,1.0039588213,-0.0645733326674,-0.000245486648055,-0.000685932231136,0.39286339283,0,0.0001220703125,0,0,1,0,0,0,0,0,0,0,0,1,0,0.719210684299,0.0501708984375,0.407479584217,0.0501708984375,264.992889404,-1.7486512661e-05,-0.000144302845001,-3.43667899694e-10,-0.000127067120047,-0.000127066785353,-0.000144310295582,0.0501708984375,5.00356674194,-0.00354004581459,-0.121341064572,0.0773582533002,-4.49324361398e-05,-0.000487498007715,9.49075911194e-08,1,0.368968248367,-0.0123198246583,-4.4946653361e-05,-0.130120843649,-0.000487512297696,-0.117801010609,-0.000442565680714,-0.133660882711,-0.000532444799319,-0.00133476429619,0.211044341326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.590549707413,0.333863675594,264.994262695,-2.70456075668e-06,-0.00020793825388,-1.8961247406e-05,-0.000225795083679,-0.000206833821721,-0.000226899981499,0.454466104507,0,-0.000512042781338,-0.206758379936,-0.00291126756929,8.1205915194e-05,0,1,0,0,-1.22090744972,0,0.00547254830599,0.000398788950406,264.962499999,-0.00121483323164,-0.00091871956829,267.967773438,264.942260742,8.56658172607,2.12270140648,1.76978564262,0.218516126275
