time_s,filtered_u,filtered_v,filtered_Δθ
0,8,0,-0.000233054161072
600,2.88205909729,0.0931233242154,0.0158410351723
1200,2.48015284538,0.150365680456,0.0322173684835
1800,2.24174523354,0.270407766104,0.0508195348084
2400,1.98613405228,0.309855639935,0.0678956955671
3000,1.87258434296,0.381760060787,0.085454583168
3600,1.78688430786,0.446082919836,0.102925568819
4200,1.81338095665,0.536769270897,0.116770133376
4800,1.62125635147,0.603205442429,0.120186261833
5400,1.5283703804,0.681533515453,0.127710789442
6000,1.50410246849,0.702794671059,0.136007040739
6600,1.44571423531,0.806872844696,0.141724184155
7200,1.49636006355,0.856298446655,0.152600646019
7800,1.43727099895,0.903086066246,0.158682987094
8400,1.42905128002,0.96168076992,0.167573273182
9000,1.4302482605,0.991876959801,0.170737743378
9600,1.37362360954,1.02300775051,0.172203242779
10200,1.42047452927,1.07783389091,0.181841120124
10800,1.37767922878,1.08176970482,0.181154310703
11400,1.40814518929,1.13896083832,0.186216622591
12000,1.45461440086,1.20921969414,0.19764842093
12600,1.43516623974,1.12639641762,0.19056378305
13200,1.47401213646,1.19254112244,0.202566832304
13800,1.46716320515,1.22680604458,0.206009671092
14400,1.43863797188,1.17270064354,0.199508294463
15000,1.54135334492,1.30584955215,0.21535050869
15600,1.47126317024,1.23497378826,0.208962246776
16200,1.54482626915,1.26452350616,0.220444232225
16800,1.55400133133,1.28486979008,0.222907453775
17400,1.54988956451,1.26532447338,0.221855193377
18000,1.6181678772,1.27946674824,0.229696273804
18600,1.62902104855,1.31584882736,0.234663516283
19200,1.61435079575,1.28195500374,0.232775568962
19800,1.60319364071,1.234572649,0.23136973381
20400,1.61536693573,1.27871394157,0.235974505544
21000,1.69894194603,1.29507994652,0.243114709854
21600,1.65643644333,1.28679704666,0.246049016714
22200,1.67529332638,1.26018762589,0.241360276937
22800,1.67286252975,1.25521469116,0.238595366478
23400,1.73951005936,1.2765494585,0.251259744167
24000,1.62813901901,1.20588648319,0.239960372448
24600,1.68710362911,1.18637895584,0.24409095943
25200,1.71078824997,1.2537573576,0.258861005306
25800,1.71111512184,1.19979453087,0.254746615887
26400,1.76765358448,1.20820903778,0.25658556819
27000,1.75382292271,1.2045788765,0.261231452227
27600,1.73063123226,1.19328308105,0.255811095238
28200,1.64099156857,1.13732028008,0.245891988277
28800,1.73034453392,1.16813015938,0.255474537611
29400,1.68048834801,1.16685378551,0.254502207041
30000,1.71910357475,1.14195096493,0.255775332451
30600,1.75156402588,1.21904301643,0.266799390316
31200,1.76062655449,1.14621281624,0.266751050949
31800,1.64573383331,1.10386860371,0.253218591213
32400,1.69834041595,1.12370800972,0.258869618177
