time_s,z_m,variable,value,location
28800.0,1.5625,buoyancy_mean,-0.004453295026905835,Center
28800.0,4.6875,buoyancy_mean,-0.00023077975492924452,Center
28800.0,7.8125,buoyancy_mean,0.0016237992385867983,Center
28800.0,10.9375,buoyancy_mean,0.003146835195366293,Center
28800.0,14.0625,buoyancy_mean,0.004267187789082527,Center
28800.0,17.1875,buoyancy_mean,0.00518447975628078,Center
28800.0,20.3125,buoyancy_mean,0.005942670744843781,Center
28800.0,23.4375,buoyancy_mean,0.006610497832298279,Center
28800.0,26.5625,buoyancy_mean,0.00721786729991436,Center
28800.0,29.6875,buoyancy_mean,0.007780909771099687,Center
28800.0,32.8125,buoyancy_mean,0.008308676537126303,Center
28800.0,35.9375,buoyancy_mean,0.008815606124699116,Center
28800.0,39.0625,buoyancy_mean,0.009307651547715068,Center
28800.0,42.1875,buoyancy_mean,0.009785336442291737,Center
28800.0,45.3125,buoyancy_mean,0.01025149505585432,Center
28800.0,48.4375,buoyancy_mean,0.010713476222008467,Center
28800.0,51.5625,buoyancy_mean,0.011170789133757353,Center
28800.0,54.6875,buoyancy_mean,0.011625837069004774,Center
28800.0,57.8125,buoyancy_mean,0.012071867007762194,Center
28800.0,60.9375,buoyancy_mean,0.012513365596532822,Center
28800.0,64.0625,buoyancy_mean,0.012952227145433426,Center
28800.0,67.1875,buoyancy_mean,0.013391274493187666,Center
28800.0,70.3125,buoyancy_mean,0.013831128366291523,Center
28800.0,73.4375,buoyancy_mean,0.014275891240686178,Center
28800.0,76.5625,buoyancy_mean,0.014719114638864994,Center
28800.0,79.6875,buoyancy_mean,0.015169187914580107,Center
28800.0,82.8125,buoyancy_mean,0.015621911268681288,Center
28800.0,85.9375,buoyancy_mean,0.01607980765402317,Center
28800.0,89.0625,buoyancy_mean,0.016545147635042667,Center
28800.0,92.1875,buoyancy_mean,0.017002050764858723,Center
28800.0,95.3125,buoyancy_mean,0.01746505033224821,Center
28800.0,98.4375,buoyancy_mean,0.017934500239789486,Center
28800.0,101.5625,buoyancy_mean,0.01841685175895691,Center
28800.0,104.6875,buoyancy_mean,0.018901838921010494,Center
28800.0,107.8125,buoyancy_mean,0.019400956109166145,Center
28800.0,110.9375,buoyancy_mean,0.019908552058041096,Center
28800.0,114.0625,buoyancy_mean,0.020421038381755352,Center
28800.0,117.1875,buoyancy_mean,0.02094225399196148,Center
28800.0,120.3125,buoyancy_mean,0.021473854780197144,Center
28800.0,123.4375,buoyancy_mean,0.02201941143721342,Center
28800.0,126.5625,buoyancy_mean,0.022578610107302666,Center
