time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s
27000.0,6.25,buoyancy_mean,0.00530763436,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,18.75,buoyancy_mean,0.0138953282,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,31.25,buoyancy_mean,0.0149564464,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,43.75,buoyancy_mean,0.0167466793,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,56.25,buoyancy_mean,0.0186342634,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,68.75,buoyancy_mean,0.0207406804,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,81.25,buoyancy_mean,0.0228503384,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,93.75,buoyancy_mean,0.0250836443,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,106.25,buoyancy_mean,0.0275504645,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,118.75,buoyancy_mean,0.0302976947,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,131.25,buoyancy_mean,0.0334732085,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,143.75,buoyancy_mean,0.0370907597,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,156.25,buoyancy_mean,0.0415755622,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,168.75,buoyancy_mean,0.0470024608,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,181.25,buoyancy_mean,0.0538618416,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,193.75,buoyancy_mean,0.0628879815,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,206.25,buoyancy_mean,0.0742730871,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,218.75,buoyancy_mean,0.0865880325,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,231.25,buoyancy_mean,0.0977377668,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,243.75,buoyancy_mean,0.106311992,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,256.25,buoyancy_mean,0.111879371,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,268.75,buoyancy_mean,0.115650862,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,281.25,buoyancy_mean,0.119346112,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,293.75,buoyancy_mean,0.123684295,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,306.25,buoyancy_mean,0.128409401,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,318.75,buoyancy_mean,0.133193791,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,331.25,buoyancy_mean,0.137880489,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,343.75,buoyancy_mean,0.142533764,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,356.25,buoyancy_mean,0.147357017,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,368.75,buoyancy_mean,0.15187864,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,381.25,buoyancy_mean,0.155310035,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,393.75,buoyancy_mean,0.157805189,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
28800.0,6.25,buoyancy_mean,0.000126101382,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,18.75,buoyancy_mean,0.0085022375,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,31.25,buoyancy_mean,0.00979024172,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,43.75,buoyancy_mean,0.0119494116,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,56.25,buoyancy_mean,0.0142858606,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,68.75,buoyancy_mean,0.016728254,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,81.25,buoyancy_mean,0.01899614,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,93.75,buoyancy_mean,0.0214876588,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,106.25,buoyancy_mean,0.0241245162,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,118.75,buoyancy_mean,0.0269438829,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,131.25,buoyancy_mean,0.0301062148,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,143.75,buoyancy_mean,0.0338044241,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,156.25,buoyancy_mean,0.0383385606,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,168.75,buoyancy_mean,0.0435404889,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,181.25,buoyancy_mean,0.0507009663,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,193.75,buoyancy_mean,0.0612760819,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,206.25,buoyancy_mean,0.0736116394,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,218.75,buoyancy_mean,0.0862098411,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,231.25,buoyancy_mean,0.097273536,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
28800.0,243.75,buoyancy_mean,0.105909288,Center,m s^-2,preceding_1800s_average,27000.0,28800.0
