time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
28800.0,6.25,buoyancy_mean,0.00271686787,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,18.75,buoyancy_mean,0.0111987828,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,31.25,buoyancy_mean,0.012373344,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,43.75,buoyancy_mean,0.0143480455,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,56.25,buoyancy_mean,0.016460062,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,68.75,buoyancy_mean,0.0187344672,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,81.25,buoyancy_mean,0.0209232392,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,93.75,buoyancy_mean,0.0232856516,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,106.25,buoyancy_mean,0.0258374903,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,118.75,buoyancy_mean,0.0286207888,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,131.25,buoyancy_mean,0.0317897117,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,143.75,buoyancy_mean,0.0354475919,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,156.25,buoyancy_mean,0.0399570614,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,168.75,buoyancy_mean,0.0452714749,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,181.25,buoyancy_mean,0.0522814039,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,193.75,buoyancy_mean,0.0620820317,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,206.25,buoyancy_mean,0.0739423633,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,218.75,buoyancy_mean,0.0863989368,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,231.25,buoyancy_mean,0.0975056514,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,243.75,buoyancy_mean,0.10611064,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,256.25,buoyancy_mean,0.111808412,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,268.75,buoyancy_mean,0.115647882,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,281.25,buoyancy_mean,0.119284097,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,293.75,buoyancy_mean,0.123564735,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,306.25,buoyancy_mean,0.128328063,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,318.75,buoyancy_mean,0.133124433,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,331.25,buoyancy_mean,0.137792654,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,343.75,buoyancy_mean,0.142491497,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,356.25,buoyancy_mean,0.147337139,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,368.75,buoyancy_mean,0.151807755,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,381.25,buoyancy_mean,0.155175611,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,393.75,buoyancy_mean,0.157642275,Center,m s^-2,25200.0,28800.0,27000.0;28800.0
28800.0,0,density_at_w_faces,1.32231128,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,12.5,density_at_w_faces,1.32078004,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,25,density_at_w_faces,1.31924987,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,37.5,density_at_w_faces,1.31772065,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,50,density_at_w_faces,1.31619275,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,62.5,density_at_w_faces,1.31466579,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,75,density_at_w_faces,1.31313968,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,87.5,density_at_w_faces,1.31161475,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,100,density_at_w_faces,1.31009102,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,112.5,density_at_w_faces,1.30856824,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,125,density_at_w_faces,1.30704665,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,137.5,density_at_w_faces,1.30552602,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,150,density_at_w_faces,1.30400634,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,162.5,density_at_w_faces,1.30248785,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,175,density_at_w_faces,1.30097032,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,187.5,density_at_w_faces,1.29945397,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,200,density_at_w_faces,1.29793859,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,212.5,density_at_w_faces,1.29642439,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
28800.0,225,density_at_w_faces,1.29491115,Face,kg m^-3,25200.0,28800.0,27000.0;28800.0
