time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s
27000.0,3.125,buoyancy_mean,0.00145427068,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,9.375,buoyancy_mean,0.00961070694,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,15.625,buoyancy_mean,0.0104392115,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,21.875,buoyancy_mean,0.0117766727,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,28.125,buoyancy_mean,0.0129819065,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,34.375,buoyancy_mean,0.0141028464,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,40.625,buoyancy_mean,0.0151084969,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,46.875,buoyancy_mean,0.0161158424,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,53.125,buoyancy_mean,0.017107809,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,59.375,buoyancy_mean,0.0181018449,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,65.625,buoyancy_mean,0.0190857425,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,71.875,buoyancy_mean,0.0200827569,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,78.125,buoyancy_mean,0.0211766697,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,84.375,buoyancy_mean,0.0222873688,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,90.625,buoyancy_mean,0.0234313384,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,96.875,buoyancy_mean,0.0246773697,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,103.125,buoyancy_mean,0.0259514414,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,109.375,buoyancy_mean,0.0272361953,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,115.625,buoyancy_mean,0.0286197942,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,121.875,buoyancy_mean,0.0301082209,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,128.125,buoyancy_mean,0.0316528529,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,134.375,buoyancy_mean,0.0332712792,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,140.625,buoyancy_mean,0.0351248384,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,146.875,buoyancy_mean,0.0372192897,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,153.125,buoyancy_mean,0.0394947231,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,159.375,buoyancy_mean,0.0419298075,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,165.625,buoyancy_mean,0.0445779487,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,171.875,buoyancy_mean,0.0474654622,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,178.125,buoyancy_mean,0.050672926,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,184.375,buoyancy_mean,0.0541931726,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,190.625,buoyancy_mean,0.0582602285,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,196.875,buoyancy_mean,0.0628796816,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,203.125,buoyancy_mean,0.0682252869,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,209.375,buoyancy_mean,0.0750115216,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,215.625,buoyancy_mean,0.0831541121,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,221.875,buoyancy_mean,0.0911290571,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,228.125,buoyancy_mean,0.0971953273,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,234.375,buoyancy_mean,0.100894861,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,240.625,buoyancy_mean,0.102949165,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,246.875,buoyancy_mean,0.104539111,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,253.125,buoyancy_mean,0.106423281,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,259.375,buoyancy_mean,0.108821593,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,265.625,buoyancy_mean,0.111646093,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,271.875,buoyancy_mean,0.114624679,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,278.125,buoyancy_mean,0.117519364,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,284.375,buoyancy_mean,0.119988337,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,290.625,buoyancy_mean,0.121796861,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,296.875,buoyancy_mean,0.123436794,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,303.125,buoyancy_mean,0.125557825,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,309.375,buoyancy_mean,0.128104255,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,315.625,buoyancy_mean,0.130521134,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,321.875,buoyancy_mean,0.132575572,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,328.125,buoyancy_mean,0.134593472,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,334.375,buoyancy_mean,0.136950657,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,340.625,buoyancy_mean,0.139357716,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,346.875,buoyancy_mean,0.141448885,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,353.125,buoyancy_mean,0.14348878,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,359.375,buoyancy_mean,0.145880133,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
