time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
32400.0,3.125,buoyancy_mean,-0.00946464832,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,9.375,buoyancy_mean,-0.000799472851,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,15.625,buoyancy_mean,3.24554276e-06,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,21.875,buoyancy_mean,0.00136065451,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,28.125,buoyancy_mean,0.00259764143,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,34.375,buoyancy_mean,0.00379630737,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,40.625,buoyancy_mean,0.00490127178,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,46.875,buoyancy_mean,0.00597502699,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,53.125,buoyancy_mean,0.00704054418,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,59.375,buoyancy_mean,0.00811218936,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,65.625,buoyancy_mean,0.00915461639,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,71.875,buoyancy_mean,0.0102114682,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,78.125,buoyancy_mean,0.0112965275,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,84.375,buoyancy_mean,0.0124048442,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,90.625,buoyancy_mean,0.0135635287,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,96.875,buoyancy_mean,0.0147774615,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,103.125,buoyancy_mean,0.0160348741,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,109.375,buoyancy_mean,0.0173818031,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,115.625,buoyancy_mean,0.0188538814,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,121.875,buoyancy_mean,0.020429167,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,128.125,buoyancy_mean,0.0221102033,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,134.375,buoyancy_mean,0.0238816058,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,140.625,buoyancy_mean,0.0258099502,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,146.875,buoyancy_mean,0.0278709996,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,153.125,buoyancy_mean,0.0301346518,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,159.375,buoyancy_mean,0.0326470798,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,165.625,buoyancy_mean,0.0354589447,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,171.875,buoyancy_mean,0.0385996103,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,178.125,buoyancy_mean,0.0420594104,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,184.375,buoyancy_mean,0.0458876323,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,190.625,buoyancy_mean,0.0501481555,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,196.875,buoyancy_mean,0.0551929697,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,203.125,buoyancy_mean,0.0617176201,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,209.375,buoyancy_mean,0.0700728633,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,215.625,buoyancy_mean,0.079472661,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,221.875,buoyancy_mean,0.0882973634,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,228.125,buoyancy_mean,0.0951138139,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,234.375,buoyancy_mean,0.099542506,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,240.625,buoyancy_mean,0.1021102,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,246.875,buoyancy_mean,0.103825852,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,253.125,buoyancy_mean,0.105546705,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,259.375,buoyancy_mean,0.10781014,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,265.625,buoyancy_mean,0.110720232,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,271.875,buoyancy_mean,0.11385712,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,278.125,buoyancy_mean,0.116805483,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,284.375,buoyancy_mean,0.119277999,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,290.625,buoyancy_mean,0.121085599,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,296.875,buoyancy_mean,0.122694679,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,303.125,buoyancy_mean,0.124749027,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,309.375,buoyancy_mean,0.127238452,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,315.625,buoyancy_mean,0.12969552,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,321.875,buoyancy_mean,0.131819353,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,328.125,buoyancy_mean,0.133816808,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,334.375,buoyancy_mean,0.136108369,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,340.625,buoyancy_mean,0.138494886,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,346.875,buoyancy_mean,0.140607126,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,353.125,buoyancy_mean,0.142615125,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,359.375,buoyancy_mean,0.144987904,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,365.625,buoyancy_mean,0.147636004,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
