time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s
32400.0,203.125,buoyancy_mean,0.082548216,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,209.375,buoyancy_mean,0.0873920694,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,215.625,buoyancy_mean,0.0918385461,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,221.875,buoyancy_mean,0.09535373,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,228.125,buoyancy_mean,0.0978848785,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,234.375,buoyancy_mean,0.0997769907,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,240.625,buoyancy_mean,0.101499148,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,246.875,buoyancy_mean,0.103441767,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,253.125,buoyancy_mean,0.105629861,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,259.375,buoyancy_mean,0.10807471,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,265.625,buoyancy_mean,0.110858038,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,271.875,buoyancy_mean,0.113739982,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,278.125,buoyancy_mean,0.116480783,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,284.375,buoyancy_mean,0.118942529,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,290.625,buoyancy_mean,0.121022105,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,296.875,buoyancy_mean,0.122946627,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,303.125,buoyancy_mean,0.124971263,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,309.375,buoyancy_mean,0.127124041,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,315.625,buoyancy_mean,0.129375458,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,321.875,buoyancy_mean,0.131649137,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,328.125,buoyancy_mean,0.133894578,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,334.375,buoyancy_mean,0.136125147,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,340.625,buoyancy_mean,0.138297498,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,346.875,buoyancy_mean,0.140426427,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,353.125,buoyancy_mean,0.142632023,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,359.375,buoyancy_mean,0.145021528,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,365.625,buoyancy_mean,0.14757295,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,371.875,buoyancy_mean,0.150213197,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,378.125,buoyancy_mean,0.152737647,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,384.375,buoyancy_mean,0.154830366,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,390.625,buoyancy_mean,0.156301603,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
32400.0,396.875,buoyancy_mean,0.157390133,Center,m s^-2,preceding_1800s_average,30600.0,32400.0
27000.0,0,density_at_w_faces,1.32231128,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
27000.0,6.25,density_at_w_faces,1.32154572,Face,kg m^-3,preceding_1800s_average,25200.0,27000.0
