time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0.0,6.25,1,0.926948965,3.125,8,0,1,1136814.5,1,0,8,5.9375,9.08703951e-05,8.02945692e-07,-1.75153104e-06,1.32231128,-1.13617527,-0.859234333,0,0,0.491943359,-0.0625214726,0,0.000312824937,7.96407257e-05,265,-6.22104199e-05,-4.70467276e-05,267.96875,264.950012,8,0,0,0
60.0,6.25488171,1,0.456358343,59.375,8.00000572,4.14661061e-09,1,39284.8242,1,0.0120948916,8.1361351,5.94213763,0.000165394871,2.33679275e-05,-6.04829756e-06,1.32231128,-0.275385916,-0.208261028,-0.00118439295,-0.00089569902,0.298095703,-0.215895966,0,0.000569456723,0.000108969136,264.995833,-0.000214821863,-0.000162459371,267.968781,264.961853,8.13610649,0.0315297619,0.0440038666,0.000152594585
120.0,6.27834141,1,0.302991241,59.375,8.00001049,1.46422082e-07,1,10001.2832,1,0.0781503692,8.46096516,5.96442434,0.000294326019,9.1005073e-05,-6.95303561e-06,1.32231128,-0.121375158,-0.0917901546,-0.00208515814,-0.00157690409,0.0485839844,-0.24819088,0,0.00101360993,0.000316746649,264.991667,-0.0002469561,-0.000186760939,267.96875,264.965942,8.46091843,0.0640935749,0.0778668821,0.000463089324
180.0,6.34945136,1,0.22739011,153.125,8.00001621,-2.04424442e-08,1,4040.47559,1,0.203314975,8.70128059,6.03197879,0.000469411782,0.000227887547,-7.27481984e-06,1.32231128,-0.0683212131,-0.0516680256,-0.00262888521,-0.00198809849,0,-0.259677082,0,0.00161710009,0.000784741656,264.9875,-0.000258385146,-0.00019540418,267.968781,264.967804,8.70121956,0.102115557,0.101218835,0.000784530537
240.0,6.45140095,1,0.182965115,59.375,8.00002193,1.80463985e-06,1,2046.4928,1,0.408387661,8.7989378,6.12883091,0.000889773655,0.000462264783,-7.4822924e-06,1.32231128,-0.0441647395,-0.0333996527,-0.00299245119,-0.00226304587,0,-0.2670829,0,0.00306755328,0.0015925304,264.983333,-0.000265754119,-0.000200976967,267.96875,264.973969,8.79882145,0.152322024,0.11020419,0.00103734504
300.0,6.48127446,1,0.153623044,46.875,8.00004959,3.85855965e-05,1,1173.48108,1,0.542384684,8.93544674,6.15721074,0.00180354237,0.000828776625,-7.72383555e-06,1.32231128,-0.0310366545,-0.0234715194,-0.0032523619,-0.00245960383,0,-0.275704831,0,0.0062282267,0.00285725878,264.979167,-0.000274333172,-0.000207464895,267.96875,264.978394,8.93543625,0.340660453,0.13617605,0.00119517115
360.0,18.6312594,1,0.134597734,46.875,8.00008392,5.58144129e-05,1,753.270996,1,0.787030697,9.20693398,17.6996964,0.00769678876,0.00137866335,-8.0928603e-06,1.32231128,-0.0236991923,-0.0179225523,-0.00349638332,-0.0026441454,0,-0.288877279,0,0.0268785935,0.00475935545,264.975,-0.000287440082,-0.000217377019,267.968781,264.981842,9.20690918,0.572078943,0.146591842,0.00157824461
420.0,18.9948733,1,0.150853291,46.875,8.00010586,7.47903832e-05,1,837.574341,1,4.0238328,10.3335781,18.0451297,0.997410119,0.00394445006,-1.02466292e-05,1.32231128,-0.0297113396,-0.0224692468,-0.00476784818,-0.00360569265,0,-0.36575678,0.0009765625,10,0.0241230763,264.970833,-0.000363937084,-0.000275227998,267.968567,264.978485,10.3332272,3.26901913,1.05285287,0.0282211024
480.0,34.2228875,1,0.330794394,53.125,8.00010014,8.17317996e-05,1,3171.14185,1,28.2768764,10.9532022,32.5117432,0.0613631941,0.000619873172,-2.85363731e-05,1.32231128,-0.144537956,-0.109307058,-0.00671398127,-0.00507745892,0,-1.01861513,0,0.244371772,0.0021612728,264.966667,-0.00101354741,-0.000766496814,267.968567,264.970795,10.9524326,4.33548927,3.48129988,0.312197119
540.0,61.0670866,1,0.416227192,78.125,8.00008011,-8.03704825e-05,1,4659.9707,1,23.211586,9.88712215,58.0137323,0.0227010306,0.000281107583,-3.86854954e-05,1.32231128,-0.228887945,-0.173096865,-0.00947356969,-0.00716440193,0,-1.38089144,0,0.0818157047,0.000969730201,264.9625,-0.00137402129,-0.00103910582,267.968567,264.972015,9.88707542,2.86720753,1.86264038,0.188750267
