time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_numerical_u_correction,surface_layer_face1_numerical_v_correction,surface_layer_face1_reconstructed_u_flux,surface_layer_face1_reconstructed_v_flux,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_scheme_u_flux,surface_layer_face1_scheme_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_numerical_correction,surface_layer_face1_ρqᵛ_reconstructed_flux,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρqᵛ_scheme_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_numerical_correction,surface_layer_face1_ρθ_reconstructed_flux,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_scheme_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_numerical_u_correction,surface_layer_face2_numerical_v_correction,surface_layer_face2_reconstructed_u_flux,surface_layer_face2_reconstructed_v_flux,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_scheme_u_flux,surface_layer_face2_scheme_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_numerical_correction,surface_layer_face2_ρqᵛ_reconstructed_flux,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρqᵛ_scheme_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_numerical_correction,surface_layer_face2_ρθ_reconstructed_flux,surface_layer_face2_ρθ_resolved_flux,surface_layer_face2_ρθ_scheme_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
6900,214.747958391,1,0.231657803059,231.25,7.99897384644,0.000255355931586,1,159.292358398,1,13.9778804779,8.08071041107,204.010560471,0.0123230013996,0.00946583226323,-0.000195112850633,1.32231128216,-0.0617000609636,-0.0466607697308,-0.0350534915924,-0.0265092588961,2.47283744812,-0.000265611131908,-0.00501784030348,1.29166769981,-0.00011232685938,-0.00110457243863,-3.87080945075e-09,1,0.91467154026,0,0,-0.000103342186776,-6.63174287183e-05,-0.00485557084903,-0.00105856289156,-0.00475222850218,-0.00099224539008,-0.00512118265033,-0.00117088994011,-0.00134898303077,1.07946491241,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.883888065815,0,1.04311180115,0,264.812255859,-2.20648944378e-05,-0.00063326023519,-1.34967825804e-09,-0.000611136201769,-0.000611134921201,-0.000633258372545,0,3.065513134,-0.000796629232354,-0.0207882467657,1.4949567318,-0.000188860110939,-0.004352518823,-2.03144736588e-07,0,0.997892975807,-0.017256077379,-0.00636568386108,-0.0372476950288,-0.0105293430388,-0.0199916176498,-0.00416365778074,-0.0380443222821,-0.0107182022184,-0.000458583352156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00394320488,0,264.863952637,-0.000121064484119,-0.00261805951595,-0.0014461230021,-0.00394317600876,-0.00249705277383,-0.00406428426504,0.23608186841,0,-0.00524691864848,-0.0492210239172,-0.0261750314385,0,-6.96461677551,0,0.0521816127002,0.0398659296334,264.520833322,-0.00692996708676,-0.00524079846218,267.892089844,264.728179932,8.08061218262,2.45626783371,0.467510014772,0.0309444684535
6960,148.754951525,1,0.230990305543,281.25,7.99948596954,0.00017882467364,1,158.156021118,1,13.8541870117,8.0616941452,141.317203949,0.0130093432963,0.00956375896931,-0.000194820881006,1.32231128216,-0.061091195792,-0.046200312674,-0.0352948009968,-0.026691749692,2.45672917366,-0.000393789727241,-0.00471051642671,1.30121064186,-0.000164534023497,-0.00103776133619,-2.50292941928e-09,1,0.922283172607,0,0,-0.00010090629803,-6.92754401825e-05,-0.00441763270646,-0.00094250269467,-0.00431672669947,-0.000873227312695,-0.00481142289937,-0.00110703671817,-0.0012692444725,1.0842165947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.893559277058,0,1.05048680305,0,264.809112549,-3.1553208828e-05,-0.000591784715652,-1.55140067459e-09,-0.000560251995921,-0.000560250482522,-0.000591836869717,0,3.05112361908,-0.00123988650739,-0.02051236853,1.5094974041,-0.000361620215699,-0.0046871653758,-2.05123797059e-07,0,0.997938513756,-0.0172036271542,-0.00662913452834,-0.0364761091769,-0.0109546799213,-0.01927248016,-0.00432554492727,-0.0377159938216,-0.0113162994385,-0.000427348946687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00388288498,0,264.861328125,-0.000146895647049,-0.00259447097778,-0.00143530662172,-0.00388285680674,-0.00244754971936,-0.00402987003326,0.235184133053,0,-0.00524471420795,-0.0487102083862,-0.0262515023351,0,-6.95419549942,0,0.0551656447351,0.0402883663774,264.516666655,-0.00691959727556,-0.00523295626044,267.890380859,264.71685791,8.06167697906,2.55267357826,0.485418498516,0.0271328836679
7020,129.379851299,1,0.230521425605,281.25,8.00007247925,0.000226336109336,1,156.809906006,1,13.4309873581,8.07542991638,122.910858734,0.0133681837469,0.00963838398457,-0.000195299158804,1.32231128216,-0.0605991184711,-0.045828178525,-0.0355711765587,-0.0269007589668,2.44145011902,-0.000445379177108,-0.00439340528101,1.31190812588,-0.000188239791896,-0.00090403779177,5.82076609135e-10,1,0.929275870323,0,0,-9.51952897594e-05,-6.2581813836e-05,-0.00404322147369,-0.00077837985009,-0.00394802587107,-0.000715798116289,-0.00448860134929,-0.000966619758401,-0.00125796580687,1.08852887154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.898201167583,0,1.05195236206,0,264.806060791,-3.91602516174e-05,-0.00057664513588,-1.45751910541e-09,-0.000537424522918,-0.000537423067726,-0.00057665258646,0,3.03935003281,-0.00157409580424,-0.0203845612705,1.52539801598,-0.000545381801203,-0.00478533608839,-2.08034180105e-07,0,0.997969508171,-0.0173285510391,-0.00682366173714,-0.0361390151083,-0.0110636167228,-0.0188104659319,-0.00423995498568,-0.0377131104469,-0.0116089982912,-0.00042245502118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00390064716,0,264.858703613,-0.000171482563019,-0.002631098032,-0.00144106755033,-0.00390068721026,-0.00245961965993,-0.00407227873802,0.234344050288,0,-0.00524343224242,-0.0482182353735,-0.0263512954116,0,-6.9712677002,0,0.056729324162,0.0406095311046,264.512499988,-0.00693658459932,-0.00524580292404,267.889160156,264.714416504,8.0745010376,2.70864200592,0.552253842354,0.0294622629881
7080,127.704585673,1,0.231075227261,281.25,8.00078201294,0.0003078293812,1,156.231231689,1,13.5128288269,8.10591220856,121.31935639,0.0138139044866,0.00964942015707,-0.000197438683244,1.32231128216,-0.0607475042343,-0.0459403954446,-0.0359850227833,-0.027213729918,2.4286866188,-0.000413762056269,-0.00433034542948,1.3230612278,-0.000160840834724,-0.00081826740643,2.41561792791e-09,1,0.929841160774,0,0,-8.91931049409e-05,-5.27515549038e-05,-0.00400577578694,-0.00071017787559,-0.00391658302397,-0.000657426309772,-0.00441953912377,-0.000871018972248,-0.00131834426429,1.08612442017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.894420027733,0,1.04428589344,0,264.803100586,-4.23677265644e-05,-0.000600662082434,-1.09854769725e-09,-0.000558233587071,-0.000558232539333,-0.000600658357143,0,3.03138375282,-0.00175235583447,-0.0208805352449,1.54062950611,-0.000605805718806,-0.00505520310253,-2.09576683119e-07,0,0.997925281525,-0.018034812063,-0.00704133231193,-0.0371629931033,-0.0114907296374,-0.0191281810403,-0.00444939779118,-0.0389153510332,-0.0120965354145,-0.000436339294538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00398135185,0,264.855987549,-0.000192433595657,-0.00272093713284,-0.00145277264528,-0.00398128665984,-0.00252851424739,-0.00417379289865,0.233640447259,0,-0.00524828862399,-0.0477821975946,-0.0264763720334,0,-7.04763889313,0,0.0586749650538,0.040657915175,264.508333321,-0.00701257586479,-0.00530327158049,267.889923096,264.721343994,8.10443592072,2.66198396683,0.510519981384,0.0379337482154
7140,128.881576434,1,0.233163580298,231.25,8.00159263611,0.000148913866724,1,157.126907349,1,13.8904590607,8.08585643768,122.437497612,0.0143463397399,0.00958135724068,-0.000201684058993,1.32231128216,-0.0616878196597,-0.0466515123844,-0.0369116067886,-0.0279144607484,2.42043066025,-0.000303024426103,-0.00466740131378,1.33654129505,-9.44542698562e-05,-0.00100277212914,2.56113708019e-09,1,0.919964253902,0,0,-9.5960975159e-05,-6.1926759372e-05,-0.00446033710614,-0.000970244407654,-0.00436437595636,-0.000908317568246,-0.00476336246356,-0.00106469902676,-0.00133388838731,1.07331490517,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.881191015244,0,1.02737474442,0,264.800537109,-3.62992286682e-05,-0.000667333602905,-1.22076571074e-10,-0.000630961789284,-0.000630961614661,-0.000667378306389,0,3.02464294434,-0.00169538939372,-0.0214194618165,1.55872094631,-0.000569664873183,-0.00641002086923,-2.09431163967e-07,0,0.997823655605,-0.0187746174634,-0.00738767581061,-0.0384986922145,-0.013228032738,-0.0197240747511,-0.0058403564617,-0.0401940830052,-0.0137976966798,-0.000398472475354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00416922569,0,264.85333252,-0.000198304653168,-0.00290301442146,-0.00146443210542,-0.00416912697256,-0.00270469440147,-0.00436750054359,0.233339875937,0,-0.0052688838914,-0.0475164279342,-0.0266708750278,0,-7.19917821884,0,0.0610040389001,0.0403676852584,264.504166655,-0.00716336164623,-0.00541730364785,267.889343262,264.714569092,8.08577728271,2.9758810997,0.584087193012,0.0377469435334
7200,193.268576568,1,0.2351103127,231.25,8.00121307373,0.000119025113236,1,158.169326782,1,14.0839719772,8.1146697998,183.605147739,0.0127179082483,0.0094638094306,-0.000205415286473,1.32231128216,-0.0623513683677,-0.0471533201635,-0.0381434634328,-0.0288460552692,2.41431045532,-0.000152490916662,-0.00498527707532,1.35365962982,-2.07508564927e-05,-0.00153291970491,2.09547579288e-09,1,0.907247781754,0,0,-0.000116027833428,-9.6866308013e-05,-0.00494881439954,-0.00160903518554,-0.0048327865079,-0.00151216879021,-0.00510130589828,-0.00162978610024,-0.00104697793722,1.05870258808,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.876507759094,0,1.02223730087,0,264.798187256,-2.27838754654e-05,-0.000685602426529,-2.15965079153e-10,-0.000662736478262,-0.000662736245431,-0.00068561732769,0,3.01540136337,-0.00142064271495,-0.0217336863279,1.57980215549,-0.000420046853833,-0.00763743370771,-2.09198333323e-07,0,0.997750759125,-0.0187166705728,-0.00750860758126,-0.0390297174454,-0.0147259943187,-0.0203130431473,-0.00721738766879,-0.0404503569007,-0.0151460394263,-0.000354430085281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00421583652,0,264.850738525,-0.000180006027222,-0.00295373797417,-0.00144200865179,-0.00421579740942,-0.00277378875762,-0.00439584255219,0.233474552631,0,-0.00530566740781,-0.0474084019661,-0.0269837174565,0,-7.33236598969,0,0.0538974814117,0.0398561060429,264.499999988,-0.0072958865203,-0.00551752559841,267.888397217,264.704345703,8.11465263367,2.84737253189,0.540838479996,0.0383516773582
7260,171.983722643,1,0.236483544111,231.25,8.00039577484,5.00553542224e-05,1,159.364822388,1,14.464887619,8.08355712891,163.384536511,0.0132317431271,0.00942001398653,-0.000207467630389,1.32231128216,-0.0627450942993,-0.0474510751665,-0.039135530591,-0.0295963063836,2.40911722183,-0.00012761563994,-0.00525946449488,1.37187218666,1.10780820251e-05,-0.00207012332976,-1.22236087918e-09,1,0.898020207882,0,0,-0.000137191993417,-0.000139504496474,-0.00526904128492,-0.00222070608288,-0.00513184908777,-0.00208120141178,-0.00539665762335,-0.00220962846652,-0.000724172510672,1.04932451248,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.876186907291,0,1.02342963219,0,264.795562744,-2.05934047699e-05,-0.000694066286087,8.75707284465e-10,-0.000673359958455,-0.000673360773362,-0.000694081187248,0,3.00493526459,-0.00137116247788,-0.0221466086805,1.59776973724,-0.000306978705339,-0.00811151321977,-2.08499841392e-07,0,0.997715890408,-0.0185372307897,-0.007368568331,-0.0393126755953,-0.0151731017977,-0.0207754466683,-0.00780453393236,-0.0406838394701,-0.0154800806195,-0.000358968623914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00412034988,0,264.848114014,-0.00017386674881,-0.00287225842476,-0.00142190314364,-0.0041203009896,-0.00269839772955,-0.00429427623749,0.233903884888,0,-0.00535034108907,-0.0473976023495,-0.0273996032774,0,-7.40562438965,0,0.0561344772577,0.0396669730544,264.495833321,-0.00736878067255,-0.00557265197858,267.888031006,264.699371338,8.08342933655,2.59715676308,0.621781229973,0.0408306010067
7320,184.458990695,1,0.237121716142,231.25,8.00099754333,0.000158373019076,1,159.675598145,1,15.6539402008,8.12191009521,175.23604116,0.0132061447948,0.0094554591924,-0.000208744677366,1.32231128216,-0.062874019146,-0.0475485771894,-0.0396820232272,-0.030009591952,2.40431714058,-0.000326305918861,-0.00560336373746,1.38892686367,-6.39112695353e-05,-0.00231686979532,-7.27595761418e-10,1,0.89488953352,0,0,-0.000149852217874,-0.000158352311701,-0.00542691070586,-0.00241131102666,-0.00527705810964,-0.00225295848213,-0.00575321633369,-0.00247522210702,-0.000690249435138,1.04761922359,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.872183918953,0,1.02073645592,0,264.792724609,-3.93949449062e-05,-0.00074328109622,2.34924024678e-11,-0.000703795114532,-0.000703795114532,-0.000743288546801,0,2.99490618706,-0.00187393790111,-0.0227399431169,1.61418390274,-0.000467959733214,-0.00822254735976,-2.07626726478e-07,0,0.997731208801,-0.0181546024978,-0.00706751830876,-0.0390206091106,-0.0148221049458,-0.0208660066128,-0.00775458663702,-0.0408945456147,-0.0152900647372,-0.000387238425901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00406837463,0,264.845489502,-0.000210165977478,-0.00287216901779,-0.00140650640242,-0.00406829360873,-0.00266178743914,-0.00427868962288,0.234404534101,0,-0.00539335142821,-0.0474145114422,-0.0278382189572,0,-7.45120954514,0,0.0560229234397,0.0398224033415,264.491666654,-0.0074141388759,-0.00560695445165,267.887176514,264.696136475,8.12187194824,2.70195746422,0.648996174335,0.037816170603
7380,160.018168611,1,0.23820990324,231.25,8.00151634216,0.000197640358238,1,160.025741577,1,16.6218833923,8.09632396698,152.01726018,0.0138930138201,0.0094562266022,-0.000211168706301,1.32231128216,-0.0633767992258,-0.0479288063943,-0.040166631341,-0.0303760785609,2.40133857727,-0.000568977906369,-0.00618848297745,1.40524494648,-0.000183330499567,-0.00245524477214,-3.25962901115e-09,1,0.890059947968,0,0,-0.000155287008965,-0.000161456846399,-0.0057747932151,-0.00243337149732,-0.00561950588599,-0.00227191462182,-0.00634377030656,-0.0026167021133,-0.000883752596565,1.04429984093,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.862697124481,0,1.0117098093,0,264.789855957,-6.90668821335e-05,-0.000835224986076,1.24234289522e-09,-0.000766058277804,-0.000766059558373,-0.000835239887238,0,2.98617553711,-0.0025603051763,-0.023884376511,1.63082253933,-0.000783827155828,-0.00845512002707,-2.08150595427e-07,0,0.997699737549,-0.0181724634022,-0.00714243901893,-0.0394965335727,-0.0148137314245,-0.0213240720332,-0.00767129193991,-0.0420568399131,-0.015597557649,-0.000419422256527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0040820837,0,264.842590332,-0.000262588262558,-0.00294661521912,-0.00139812985435,-0.00408217776567,-0.00268404767849,-0.00434482097626,0.234960615635,0,-0.0054380800575,-0.0474723652005,-0.0282693933696,0,-7.53773593903,0,0.0590206608176,0.0398295372725,264.487499988,-0.00750023499131,-0.00567206460983,267.887054443,264.690063477,8.09596920013,2.7873840332,0.674498200417,0.0359029620886
7440,156.243940998,1,0.23871794343,231.25,8.00094032288,3.58901183972e-06,1,160.081176758,1,17.3200931549,8.05469417572,148.431743948,0.0138449706137,0.00942421704531,-0.00021244911477,1.32231128216,-0.0636255070567,-0.0481168888509,-0.0403726994991,-0.03053191863,2.40046715736,-0.000686316925567,-0.00655582174659,1.42129898071,-0.000272563192993,-0.00234474893659,-4.70026861876e-09,1,0.888176143169,0,0,-0.000151343279867,-0.000150420586579,-0.00602084863931,-0.00222260691226,-0.00586950499564,-0.00207218620926,-0.00670716445893,-0.00249516987242,-0.00121317664161,1.04517769814,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.855298519135,0,1.00566077232,0,264.787017822,-7.77449458838e-05,-0.000891089439392,8.63017435293e-10,-0.000813229766209,-0.000813230639324,-0.000891074538231,0,2.97852420807,-0.00280208094046,-0.0244584903121,1.64901590347,-0.00099163595587,-0.00873807072639,-2.07044649869e-07,0,0.997685313225,-0.0178926810622,-0.00726162642241,-0.0395490899682,-0.0150080621243,-0.021656408906,-0.00774643570185,-0.042351167649,-0.0159996971488,-0.000426325830631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00412034988,0,264.839324951,-0.000269904732704,-0.00302442908287,-0.00136593228672,-0.00412038713694,-0.00275445496663,-0.00439019501209,0.235565751791,0,-0.00548470253125,-0.0475783497095,-0.0286661777645,0,-7.58344078064,0,0.0588106736541,0.0396919026971,264.483333321,-0.00754571240395,-0.00570645695552,267.887145996,264.6902771,8.05445861816,2.77115869522,0.702752590179,0.0491998642683
7500,164.398299836,1,0.239025056362,231.25,8.00071144104,-0.00013225566363,1,160.454910278,1,17.4115505219,8.05216884613,156.178384844,0.0132845044136,0.00939549319446,-0.000212773360545,1.32231128216,-0.0636865198612,-0.0481630302966,-0.0406382158399,-0.0307327155024,2.39902043343,-0.000673040864058,-0.00677251815796,1.43768525124,-0.000313980912324,-0.00205994583666,-3.49245965481e-09,1,0.888381958008,0,0,-0.000145669080666,-0.000137818453368,-0.00624514650553,-0.00188378314488,-0.00609947741032,-0.00174596474972,-0.00691818632185,-0.00219776388258,-0.00164604128804,1.04793775082,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.856868982315,0,1.00998520851,0,264.784118652,-7.41444528103e-05,-0.00088257715106,8.8944029919e-10,-0.000808320823126,-0.000808321638033,-0.000882558524609,0,2.97291755676,-0.00272407801822,-0.0245552659035,1.67078781128,-0.00117775483523,-0.00883276201785,-2.08267010748e-07,0,0.997669756413,-0.0176559314132,-0.00765277817845,-0.0394871160388,-0.0153077850118,-0.0218311864883,-0.00765500683337,-0.0422111973166,-0.0164855383337,-0.000419993913965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00414848328,0,264.836364746,-0.000267669558525,-0.00305733084679,-0.00135914993007,-0.00414857640862,-0.0027894268278,-0.00441636145115,0.236117273569,0,-0.00552521459758,-0.0476774126291,-0.0290213860571,0,-7.59501457214,0,0.0563644617796,0.039566475898,264.479166654,-0.00755722820759,-0.00571516575292,267.886016846,264.696502686,8.05204677582,2.79428553581,0.640176296234,0.0458248443902
7560,184.788459361,1,0.24030084908,231.25,8.00110626221,-2.60013166553e-05,1,161.085083008,1,17.7950801849,8.06019210815,175.549036393,0.013984802179,0.00934068858624,-0.000215352833038,1.32231128216,-0.0641761869192,-0.0485333427787,-0.0413725301623,-0.0312880426645,2.39873313904,-0.000666761770844,-0.00700907967985,1.45447564125,-0.000331516290316,-0.00208935607225,-2.8230715543e-09,1,0.885563671589,0,0,-0.0001438560721,-0.000145549798617,-0.00648617511615,-0.00190338934772,-0.00634231884032,-0.00175783969462,-0.00715293549001,-0.00223490572535,-0.00178074650466,1.04697263241,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.853530883789,0,1.008669734,0,264.781341553,-7.59214162827e-05,-0.000906884670258,1.02287445181e-09,-0.000830962148029,-0.000830963195767,-0.000906884670258,0,2.97056293488,-0.00281653204001,-0.0253469161689,1.69206988811,-0.00133747514337,-0.00910226907581,-2.06287950277e-07,0,0.997598528862,-0.0178927946836,-0.00796403922141,-0.0404231771827,-0.0157288312912,-0.0225303843617,-0.00776479300112,-0.0432397127151,-0.0170663073659,-0.000437515263911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00425648689,0,264.833892822,-0.000280417501926,-0.00311626493931,-0.00142104597762,-0.00425646733493,-0.00283542159013,-0.00453711301088,0.236705422401,0,-0.00556540396065,-0.0477945506573,-0.0293772034347,0,-7.68708944321,0,0.0594219490886,0.0393293425441,264.474999987,-0.00764884520322,-0.00578445149586,267.885223389,264.686584473,8.06018257141,2.85717582703,0.644810557365,0.0411602929235
7620,141.806678193,1,0.241767957807,231.25,8.00158119202,0.000109220251034,1,162.374038696,1,17.5490837097,8.08222675323,134.716344283,0.0132000409067,0.00928137823939,-0.000217580338358,1.32231128216,-0.0648218393326,-0.0490216203034,-0.0420961901546,-0.0318353101611,2.40024924278,-0.000551793375053,-0.0072941663675,1.47076690197,-0.000270669930615,-0.00216181948781,-9.60426405072e-10,1,0.878613114357,0,0,-0.000145572819747,-0.000162531185197,-0.00688794627786,-0.00205368036404,-0.00674237310886,-0.00189114920795,-0.00743973907083,-0.00232435017824,-0.00189012987539,1.04232931137,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.852564573288,0,1.01101851463,0,264.778625488,-6.13033771515e-05,-0.00090230256319,9.91215776125e-10,-0.000840996741317,-0.00084099767264,-0.000902332365513,0,2.96882677078,-0.00244742003269,-0.0258627384901,1.70976066589,-0.00121792417485,-0.00874826684594,-2.05996911973e-07,0,0.997557282448,-0.0179118607193,-0.0078280121088,-0.0413271784782,-0.0153583558276,-0.0234153177589,-0.00753034371883,-0.0437745973468,-0.0165762789547,-0.000495637650602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00428771973,0,264.831390381,-0.000258088111877,-0.0030956864357,-0.00145044713281,-0.00428767036647,-0.00283722300082,-0.00454579293728,0.237475901842,0,-0.00561173912138,-0.0479783639312,-0.0297831725329,0,-7.76660108566,0,0.0559963285923,0.0390751697123,264.470833321,-0.00772796105593,-0.00584428291768,267.88470459,264.678405762,8.08214187622,2.8816421032,0.582110762596,0.0394102782011
7680,126.021556937,1,0.241994693875,231.25,8.00173282623,0.000145230063936,1,162.590209961,1,16.9422683716,8.07596683502,119.72047909,0.0133394524455,0.00929103698581,-0.000217902954319,1.32231128216,-0.0649490877986,-0.0491178520024,-0.0421665497124,-0.0318885184824,2.40236783028,-0.000306765810819,-0.00737357791513,1.48398303986,-0.000180855597137,-0.00207102624699,6.14818418398e-10,1,0.874188780785,0,0,-0.000148632825585,-0.000167135222,-0.0072154449299,-0.00205730600283,-0.00706681143492,-0.00189017073717,-0.00752220954746,-0.00223816139624,-0.00209528161213,1.04089045525,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.85203397274,0,1.01429069042,0,264.775726318,-3.25636938214e-05,-0.00087893102318,3.81729703403e-10,-0.000846328330226,-0.000846328679472,-0.000878940336406,0,2.96765613556,-0.00194492517039,-0.0259554497898,1.72498106956,-0.00108896300662,-0.00792458467185,-2.05996911973e-07,0,0.997533917427,-0.0180611684918,-0.0078771263361,-0.0420716926455,-0.0147127490491,-0.0240105241537,-0.00683562085032,-0.0440166182816,-0.015801711008,-0.000562867848203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00429403782,0,264.828735352,-0.000222109258175,-0.00304790586233,-0.00146862899419,-0.0042940415442,-0.00282541220076,-0.00451627373695,0.238279506564,0,-0.00565515365452,-0.0481840074062,-0.0301642734557,0,-7.77811717987,0,0.0566040314734,0.0391177460551,264.466666654,-0.00773942004889,-0.00585294887424,267.884674072,264.681610107,8.07594490051,2.7813706398,0.600777745247,0.0433896072209
