time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_stability_function,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_numerical_u_correction,surface_layer_face1_numerical_v_correction,surface_layer_face1_reconstructed_u_flux,surface_layer_face1_reconstructed_v_flux,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_scalar_stability_function,surface_layer_face1_scheme_u_flux,surface_layer_face1_scheme_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_numerical_correction,surface_layer_face1_ρqᵛ_reconstructed_flux,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρqᵛ_scheme_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_numerical_correction,surface_layer_face1_ρθ_reconstructed_flux,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_scheme_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_numerical_u_correction,surface_layer_face2_numerical_v_correction,surface_layer_face2_reconstructed_u_flux,surface_layer_face2_reconstructed_v_flux,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_scheme_u_flux,surface_layer_face2_scheme_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_numerical_correction,surface_layer_face2_ρqᵛ_reconstructed_flux,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρqᵛ_scheme_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_numerical_correction,surface_layer_face2_ρθ_reconstructed_flux,surface_layer_face2_ρθ_resolved_flux,surface_layer_face2_ρθ_scheme_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_layer_inverse_obukhov_length,surface_layer_neutral_column_fraction,surface_layer_stable_column_fraction,surface_layer_upward_flux_column_fraction,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
0,12.5,1,0.771470606327,6.25,8,0,1,173309.359375,1,5.04870979341e-27,8,11.875,0.00018174079014,8.6545405793e-06,-6.62332604406e-06,1.32231128216,-0.786995887756,-0.595166862011,0,0,8,2.21822404001e-07,2.21822404001e-07,0,0,0,2.77278005001e-08,0,1,0,1,0,-2.84217094304e-14,0,-2.84217094304e-14,0,0,0,1,2.21822375579e-07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,265.000671387,7.34788545742e-06,7.34788545742e-06,2.33086770371e-13,2.33086770371e-13,0,7.34788545742e-06,0,8,6.75488195157e-07,6.75488195157e-07,0,0,0,8.44360243946e-08,0,1,0,0,0,0,0,0,6.75488195157e-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,264.999694824,2.23755232582e-05,2.23755232582e-05,-2.4785187791e-11,-2.4785187791e-11,0,2.23754977924e-05,0,0,0,0,0,0,1,0,0,0.4462890625,-0.236421793699,0,0.000751758285332,0.000208184705116,265,-0.00023524556309,-0.000177904832526,267.9375,264.950073242,8,0,1.32497052618e-06,3.23117426779e-27
60,24.749080972,1,0.712735176086,306.25,8,3.28029159391e-10,1,120795.132812,1,0.00884292181581,8.0092458725,23.5116269234,0.000245807634201,3.09236056637e-05,-7.49333594285e-06,1.32231128216,-0.671722769737,-0.507991433144,-0.000153083936311,-0.000115769966214,7.86851119995,-5.766924005e-08,-8.03557486506e-06,0.00037597498158,9.09167674479e-09,8.44855918558e-09,2.42062014877e-08,1,0.999917626381,0,1.00784504414,0,-3.14900546527e-07,-1.35166047244e-08,-8.29277269077e-06,-1.41597240599e-08,-7.97786833573e-06,-6.43140651846e-10,1.01274824142,-8.3504783106e-06,-5.06801711708e-09,1.37769546882e-08,1.5815782547,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01750850677,0.009765625,1.60146951675,0.009765625,265.000610352,8.96421261132e-06,1.73905864358e-05,5.29961838303e-12,8.42368990561e-06,8.42368353915e-06,1.73887237906e-05,0.009765625,7.98397254944,1.56869646162e-07,-5.3548719734e-06,6.56959673506e-05,1.59024544644e-08,1.29433161078e-07,3.89063643524e-08,0,0.999991893768,-7.39554234315e-05,2.96943198919e-07,-7.9467172327e-05,4.1047391619e-07,-5.51174662178e-06,1.13530710166e-07,-7.9310280853e-05,4.26376288942e-07,-4.22058406002e-08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999987959862,0,264.999725342,1.29588879645e-05,2.5101006031e-05,-1.03624074654e-07,1.20359718494e-05,1.21395951282e-05,2.49980948865e-05,0.318794220686,0,-3.39599755534e-05,-0.101629756391,-6.29828991805e-06,1.56539626914e-05,0,0.5615234375,0.4384765625,0.3408203125,-0.267477065325,0,0.00101692113094,0.000205000251299,264.995833333,-0.000266146322247,-0.000201273578568,267.937469482,264.958374023,8.00918769836,0.0262147895992,0.0475767850876,0.000267090363195
120,25.3183124648,1,0.617780208588,56.25,7.99999809265,2.58720388047e-06,1,62133.6640625,1,0.0671692490578,8.01779937744,24.0523968416,0.000235003986745,7.18045921531e-05,-9.48669639911e-06,1.32231128216,-0.504662811756,-0.381652057171,-0.000685059814714,-0.000518077576999,7.54189586639,-6.13284646533e-06,-6.56105403323e-05,0.00266066379845,6.83547796143e-08,1.6426424736e-06,2.07037373912e-08,1,0.999620556831,0,1.00545418262,0,-1.04962668956e-06,5.14453859068e-07,-6.05271197855e-05,2.08874166674e-06,-5.94774974161e-05,1.57428780767e-06,1.00886309147,-6.66601699777e-05,2.15709633267e-06,-2.10581401916e-06,2.0076880455,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.1228582859,0.005859375,2.24929237366,0.005859375,265.000366211,1.02734193206e-05,2.22958624363e-05,6.35293623263e-11,1.20233053167e-05,1.20232416521e-05,2.22967937589e-05,0.005859375,7.88590431213,-5.87967224419e-06,-8.14175000414e-05,0.00089473486878,1.43762321159e-07,3.67951633962e-06,-1.03318598121e-08,0,0.999873757362,-0.000698569579981,9.36851847655e-06,-0.000774107407779,1.29042728076e-05,-7.55378496251e-05,3.53575387635e-06,-0.000779987021815,1.30480357257e-05,-2.15090244637e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999978482723,0,264.999725342,4.3697655201e-06,2.70344316959e-05,-1.12952670861e-06,2.15269774344e-05,2.26565043704e-05,2.5911256671e-05,0.403860241175,0,-6.88740692567e-05,-0.163103103638,-6.09916169196e-05,1.56096975843e-05,0,0.578125,0.421875,0.1162109375,-0.338630706072,0,0.000972200010438,0.000313937431201,264.991666666,-0.000336945988238,-0.000254815939115,267.937011719,264.968353271,8.01779174805,0.0697461515665,0.0819926857948,0.000634760130197
180,25.4103784694,1,0.535501241684,168.75,7.99999380112,1.22288481563e-08,1,31405.4746094,1,0.220100551844,8.03145599365,24.1398595459,0.00028489617398,0.000131888547912,-1.22240780911e-05,1.32231128216,-0.379185527563,-0.286759644747,-0.00140393013135,-0.00106172438245,7.11111593246,-3.32060444634e-05,-0.00017294214922,0.00787692796439,1.48229275965e-07,2.66394908977e-06,1.57306203619e-08,1,0.999227166176,0,1.00473713875,0,-1.60432614393e-06,1.04649461719e-06,-0.000141340264236,3.56221448783e-06,-0.000139735973789,2.51572009802e-06,1.00769782066,-0.000174546265043,3.71044438907e-06,-3.66837230104e-06,2.18618917465,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.05479085445,0.01171875,2.30155992508,0.01171875,265.000061035,1.09858810902e-05,2.27764248848e-05,1.89529468508e-11,1.17947702165e-05,1.17947511171e-05,2.27745622396e-05,0.01171875,7.70341777802,-4.09770291299e-05,-0.000264261674602,0.00337028340437,4.32339561485e-07,5.56206668989e-06,-4.78758011013e-08,0,0.999484419823,-0.00244652293622,4.14330315834e-05,-0.00266980729066,4.65627563244e-05,-0.000223284339882,5.12972746947e-06,-0.00271078478545,4.69950973638e-05,-9.50689536694e-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999981760979,0,264.999603271,-7.93486833572e-07,1.9371509552e-05,-1.86138277058e-06,1.82959374797e-05,2.01573220693e-05,1.74939632416e-05,0.439622819424,0,-0.000109365952085,-0.193268492818,-0.000194449850824,1.92297484318e-05,0,0.6015625,0.3984375,0.0068359375,-0.436342447996,0,0.00117871852126,0.000545626855455,264.9875,-0.000434171583038,-0.000328342954163,267.936523438,264.972198486,8.03137207031,0.114776901901,0.0885863304138,0.0010795800481
240,25.5041825488,1,0.46986117959,168.75,7.99999189377,1.9844568655e-08,1,17282.7207031,1,0.49122312665,8.04409980774,24.2289734214,0.000363141240086,0.000210221653106,-1.50050200318e-05,1.32231128216,-0.291917741299,-0.220763251185,-0.00220248382539,-0.00166563189123,6.64049243927,-8.92231473699e-05,-0.000312083342578,0.0163568612188,2.2839515168e-07,4.97174005432e-06,1.01426849142e-08,1,0.998780071735,0,1.00466859341,0,-2.65325888904e-06,1.34601111768e-06,-0.000225513242185,6.0893535192e-06,-0.000222859933274,4.74334319733e-06,1.0075865984,-0.000314736564178,6.31774946669e-06,-6.43058774585e-06,2.24310541153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.15949368477,0.0146484375,2.59955334663,0.0146484375,264.999633789,1.05481594801e-05,2.07684934139e-05,-1.56280849373e-10,1.01909981822e-05,1.01911537058e-05,2.07703560591e-05,0.0146484375,7.47212505341,-0.000139103620313,-0.000536396168172,0.0078179333359,9.13909161682e-07,8.91043964657e-06,-7.79837137088e-08,0,0.998769521713,-0.00565570965409,0.00010883489449,-0.00605300161988,0.000116831426567,-0.000397292198613,7.99652843853e-06,-0.00619210582227,0.000117745337775,-2.62229405052e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999984681606,0,264.999328613,-5.45382499695e-06,1.12056732178e-05,-1.35795994538e-06,1.52955544763e-05,1.66535155586e-05,9.86456871033e-06,0.451222956181,0,-0.000156212612637,-0.203603476286,-0.000409583910368,2.54227707046e-05,0,0.6455078125,0.3544921875,0,-0.535609126091,0,0.00150264007971,0.00086965225637,264.983333333,-0.000532944395673,-0.000403040030506,267.936096191,264.976501465,8.04391002655,0.188779473305,0.121491000056,0.00147650483996
300,25.9118234078,1,0.417798817158,168.75,7.99999046326,2.40220572323e-08,1,10420.2695312,1,1.09605276585,8.06349563599,24.6162322374,0.000457696180092,0.000303885026369,-1.74969627551e-05,1.32231128216,-0.23079739511,-0.174540892243,-0.00302218878642,-0.00228553498164,6.17174816132,-0.00016739370767,-0.000573956349399,0.0279186330736,1.80712504516e-07,1.36357584779e-05,7.49423634261e-09,1,0.997740983963,0,1.00505626202,0,-7.60177908887e-06,1.29646878122e-06,-0.000414164416725,1.47515111166e-05,-0.000406562699936,1.34550427902e-05,1.00821638107,-0.000581558095291,1.49322204379e-05,-1.59263145179e-05,2.23171949387,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.34702992439,0.01171875,3.00582742691,0.01171875,264.99911499,9.76026058197e-06,1.89691781998e-05,-2.93191637635e-10,9.20010097616e-06,9.20039383345e-06,1.89580023289e-05,0.01171875,7.21989440918,-0.000300355255604,-0.00106883910485,0.0142743410543,1.28663668875e-06,1.83312658919e-05,-1.00815668702e-07,0,0.997553348541,-0.0113534796983,0.000253364152741,-0.0121219651774,0.00027040875284,-0.00076848489698,1.70446292032e-05,-0.0124223195016,0.000271695374977,-6.30318390904e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999986052513,0,264.99899292,-1.02743506432e-05,4.73111867905e-06,-9.97309598461e-07,1.39700914588e-05,1.49674024215e-05,3.74019145966e-06,0.449551224709,0,-0.000207414239412,-0.202100217342,-0.00069759512553,3.41433224094e-05,0,0.7119140625,0.2880859375,0,-0.624559760094,0,0.00189422885887,0.00125733169261,264.979166666,-0.000621452520136,-0.000469974445878,267.93560791,264.978851318,8.06292152405,0.352329790592,0.189033091068,0.00297325872816
360,36.7606827061,1,0.379548162222,168.75,7.99998855591,2.91079640391e-08,1,6946.07617188,1,2.4915804863,8.14244556427,34.9226485708,0.000622085586656,0.000394354399759,-1.96789151232e-05,1.32231128216,-0.190450236201,-0.144028291106,-0.00378913828172,-0.00286554172635,5.73912906647,-0.000237255357206,-0.00144856714178,0.0417637899518,-9.7237261798e-07,1.76246612682e-05,4.26371116191e-09,1,0.993296742439,0,1.00589954853,0,-3.42221319443e-05,1.06070592665e-06,-0.00124553381465,1.96577457245e-05,-0.00121131166816,1.85970493476e-05,1.00958669186,-0.00148278952111,1.8685386749e-05,-2.60195265582e-05,2.17517709732,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.07870101929,0.013671875,2.35556459427,0.013671875,264.998474121,8.19191336632e-06,1.57095491886e-05,4.34237312774e-10,7.54392704039e-06,7.54349275667e-06,1.56983733177e-05,0.013671875,6.96078014374,-0.000393635593355,-0.00252291117795,0.0227283723652,1.49601510202e-06,0.000107013700472,-1.20548065752e-07,0,0.99490070343,-0.0241493657231,0.00061676435871,-0.0262786410749,0.000722282042261,-0.00212927535176,0.000105517683551,-0.0266722775996,0.000723778095562,-0.00016756686091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.999991357327,0,264.998565674,-1.73449516296e-05,-5.37931919098e-06,-3.32873219122e-06,8.62575143401e-06,1.19544829431e-05,-8.67992639542e-06,0.440473169088,0,-0.000260583707131,-0.19402474165,-0.00104318815283,4.55924055132e-05,0,0.7958984375,0.2041015625,0,-0.702445268631,0,0.00257531227544,0.00163192488253,264.974999999,-0.000698950490914,-0.000528582429979,267.935150146,264.981628418,8.14227676392,0.629377365112,0.349496215582,0.0123176863417
420,51.669984427,1,0.355261385441,168.75,7.99998426437,1.19596975878e-07,1,5080.36425781,1,6.84644651413,8.32824039459,49.0864852056,0.000806792639196,0.000455151457572,-2.20642486966e-05,1.32231128216,-0.166827559471,-0.126163601875,-0.00455665960908,-0.0034459810704,5.37652587891,-0.000212492595892,-0.00377381080762,0.0568407587707,-3.20906110574e-06,-0.000177790861926,2.22644302994e-09,1,0.979744493961,0,1.00729215145,0,-0.000110574030259,4.54756809631e-06,-0.00367189268582,-0.000170034210896,-0.00356131838635,-0.00017458180082,1.01184988022,-0.00388438487425,-0.00017324325745,0.000141792275826,2.08108854294,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.26803994179,0.0166015625,2.68797636032,0.0166015625,264.997711182,5.23775815964e-06,7.49528408051e-06,1.37766276165e-09,2.26081488108e-06,2.25943722398e-06,7.49155879021e-06,0.0166015625,6.69915294647,-0.000266153598204,-0.00801433809102,0.0330409109592,-2.55857821685e-06,-6.89034350216e-05,-1.34139554575e-07,0,0.990747511387,-0.0427347384393,0.00132796610706,-0.0504829250276,0.00126162124798,-0.00774818472564,-6.63448081468e-05,-0.050749078393,0.00125906267203,-0.00030353400507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00000762939,0,264.99810791,-2.79359519482e-05,-2.47620046139e-05,-1.07426940303e-05,-7.56529516366e-06,3.17739977618e-06,-3.54796648026e-05,0.427862524986,0,-0.000315039593261,-0.183078616858,-0.00143101112917,6.01125248068e-05,0,0.91796875,0.08203125,0,-0.787590563297,0,0.00334108457901,0.00188375008292,264.970833333,-0.000783672207035,-0.000592653348576,267.934661865,264.985992432,8.32801055908,1.04246354103,0.66664659977,0.0568270348012
480,66.2734604313,1,0.34695827961,343.75,7.99997425079,9.15077364994e-08,1,4142.80078125,1,16.9030361176,8.48590660095,62.9597874098,0.000833859492559,0.000468553218525,-2.52044792433e-05,1.32231128216,-0.159090280533,-0.120312273502,-0.00534048862755,-0.00403875298798,5.10543823242,-0.000191768049262,-0.00898546911776,0.0717246904969,-1.60773033713e-05,-0.000109112646896,1.25146470964e-09,1,0.94736301899,0,1.00936627388,0,-0.000262740650214,2.58235777437e-05,-0.00905644148588,-6.72118039802e-05,-0.00879370141774,-9.30352834985e-05,1.01522040367,-0.00924821011722,-8.32891673781e-05,-3.15893557854e-05,1.94644582272,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.00143551826,0.0078125,2.04727768898,0.0078125,264.996887207,2.35438346863e-06,-1.14366412163e-05,1.26665322675e-09,-1.39489266076e-05,-1.39501926242e-05,-1.14291906357e-05,0.0078125,6.44909667969,-0.000281119020656,-0.0234720334411,0.0444593429565,-3.32155141223e-05,0.000259391730651,-1.48254912347e-07,0,0.986450314522,-0.0554890818894,0.00228751613759,-0.0786799937487,0.00258012348786,-0.0231909155846,0.000292607175652,-0.0789611190557,0.00254690763541,-0.00058787089074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00005710125,0,264.997619629,-3.6433339119e-05,-6.9335103035e-05,-2.43323920586e-05,-5.71747877984e-05,-3.28423957399e-05,-9.36537981033e-05,0.414763599634,0,-0.000372878334019,-0.172040909529,-0.00185725616757,7.80523696449e-05,0,0.998046875,0.001953125,0,-0.899682164192,0,0.00345334876329,0.00193928193767,264.966666666,-0.000895206118003,-0.000677001022268,267.934265137,264.988006592,8.48414230347,1.79006075859,1.11029052734,0.124871894717
540,89.7259671954,1,0.352440744638,343.75,7.99996948242,1.22475753983e-07,1,3724.97338867,1,29.900560379,8.73771190643,85.2396688356,0.000999673153274,0.000473345047794,-2.93815810437e-05,1.32231128216,-0.16413384676,-0.12412647903,-0.00618157302961,-0.00467482442036,4.92890739441,-0.00054389052093,-0.0161251369864,0.0864118337631,-4.54881446785e-05,-0.000445316778496,3.43425199389e-09,1,0.901266336441,0,1.01193451881,0,-0.000437654613052,2.19085923163e-05,-0.0160189010203,-0.000377919990569,-0.0155812464654,-0.000399828306399,1.01939356327,-0.0165627915412,-0.00042340811342,0.000149794272147,1.79762649536,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.889491200447,0.005859375,1.76052355766,0.005859375,264.996124268,2.95042991638e-06,-3.82959842682e-05,-2.76689171574e-10,-4.14355890825e-05,-4.14353162341e-05,-3.82959842682e-05,0.005859375,6.24529075623,-0.00106907403097,-0.0454580262303,0.0565472468734,-0.000102138757939,-0.000620416540187,-1.55414454639e-07,0,0.982366144657,-0.0638761892915,0.00297106569633,-0.108265146613,0.00245278794318,-0.0443889535964,-0.000518277753145,-0.109334215522,0.00235064909793,-0.000644629821181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.00013566017,0,264.997192383,-4.11570072174e-05,-0.000134348869324,-4.23677156505e-05,-0.000135537309689,-9.31695831241e-05,-0.000176757574081,0.403594195843,0,-0.000438084185589,-0.162897437811,-0.00231237150729,9.94542060653e-05,0,1,0,0,-1.04878520966,0,0.00414130231366,0.00195918162353,264.962499999,-0.00104356731754,-0.000789199431892,267.933868408,264.987060547,8.7332572937,1.89409661293,1.64699006081,0.189694911242
