time_s,z_m,variable,value,location,units,window_start_s,window_end_s,source_times_s
32400.0,3.125,buoyancy_mean,-0.0122631653,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,9.375,buoyancy_mean,-0.0058372179,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,15.625,buoyancy_mean,-0.0027574267,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,21.875,buoyancy_mean,0.000218865753,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,28.125,buoyancy_mean,0.00274375497,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,34.375,buoyancy_mean,0.00498019205,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,40.625,buoyancy_mean,0.00697816722,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,46.875,buoyancy_mean,0.00884653232,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,53.125,buoyancy_mean,0.0105475979,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,59.375,buoyancy_mean,0.012156521,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,65.625,buoyancy_mean,0.0136982747,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,71.875,buoyancy_mean,0.0152076362,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,78.125,buoyancy_mean,0.0166997821,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,84.375,buoyancy_mean,0.0182001935,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,90.625,buoyancy_mean,0.0197617346,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,96.875,buoyancy_mean,0.0213950193,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,103.125,buoyancy_mean,0.0231332192,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,109.375,buoyancy_mean,0.0249877265,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,115.625,buoyancy_mean,0.0269723851,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,121.875,buoyancy_mean,0.0290194796,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,128.125,buoyancy_mean,0.0311543792,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,134.375,buoyancy_mean,0.0335414298,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
32400.0,140.625,buoyancy_mean,0.0362607967,Center,m s^-2,28800.0,32400.0,30600.0;32400.0
