time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length_moist,obukhov_length_moist_valid,prescribed_surface_pressure,prescribed_surface_q,prescribed_surface_theta,q_maximum,q_minimum,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_bulk_richardson_minimum,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_q_dynamic_flux,surface_q_kinematic_flux,surface_sensible_heat_flux,surface_theta_dynamic_flux,surface_theta_kinematic_flux,surface_unstable_fraction,surface_zeta_cap_fraction,surface_zeta_maximum,surface_zeta_mean,surface_zeta_minimum,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
7720,90.573442629351163,1,0.18333727121353149,143.75,9.6781597137451172,2.4096565246582031,1,24.717092514038086,1,102197.11111111111,0.0099855553565753839,289.33012084960939,0.009994974359869957,0.0087557407096028328,10.530377388000488,9.8591909408569336,86.044770497883604,0.86983686685562134,0.052275657653808594,0.0037199172656983137,-0.00062387256184592843,1.2043560743331909,0.040477655827999115,0.033609375357627869,0.00055644521489739418,0.00046202715020626783,1.6023964235500898e-06,1.3305005950314808e-06,-22.532026290893555,-0.022419925779104233,-0.018615694716572762,0,0.00390625,10,0.37507855892181396,0.016372371464967728,299.246337890625,289.3863525390625,8.2212305068969727,7.4274463653564453,0.76107561588287354,0.037694212049245834
7730,90.966868644278634,1,0.18322044610977173,143.75,9.6755790710449219,2.4090468883514404,1,24.732887268066406,1,102197.05555555556,0.0099852775792694751,289.32781524658202,0.010004661045968533,0.0087549407035112381,10.452040672302246,9.8731842041015625,86.418525212064694,0.43671649694442749,0.052219212055206299,0.0065005570650100708,-0.00062224362045526505,1.2043560743331909,0.04042525589466095,0.033565867692232132,0.00061365042347460985,0.00050952576566487551,1.5912175967969233e-06,1.3212185194788617e-06,-22.473194122314453,-0.022361386567354202,-0.01856708899140358,0,0.00390625,10,0.37932705879211426,0.029010903090238571,299.24703979492188,289.42730712890625,8.2077884674072266,7.4192409515380859,0.69023358821868896,0.038201414048671722
7740,92.992603621566047,1,0.18326753377914429,143.75,9.6730194091796875,2.4083931446075439,1,24.761676788330078,1,102197,0.0099849998019635681,289.32550964355471,0.010008569806814194,0.0087541285902261734,10.438944816589355,9.8511409759521484,88.342973440487739,0.32832422852516174,0.05225825309753418,0.0092249130830168724,-0.00062196003273129463,1.2043560743331909,0.040445756167173386,0.033582888543605804,0.00063182105077430606,0.00052461319137364626,1.5835020121812704e-06,1.3148121524864109e-06,-22.462949752807617,-0.02235119417309761,-0.018558626994490623,0,0.00439453125,10,0.38565096259117126,0.041741635650396347,299.24783325195312,289.44659423828125,8.1886100769042969,7.4314155578613281,0.73033773899078369,0.037922948598861694
7750,98.488752220748921,1,0.18343442678451538,143.75,9.6704025268554688,2.4077110290527344,1,24.781972885131836,1,102196.94444444444,0.0099847220246576593,289.32320404052734,0.010002728551626205,0.0087533276528120041,10.467151641845703,9.8362751007080078,93.564314609711474,0.36383262276649475,0.052347198128700256,0.0083149680867791176,-0.00062311318470165133,1.2043560743331909,0.040519416332244873,0.033644050359725952,0.00063564418815076351,0.00052778760436922312,1.5799753327883082e-06,1.3118839206072153e-06,-22.504596710205078,-0.022392634302377701,-0.018593035638332367,0,0.00439453125,10,0.38483589887619019,0.037450287491083145,299.24868774414062,289.5052490234375,8.1848735809326172,7.442265510559082,0.7195008397102356,0.036745268851518631
7760,104.54971980175708,1,0.18358795344829559,143.75,9.6677265167236328,2.4070186614990234,1,24.769615173339844,1,102196.88888888889,0.0099844442473517522,289.32089843749998,0.009997309185564518,0.0087525369599461555,10.505908966064453,9.8417425155639648,99.322233811669221,0.44999051094055176,0.052364714443683624,0.0060514239594340324,-0.00062495877500623465,1.2043560743331909,0.040587395429611206,0.033700495958328247,0.00062840007012709975,0.00052177265752106905,1.5791820260346867e-06,1.3112252190694562e-06,-22.571254730224609,-0.022458959370851517,-0.018648106604814529,0,0.004638671875,10,0.38210117816925049,0.026945602148771286,299.24935913085938,289.4036865234375,8.1476383209228516,7.4490804672241211,0.61862552165985107,0.035828173160552979
7770,110.20055796654586,1,0.18366371095180511,143.75,9.6649932861328125,2.4063365459442139,1,24.758729934692383,1,102196.83333333333,0.0099841664700458452,289.31859283447267,0.010004975832998753,0.0087517397478222847,10.545145034790039,9.8578567504882812,104.69053006821856,0.49023264646530151,0.052368979901075363,0.0048143924213945866,-0.00062597880605608225,1.2043560743331909,0.040621250867843628,0.033728606998920441,0.00060596835101023316,0.00050314719555899501,1.5768953289807541e-06,1.3093265351926675e-06,-22.608095169067383,-0.022495616227388382,-0.018678542226552963,0,0.0048828125,10,0.38286739587783813,0.021305102854967117,299.25,289.4364013671875,8.1098499298095703,7.4470534324645996,0.636849045753479,0.036096110939979553
7780,111.91881614761208,1,0.18360768258571625,143.75,9.6621723175048828,2.4056911468505859,1,24.764389038085938,1,102196.77777777778,0.0099838886927399364,289.3162872314453,0.01000695675611496,0.0087509378790855408,10.567100524902344,9.8652439117431641,106.32287534023146,0.5424157977104187,0.052457213401794434,0.0050364118069410324,-0.00062523689121007919,1.2043560743331909,0.040596663951873779,0.033708188682794571,0.00059267663164064288,0.00049211079021915793,1.5707266811659792e-06,1.3042046020927955e-06,-22.581298828125,-0.02246895432472229,-0.018656404688954353,0,0.004638671875,10,0.38524580001831055,0.022312309592962265,299.25064086914062,289.36505126953125,8.1173629760742188,7.4428195953369141,0.64820241928100586,0.036362826824188232
7790,110.81777429262306,1,0.18338954448699951,143.75,9.6592569351196289,2.4050858020782471,1,24.726760864257812,1,102196.72222222222,0.0099836109154340293,289.31398162841799,0.010010461322963238,0.0087501425296068192,10.573703765869141,9.8640422821044922,105.27688557799191,0.64998817443847656,0.052572976797819138,0.0054547647014260292,-0.00062393525149673223,1.2043560743331909,0.040499970316886902,0.033627904951572418,0.00061067368369549513,0.00050705409375950694,1.5636314856237732e-06,1.2983132364752237e-06,-22.534290313720703,-0.022422179579734802,-0.018617566674947739,0,0.0048828125,10,0.38264197111129761,0.024216305464506149,299.25140380859375,289.34222412109375,8.1363601684570312,7.4345641136169434,0.69360744953155518,0.036366797983646393
7800,105.56198307325842,1,0.183028444647789,143.75,9.656315803527832,2.4044935703277588,1,24.644325256347656,1,102196.66666666667,0.0099833331381281223,289.31167602539062,0.01000735629349947,0.0087493322789669037,10.548019409179688,9.8439035415649414,100.2838839195955,0.49756777286529541,0.052544102072715759,0.0058275694027543068,-0.00062230956973508,1.2043560743331909,0.040339931845664978,0.033495020121335983,0.00065330578945577145,0.00054245238425210118,1.5560794963676017e-06,1.2920427252538502e-06,-22.475576400756836,-0.022363757714629173,-0.018569057807326317,0,0.0048828125,10,0.37871789932250977,0.025919694453477859,299.25213623046875,289.38031005859375,8.1785306930541992,7.4254245758056641,0.66654497385025024,0.036029446870088577
7810,101.68614257205387,1,0.18255199491977692,143.75,9.6534214019775391,2.4038896560668945,1,24.555793762207031,1,102196.61111111111,0.0099830553608222135,289.30937042236326,0.01001335121691227,0.0087485285475850105,10.485743522644043,9.8380508422851562,96.601835443451165,0.55976098775863647,0.052597306668758392,-0.0025528713595122099,-0.0006196665926836431,1.2043560743331909,0.040129475295543671,0.033320274204015732,0.00069216382689774036,0.00057471694890409708,1.5460495887964498e-06,1.283714709643391e-06,-22.380119323730469,-0.022268775850534439,-0.018490193411707878,0.000244140625,0.003662109375,10,0.37431046366691589,-0.011065416038036346,299.25289916992188,289.28057861328125,8.1923885345458984,7.4254293441772461,0.70697450637817383,0.035923033952713013
7820,101.12271273182314,1,0.18195964395999908,143.75,9.6505537033081055,2.4032645225524902,1,24.458955764770508,1,102196.55555555556,0.0099827775835163064,289.30706481933595,0.010018073953688145,0.0087477387860417366,10.386978149414062,9.8337888717651367,96.066577095231978,0.53033703565597534,0.052724376320838928,-0.013556121848523617,-0.00061605975497514009,1.2043560743331909,0.039869196712970734,0.033104158937931061,0.00070376659277826548,0.00058435095706954598,1.5332382190536009e-06,1.2730771459246171e-06,-22.249855041503906,-0.022139159962534904,-0.018382569774985313,0.00048828125,0.00390625,10,0.37899768352508545,-0.059295631945133209,299.25363159179688,289.145263671875,8.2013397216796875,7.436403751373291,0.73132455348968506,0.035531848669052124
7830,100.89145023119066,1,0.1813320517539978,143.75,9.6476774215698242,2.4026246070861816,1,24.358409881591797,1,102196.5,0.0099824998062103994,289.30475921630858,0.010015396401286125,0.0087469341233372688,10.287877082824707,9.8223896026611328,95.846877719631124,0.40130972862243652,0.052779044955968857,8.4272127423901111e-05,-0.00061219482449814677,1.2043560743331909,0.039594441652297974,0.032876025885343552,0.00071007077349349856,0.00058958539739251137,1.5187181361397961e-06,1.2610208841579151e-06,-22.110267639160156,-0.02200026623904705,-0.018267244100570679,0,0.004150390625,10,0.37714335322380066,0.0003643520176410675,299.25433349609375,289.29513549804688,8.1978826522827148,7.4317312240600586,0.66584205627441406,0.034597117453813553
7840,101.56133880790446,1,0.18086603283882141,143.75,9.6447763442993164,2.4019870758056641,1,24.261520385742188,1,102196.44444444444,0.0099822220289044906,289.30245361328127,0.010016748681664467,0.0087461397051811218,10.244319915771484,9.8053045272827148,96.483271867509231,0.27970853447914124,0.052729636430740356,0.0029218555428087711,-0.00060988293262198567,1.2043560743331909,0.039390459656715393,0.032706655561923981,0.00074602343374863267,0.00061943760374560952,1.5078478554642061e-06,1.2519950587375206e-06,-22.026769638061523,-0.021917182952165604,-0.018198259174823761,0,0.0048828125,10,0.38601040840148926,0.012809205800294876,299.2550048828125,289.35610961914062,8.1972675323486328,7.4345121383666992,0.66340398788452148,0.034151356667280197
7850,101.15319095546023,1,0.18062308430671692,143.75,9.6418418884277344,2.4013638496398926,1,24.211448669433594,1,102196.38888888889,0.0099819442515985835,289.30014801025391,0.0100098866969347,0.0087453313171863556,10.261478424072266,9.7918329238891602,96.095531407687218,0.27074036002159119,0.052668385207653046,0.0062503274530172348,-0.00060865399427711964,1.2043560743331909,0.039283759891986847,0.032618060708045959,0.00079271435970440507,0.00065820594318211079,1.4995655419625109e-06,1.24511814192374e-06,-21.982385635375977,-0.021873019635677338,-0.018161589279770851,0,0.003173828125,10,0.37848013639450073,0.027859080582857132,299.25558471679688,289.40481567382812,8.2008991241455078,7.4385509490966797,0.60687363147735596,0.03468862920999527
7860,98.412871514361001,1,0.18043248355388641,143.75,9.6389198303222656,2.4007577896118164,1,24.179862976074219,1,102196.33333333333,0.0099816664742926765,289.29784240722654,0.010003503412008286,0.008744523860514164,10.283021926879883,9.7920761108398438,93.492227938642941,0.54245501756668091,0.052698254585266113,0.0067524048499763012,-0.0006074929260648787,1.2043560743331909,0.039199881255626678,0.032548416405916214,0.00083961454220116138,0.00069714809069409966,1.4918203987690504e-06,1.2386871048875037e-06,-21.940450668334961,-0.021831294521689415,-0.018126944079995155,0,0.004150390625,10,0.3781852126121521,0.030173081904649734,299.25643920898438,289.46444702148438,8.1501655578613281,7.4383525848388672,0.650765061378479,0.03378681093454361
7870,98.33277771299521,1,0.18022263050079346,143.75,9.6360721588134766,2.4001657962799072,1,24.166149139404297,1,102196.27777777778,0.0099813886969867677,289.29553680419923,0.010001828894019127,0.008743705227971077,10.30972957611084,9.7994813919067383,93.416138827345449,0.56536942720413208,0.052627991884946823,0.010559264570474625,-0.0006056871498003602,1.2043560743331909,0.039108268916606903,0.032472345978021622,0.0008600534638389945,0.00071411894168704748,1.4818658655713079e-06,1.230421730724629e-06,-21.875234603881836,-0.021766401827335358,-0.018073061481118202,0,0.00390625,10,0.3741113543510437,0.048107188194990158,299.25717163085938,289.49673461914062,8.1142473220825195,7.4448747634887695,0.65068137645721436,0.032509863376617432
7880,102.42787554054928,1,0.17996856570243835,143.75,9.6332693099975586,2.3995769023895264,1,24.160650253295898,1,102196.22222222222,0.0099811109196808606,289.29323120117186,0.0099951894953846931,0.0087428959086537361,10.317930221557617,9.8005428314208984,97.306481763521816,0.38656973838806152,0.052577316761016846,0.0098922299221158028,-0.00060323090292513371,1.2043560743331909,0.038998216390609741,0.032380968332290649,0.0008513560751453042,0.00070689729182049632,1.4696147445647512e-06,1.220249373545812e-06,-21.786523818969727,-0.021678132936358452,-0.017999770119786263,0,0.004638671875,10,0.38048434257507324,0.044914204627275467,299.25790405273438,289.46438598632812,8.0949888229370117,7.4480571746826172,0.7629096508026123,0.031995050609111786
7890,122.79382235078067,1,0.17977538704872131,143.75,9.63043212890625,2.3989787101745605,1,24.167579650878906,1,102196.16666666667,0.0099808331423749518,289.29092559814455,0.010001331567764282,0.0087420931085944176,10.325253486633301,9.7893247604370117,116.65413123324163,0.85602372884750366,0.052954524755477905,0.00021256554464343935,-0.0006010840879753232,1.2043560743331909,0.038914758712053299,0.032311670482158661,0.00083977682515978813,0.00069728284142911434,1.4584957170882262e-06,1.2110169791412773e-06,-21.708988189697266,-0.021600984036922455,-0.017935711890459061,0,0.005126953125,10,0.38353139162063599,0.00091956928372383118,299.25863647460938,289.28335571289062,8.1121082305908203,7.4488391876220703,0.76994550228118896,0.032320890575647354
7900,124.10557198509706,1,0.17965827882289886,143.75,9.6274728775024414,2.3983604907989502,1,24.18916130065918,1,102196.11111111111,0.0099805553650690448,289.28861999511719,0.010011945851147175,0.0087412921711802483,10.354558944702148,9.7919187545776367,117.9002933858422,0.88571202754974365,0.053492076694965363,-0.011955936439335346,-0.00059934274759143591,1.2043560743331909,0.038864336907863617,0.032269805669784546,0.00082637963350862265,0.00068615889176726341,1.4486910231426009e-06,1.2028759783788701e-06,-21.646097183227539,-0.021538404747843742,-0.017883751541376114,0.000732421875,0.006591796875,10,0.3971174955368042,-0.05224030464887619,299.25933837890625,289.13510131835938,8.1228580474853516,7.4477386474609375,0.74473661184310913,0.032959289848804474
7910,122.51343003336105,1,0.17961461842060089,143.75,9.6243925094604492,2.3977298736572266,1,24.223810195922852,1,102196.05555555556,0.0099802775877631377,289.28631439208982,0.010015996173024178,0.0087404819205403328,10.386130332946777,9.8020286560058594,116.387758531693,1.2717370986938477,0.053929887712001801,-0.0078969523310661316,-0.00059801660245284438,1.2043560743331909,0.038845658302307129,0.032254297286272049,0.00081596465315669775,0.0006775111542083323,1.4398110579350032e-06,1.1955028185184347e-06,-21.598203659057617,-0.021490748971700668,-0.017844181507825851,0.00146484375,0.007080078125,10,0.40863430500030518,-0.03440026193857193,299.26016235351562,289.15957641601562,8.0983104705810547,7.4336261749267578,0.63086962699890137,0.033104058355093002
7920,116.36861748914873,1,0.17967794835567474,143.75,9.6212844848632812,2.3970932960510254,1,24.256940841674805,1,102196,0.0099799998104572289,289.28400878906251,0.010014832019805908,0.008739677257835865,10.411295890808105,9.81488037109375,110.55018661469128,1.0155787467956543,0.054051678627729416,-0.0073952651582658291,-0.00059780071023851633,1.2043560743331909,0.03887312114238739,0.032277099788188934,0.0008133543306030333,0.00067534373374655843,1.4339805147756124e-06,1.1906615782208974e-06,-21.590404510498047,-0.021482989192008972,-0.017837738618254662,0.00146484375,0.0087890625,10,0.42604398727416992,-0.032201223075389862,299.26092529296875,289.12005615234375,8.10595703125,7.4364757537841797,0.74895930290222168,0.033162541687488556
7930,112.15847378392658,1,0.17977535724639893,143.75,9.6182174682617188,2.3964443206787109,1,24.261503219604492,1,102195.94444444444,0.0099797220331513219,289.28170318603514,0.010028013028204441,0.0087388763204216957,10.416736602783203,9.8293209075927734,106.55055009473024,0.91619747877120972,0.054016202688217163,-0.013041108846664429,-0.0005986299947835505,1.2043560743331909,0.038915649056434631,0.032312411814928055,0.0007966281846165657,0.00066145567689090967,1.4306667708297027e-06,1.1879101293743588e-06,-21.620355606079102,-0.021512791514396667,-0.017862483859062195,0.0009765625,0.008544921875,10,0.42931061983108521,-0.057023577392101288,299.26162719726562,289.00750732421875,8.1037673950195312,7.4298896789550781,0.69276952743530273,0.034263879060745239
7940,110.97119206373206,1,0.17967556416988373,143.75,9.6152143478393555,2.3957791328430176,1,24.223211288452148,1,102195.88888888889,0.0099794442558454148,289.27939758300784,0.010022642090916634,0.0087380865588784218,10.385556221008301,9.8237171173095703,105.42263246054546,0.52288800477981567,0.053987264633178711,-0.010321753099560738,-0.00059854722348973155,1.2043560743331909,0.038872957229614258,0.032276961952447891,0.00077102292561903596,0.00064019515411928296,1.4251083939598175e-06,1.1832948985102121e-06,-21.617366790771484,-0.021509816870093346,-0.017860013991594315,0.000732421875,0.007568359375,10,0.42567986249923706,-0.045047514140605927,299.262451171875,289.04946899414062,8.0916271209716797,7.4364175796508789,0.76574265956878662,0.034999988973140717
7950,109.43939564400068,1,0.17938819527626038,143.75,9.6122617721557617,2.3951015472412109,1,24.183856964111328,1,102195.83333333333,0.009979166478539506,289.27709197998047,0.010022417642176151,0.0087372846901416779,10.331006050109863,9.7918806076049805,103.96742586180065,0.53164887428283691,0.053947295993566513,-0.0096536269411444664,-0.0005966163007542491,1.2043560743331909,0.038748659193515778,0.032173756510019302,0.00077113480074331164,0.00064028805354610085,1.4147932461128221e-06,1.1747300732167787e-06,-21.547626495361328,-0.021440424025058746,-0.017802396789193153,0.000244140625,0.007080078125,10,0.42670190334320068,-0.042110495269298553,299.26309204101562,289.07846069335938,8.0719261169433594,7.4503459930419922,0.80189371109008789,0.03421831876039505
7960,106.84152361175586,1,0.17911571264266968,143.75,9.6093511581420898,2.394416332244873,1,24.17585563659668,1,102195.77777777778,0.009978888701233599,289.2747863769531,0.010016357526183128,0.0087364809587597847,10.298958778381348,9.7826080322265625,101.49944743116806,0.8042636513710022,0.053939249366521835,-0.0032403690274804831,-0.00059406389482319355,1.2043560743331909,0.038630977272987366,0.032076042145490646,0.00077151984442025423,0.00064060773001983762,1.4027307315700455e-06,1.1647142628135043e-06,-21.4554443359375,-0.021348699927330017,-0.017726235091686249,0.00048828125,0.005126953125,10,0.4094548225402832,-0.014055334031581879,299.26388549804688,289.193359375,8.030116081237793,7.4570598602294922,0.70890229940414429,0.033462643623352051
7970,104.00434489165794,1,0.17896723747253418,143.75,9.6064310073852539,2.3937256336212158,1,24.182159423828125,1,102195.72222222222,0.0099786109239276919,289.27248077392579,0.010006158612668514,0.0087356967851519585,10.314802169799805,9.7935676574707031,98.804127647075035,0.49082919955253601,0.053803756833076477,0.00065701617859303951,-0.00059240113478153944,1.2043560743331909,0.038567431271076202,0.03202328085899353,0.00074605131521821022,0.00061946077039465308,1.3932279898654087e-06,1.1568239415282733e-06,-21.395391464233398,-0.021288946270942688,-0.017676621675491333,0,0.004150390625,10,0.4030936062335968,0.002848450094461441,299.26458740234375,289.26885986328125,8.0368223190307617,7.4503355026245117,0.66287481784820557,0.033916227519512177
7980,101.58803817267756,1,0.17883366346359253,143.75,9.6035423278808594,2.3930344581604004,1,24.173717498779297,1,102195.66666666667,0.0099783331466217831,289.27017517089843,0.010002170689404011,0.008734874427318573,10.337008476257324,9.7990150451660156,96.508636264043673,0.34256300330162048,0.053813129663467407,0.0030209245160222054,-0.00059125322150066495,1.2043560743331909,0.038510717451572418,0.031976189464330673,0.00070056726690381765,0.00058169447584077716,1.3856229088560212e-06,1.1505093198138638e-06,-21.353931427001953,-0.021247692406177521,-0.017642367631196976,0,0.0048828125,10,0.40479362010955811,0.01324998214840889,299.26531982421875,289.30023193359375,8.0287275314331055,7.4355649948120117,0.70800483226776123,0.034277364611625671
7990,100.41089064024276,1,0.1786133199930191,143.75,9.6007061004638672,2.3923482894897461,1,24.142988204956055,1,102195.61111111111,0.0099780553693158761,289.26786956787112,0.010000635869801044,0.0087340604513883591,10.326274871826172,9.7963695526123047,95.390346108230617,0.29751226305961609,0.053812168538570404,-0.00031602391391061246,-0.00058979418827220798,1.2043560743331909,0.038416743278503418,0.03189815953373909,0.00064961542375385761,0.00053938815835863352,1.3778719676338369e-06,1.1440736216172809e-06,-21.301237106323242,-0.021195260807871819,-0.017598832026124001,0.000244140625,0.006103515625,10,0.41048550605773926,-0.001366250216960907,299.2659912109375,289.25,8.0120449066162109,7.435065746307373,0.7074771523475647,0.033836796879768372
8000,100.7136744301401,1,0.17827358841896057,143.75,9.5979070663452148,2.3916592597961426,1,24.088510513305664,1,102195.55555555556,0.009977777592009969,289.26556396484375,0.0099990172311663628,0.0087332651019096375,10.284486770629883,9.8040761947631836,95.677990708633089,0.39973181486129761,0.053908541798591614,0.00026531491312198341,-0.00058773520868271589,1.2043560743331909,0.03827156126499176,0.031777612864971161,0.00059662014245986938,0.00049538514576852322,1.3687209730051109e-06,1.1364753618181567e-06,-21.226873397827148,-0.021121267229318619,-0.017537394538521767,0,0.005615234375,10,0.40680778026580811,0.001148078590631485,299.2667236328125,289.26065063476562,8.0282363891601562,7.4363703727722168,0.69312655925750732,0.033599760383367538
8010,101.71567943424222,1,0.17785964906215668,143.75,9.5950775146484375,2.3909645080566406,1,24.024982452392578,1,102195.5,0.0099774998147040602,289.26325836181638,0.010010477155447006,0.0087324483320116997,10.220088958740234,9.8027267456054688,96.629895462530101,0.54350548982620239,0.054063048213720322,-0.0090250112116336823,-0.00058516650460660458,1.2043560743331909,0.038094736635684967,0.03163079172372818,0.00054715352598577738,0.00045431210310198367,1.3581078519564471e-06,1.1276630402790033e-06,-21.134101867675781,-0.021028956398367882,-0.017460746690630913,0.000244140625,0.005126953125,10,0.40841931104660034,-0.039349310100078583,299.26748657226562,289.16641235351562,8.0118722915649414,7.4468088150024414,0.59313392639160156,0.033607710152864456
8020,103.40123403572139,1,0.17744012176990509,143.75,9.5922040939331055,2.3902721405029297,1,23.969194412231445,1,102195.44444444444,0.0099772220373981532,289.26095275878907,0.010023150593042374,0.0087316352874040604,10.133097648620605,9.7870874404907227,98.231172333935319,0.65215438604354858,0.054253309965133667,-0.026626270264387131,-0.0005823611281812191,1.2043560743331909,0.037915606051683426,0.03148205578327179,0.00051829998847097158,0.00043035444105044007,1.3471061492964509e-06,1.118528075494396e-06,-21.032781600952148,-0.020928140729665756,-0.017377037554979324,0.00048828125,0.0078125,10,0.42104709148406982,-0.11728275567293167,299.26821899414062,289.01797485351562,8.0215463638305664,7.4395551681518555,0.62810081243515015,0.033039532601833344
8030,106.40776334459106,1,0.17702016234397888,143.75,9.5892763137817383,2.3895840644836426,1,23.915349960327148,1,102195.38888888889,0.0099769442600922444,289.25864715576171,0.010019286535680294,0.0087308483198285103,10.039542198181152,9.7716503143310547,101.08737517736151,0.53035986423492432,0.054371684789657593,-0.017116544768214226,-0.0005795115721412003,1.2043560743331909,0.037736617028713226,0.03133343905210495,0.00049495685379952192,0.00041097219218499959,1.3361637911657454e-06,1.1094424507973599e-06,-20.929864883422852,-0.020825736224651337,-0.01729200966656208,0.000732421875,0.0068359375,10,0.42039263248443604,-0.075032748281955719,299.26885986328125,289.09115600585938,8.0227603912353516,7.4378609657287598,0.66263121366500854,0.033171270042657852
8040,110.81357748556282,1,0.17649853229522705,143.75,9.5862951278686523,2.3889060020446777,1,23.83515739440918,1,102195.33333333333,0.0099766664827863373,289.2563415527344,0.010012529790401459,0.0087300511077046394,9.9451217651367188,9.7583379745483398,105.27289861128467,0.44983240962028503,0.054378658533096313,-0.017003219574689865,-0.00057630980154499412,1.2043560743331909,0.037514656782150269,0.031149141490459442,0.00048367658746428788,0.00040160596836358309,1.3243354715086753e-06,1.0996211585734272e-06,-20.814229965209961,-0.020710676908493042,-0.017196472734212875,0.000732421875,0.005126953125,10,0.41099688410758972,-0.074530951678752899,299.26956176757812,289.11801147460938,8.0387239456176758,7.4244518280029297,0.66349905729293823,0.033135790377855301
8050,111.8642219515407,1,0.17585594952106476,143.75,9.5832719802856445,2.3882443904876709,1,23.72062873840332,1,102195.27777777778,0.0099763887054804302,289.25403594970703,0.010005653835833073,0.0087292399257421494,9.8274440765380859,9.7556848526000977,106.27101085396366,0.3120245635509491,0.054281160235404968,-0.0096327494829893112,-0.00057276111328974366,1.2043560743331909,0.037241943180561066,0.030922701582312584,0.00048429434536956251,0.00040211889427155256,1.3111605312587926e-06,1.0886817563005025e-06,-20.686063766479492,-0.020583147183060646,-0.017090583220124245,0.001220703125,0.00439453125,10,0.40939575433731079,-0.04201885312795639,299.27029418945312,289.05880737304688,8.0688438415527344,7.4201765060424805,0.59718990325927734,0.031527012586593628
8060,114.56815877453843,1,0.17520681023597717,143.75,9.5802421569824219,2.3875973224639893,1,23.597103118896484,1,102195.22222222222,0.0099761109281745215,289.25173034667966,0.010022197850048542,0.0087284492328763008,9.7069826126098633,9.7643804550170898,108.8397508358115,0.28030762076377869,0.05428694561123848,-0.015830427408218384,-0.00056937627959996462,1.2043560743331909,0.036967277526855469,0.030694641172885895,0.00049796351231634617,0.00041346868965774775,1.298087681789184e-06,1.077827164408518e-06,-20.563814163208008,-0.020461507141590118,-0.016989583149552345,0.0009765625,0.00439453125,10,0.40099543333053589,-0.069342367351055145,299.27099609375,289.08270263671875,8.0925960540771484,7.426732063293457,0.58963191509246826,0.029752705246210098
8070,120.23579977464338,1,0.17474465072154999,143.75,9.5772180557250977,2.3869621753692627,1,23.505666732788086,1,102195.16666666667,0.0099758331508686144,289.24942474365236,0.010048000141978264,0.0087276650592684746,9.6144819259643555,9.7818088531494141,114.22400978591121,0.28324732184410095,0.054318241775035858,-0.031263504177331924,-0.00056705006863921881,1.2043560743331909,0.036772191524505615,0.030532658100128174,0.00051860342500731349,0.00043060639291070402,1.2876676009909716e-06,1.0691751413105521e-06,-20.479801177978516,-0.020377911627292633,-0.016920171678066254,0.000732421875,0.00439453125,10,0.39949697256088257,-0.13797935843467712,299.27163696289062,288.78878784179688,8.090022087097168,7.4294967651367188,0.57135176658630371,0.029356550425291061
8080,123.14574047777808,1,0.17447108030319214,143.75,9.574193000793457,2.3863368034362793,1,23.445161819458008,1,102195.11111111111,0.0099755553735627073,289.24711914062499,0.010044055990874767,0.0087268538773059845,9.5618219375610352,9.7893733978271484,116.98845345388916,0.34845587611198425,0.054382435977458954,-0.044211763888597488,-0.00056581886019557714,1.2043560743331909,0.036656998097896576,0.030437009409070015,0.0005271474365144968,0.00043770065531134605,1.279968614653626e-06,1.0627825304254657e-06,-20.435335159301758,-0.020333666354417801,-0.016883434727787971,0.000732421875,0.004638671875,10,0.40684610605239868,-0.19602757692337036,299.2723388671875,288.8656005859375,8.0470390319824219,7.4407777786254883,0.59084862470626831,0.030518718063831329
8090,124.04592682922099,1,0.17428071796894073,143.75,9.5711565017700195,2.3857228755950928,1,23.419727325439453,1,102195.05555555556,0.0099752775962567986,289.24481353759768,0.010026229545474052,0.008726063184440136,9.5602998733520508,9.7949562072753906,117.84363048775994,0.72658109664916992,0.054598867893218994,-0.017341554164886475,-0.00056455051526427269,1.2043560743331909,0.036576878279447556,0.030370485037565231,0.00053802423644810915,0.00044673186494037509,1.2717799791062134e-06,1.0559833754086867e-06,-20.389528274536133,-0.020288087427616119,-0.016845589503645897,0.00048828125,0.005126953125,10,0.4103853702545166,-0.076028890907764435,299.27310180664062,289.08157348632812,8.0645647048950195,7.4449701309204102,0.64459812641143799,0.032132323831319809
