time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
27720,210.550919002,1,0.293102174997,181.25,9.16328334808,0.1846806705,1,141.643707275,1,38.159072876,9.65299415588,200.023373052,0.131167724729,0.0118146594614,-0.000444426375907,1.32231128216,-0.0926843136549,-0.0700926557183,-0.0656824856997,-0.0496724843979,0,-15.8639450073,0,0.806445777416,0.0511732324958,263.074999953,-0.0157850198448,-0.0119374459609,267.743988037,263.180328369,9.39015960693,4.16728019714,0.990141630173,0.0779202580452
27780,177.916171543,1,0.293261319399,181.25,9.1644077301,0.185540661216,1,141.257385254,1,38.304145813,9.53886032104,169.020362966,0.0953757017851,0.0112953400239,-0.000446368125267,1.32231128216,-0.0930929034948,-0.0704016536474,-0.0653171688318,-0.0493962131441,0,-15.9332561493,0,0.509287953377,0.0482619330287,263.070833287,-0.0158539861441,-0.0119896018878,267.742950439,263.195922852,9.44076347351,4.06987571716,1.06131339073,0.0961864739656
27840,236.509908734,1,0.293350189924,181.25,9.18527030945,0.18176676333,1,140.84185791,1,35.5043296814,9.52300834656,224.684413298,0.0907424986362,0.0117912394926,-0.000448092236184,1.32231128216,-0.0932216346264,-0.0704990103841,-0.065253585577,-0.0493481270969,0,-15.9947986603,0,0.476738125086,0.0504697524011,263.06666662,-0.015915222466,-0.0120359119028,267.742797852,263.287506104,9.3702917099,4.14281606674,1.09864938259,0.0798204243183
27900,183.440019287,1,0.292770922184,181.25,9.19329738617,0.184933751822,1,140.73223877,1,36.104549408,9.78824901581,174.268018323,0.0677578374743,0.0117150554433,-0.000445789832156,1.32231128216,-0.0932297632098,-0.0705051571131,-0.0644557625055,-0.0487447716296,0,-15.9126138687,0,0.330405563116,0.0499786958098,263.062499953,-0.015833446756,-0.0119740692899,267.743011475,263.144470215,9.5703868866,4.29631710052,1.09152913094,0.086405441165
27960,169.034118876,1,0.295498460531,181.25,9.2001914978,0.183265373111,1,142.740097046,1,40.6923522949,9.62496852875,160.582412932,0.130950883031,0.011373879388,-0.000451917992905,1.32231128216,-0.0956446155906,-0.0723313912749,-0.0646830052137,-0.0489166267216,0,-16.1313610077,0,0.804352879524,0.0487247519195,263.058333286,-0.0160511061549,-0.0121386740357,267.74395752,263.275543213,9.48112297058,4.37650775909,1.25680494308,0.0832610204816
28020,180.001929565,1,0.296127140522,181.25,9.22696685791,0.181651860476,1,142.975204468,1,41.5197105408,9.6135969162,171.001833087,0.116530276835,0.011378755793,-0.000454060733318,1.32231128216,-0.0969498306513,-0.0733184665442,-0.0636108070612,-0.0481057725847,0,-16.2078456879,0,0.673959076405,0.0487782508135,263.05416662,-0.0161272101104,-0.0121962279081,267.744293213,263.16192627,9.47427177429,4.18477344513,1.21171689034,0.0922027677298
28080,180.943066083,1,0.293819665909,181.25,9.22048282623,0.182975262403,1,142.070465088,1,41.1475830078,9.49964141846,171.895912779,0.296631127596,0.011718314141,-0.000446353340521,1.32231128216,-0.09575073421,-0.0724116414785,-0.0621545575559,-0.0470044836402,0,-15.9327278137,0,8.52834796906,0.0570684187114,263.049999953,-0.0158534608781,-0.0119892051443,267.743743896,263.169281006,9.30535125732,4.18790054321,1.30421435833,0.101237826049
28140,182.530691072,1,0.291396379471,181.25,9.21443080902,0.179472848773,1,139.906677246,1,39.5854225159,9.51799869537,173.404156519,0.123345449567,0.0117358639836,-0.000442134129116,1.32231128216,-0.0941230282187,-0.0711806863546,-0.0612179152668,-0.046296145767,0,-15.7821216583,0,0.733504712582,0.0503032356501,263.045833286,-0.0157036036253,-0.0118758752942,267.743225098,263.150421143,9.36212921143,4.30672979355,1.19248843193,0.0858368203044
28200,206.922407815,1,0.289265871048,181.25,9.22596263885,0.179767146707,1,137.965255737,1,40.3400688171,9.54982566833,196.576287424,0.489511728287,0.0127179482952,-0.000438593211584,1.32231128216,-0.0928424745798,-0.0702122673392,-0.0601862110198,-0.0455159172416,0,-15.6557273865,0.0009765625,10,0.0630451142788,263.041666619,-0.0155778378248,-0.0117807649076,267.741943359,263.167205811,9.36021614075,4.22384881973,1.22602677345,0.104516476393
28260,208.769787586,1,0.289023429155,181.25,9.20427513123,0.18135176599,1,137.51008606,1,42.5902938843,9.55759906769,198.331298207,0.477019518614,0.0123600522056,-0.000438939401647,1.32231128216,-0.0926484465599,-0.070065535605,-0.0601446852088,-0.0454845130444,0,-15.6680860519,0.0009765625,10,0.0608190782368,263.037499952,-0.0155901350081,-0.0117900641635,267.740692139,263.131561279,9.39454460144,4.19877481461,1.35698890686,0.0819710567594
28320,170.832839633,1,0.287639468908,181.25,9.21050167084,0.17844055593,1,136.33303833,1,42.3534851074,9.60257911682,162.291197651,0.399005919695,0.0129148671404,-0.000436399568571,1.32231128216,-0.0917671173811,-0.0693990290165,-0.0595641806722,-0.0450455062091,0,-15.5774250031,0.0009765625,10,0.0641951486468,263.033333286,-0.0154999252409,-0.0117218429223,267.739868164,263.21182251,9.42750358582,4.28760242462,1.09864330292,0.0906388312578
