time_s,z_m,variable,value,location,units,record_kind,window_start_s,window_end_s
27000.0,1.5625,buoyancy_mean,-0.00227386807,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,4.6875,buoyancy_mean,0.00563244801,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,7.8125,buoyancy_mean,0.00618650159,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,10.9375,buoyancy_mean,0.00714757433,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,14.0625,buoyancy_mean,0.0079880245,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,17.1875,buoyancy_mean,0.00877498183,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,20.3125,buoyancy_mean,0.00945648551,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,23.4375,buoyancy_mean,0.0100929094,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,26.5625,buoyancy_mean,0.0106853051,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,29.6875,buoyancy_mean,0.0112628676,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,32.8125,buoyancy_mean,0.0118188737,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,35.9375,buoyancy_mean,0.0123666013,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,39.0625,buoyancy_mean,0.0129077677,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,42.1875,buoyancy_mean,0.0134392623,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,45.3125,buoyancy_mean,0.0139570059,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,48.4375,buoyancy_mean,0.0144637469,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,51.5625,buoyancy_mean,0.014971694,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,54.6875,buoyancy_mean,0.0154708512,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,57.8125,buoyancy_mean,0.0159788467,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,60.9375,buoyancy_mean,0.0164923687,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,64.0625,buoyancy_mean,0.0170018747,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,67.1875,buoyancy_mean,0.0175227057,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,70.3125,buoyancy_mean,0.0180425439,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,73.4375,buoyancy_mean,0.0185566619,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,76.5625,buoyancy_mean,0.019081628,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,79.6875,buoyancy_mean,0.0196202323,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,82.8125,buoyancy_mean,0.0201649386,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,85.9375,buoyancy_mean,0.0207256507,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,89.0625,buoyancy_mean,0.021292774,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,92.1875,buoyancy_mean,0.0218756646,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,95.3125,buoyancy_mean,0.0224527977,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,98.4375,buoyancy_mean,0.0230423696,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,101.5625,buoyancy_mean,0.0236547552,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,104.6875,buoyancy_mean,0.0242787804,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,107.8125,buoyancy_mean,0.0249165874,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,110.9375,buoyancy_mean,0.0255732127,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,114.0625,buoyancy_mean,0.0262523517,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,117.1875,buoyancy_mean,0.0269671679,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,120.3125,buoyancy_mean,0.0277102087,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,123.4375,buoyancy_mean,0.0284616575,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,126.5625,buoyancy_mean,0.0292552598,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,129.6875,buoyancy_mean,0.0300777201,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,132.8125,buoyancy_mean,0.0309278145,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,135.9375,buoyancy_mean,0.0318028368,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,139.0625,buoyancy_mean,0.0326908641,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,142.1875,buoyancy_mean,0.0336118564,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,145.3125,buoyancy_mean,0.0345844403,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,148.4375,buoyancy_mean,0.035608843,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,151.5625,buoyancy_mean,0.0366922989,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,154.6875,buoyancy_mean,0.037872646,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,157.8125,buoyancy_mean,0.0391432978,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,160.9375,buoyancy_mean,0.040500544,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,164.0625,buoyancy_mean,0.041978661,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,167.1875,buoyancy_mean,0.0435409471,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,170.3125,buoyancy_mean,0.0452206433,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,173.4375,buoyancy_mean,0.0470033102,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,176.5625,buoyancy_mean,0.0488894619,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,179.6875,buoyancy_mean,0.0508884005,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,182.8125,buoyancy_mean,0.0530348942,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,185.9375,buoyancy_mean,0.0553425588,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,189.0625,buoyancy_mean,0.0577733889,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,192.1875,buoyancy_mean,0.0603566952,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,195.3125,buoyancy_mean,0.0630224049,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,198.4375,buoyancy_mean,0.0658038929,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,201.5625,buoyancy_mean,0.0688187033,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,204.6875,buoyancy_mean,0.0721485391,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,207.8125,buoyancy_mean,0.0762244388,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,210.9375,buoyancy_mean,0.0813473165,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,214.0625,buoyancy_mean,0.0866881832,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,217.1875,buoyancy_mean,0.0907834545,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,220.3125,buoyancy_mean,0.0932927877,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,223.4375,buoyancy_mean,0.094700709,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,226.5625,buoyancy_mean,0.0955240056,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
27000.0,229.6875,buoyancy_mean,0.0958298668,Center,m s^-2,preceding_1800s_average,25200.0,27000.0
