time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_resolved_flux,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_resolved_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
4380,190.38285921030135,1,0.26144331693649292,281.25,8.0004148483276367,8.0136444012168795e-05,1,258.98867797851562,1,23.975273132324219,8.1386880874633789,180.86371624978628,0.0093475915491580963,0.0059382813051342964,-0.00017250109522137791,1.3223112821578979,-0.086567878723144531,-0.065467096865177155,-0.025983938947319984,-0.019650394096970558,3.0213360786437988,-0.00072514091152697802,-0.015839353203773499,0.82261878252029419,-0.00023776543093845248,-0.001075678039342165,5.8207660913467407e-10,1,0.79570543766021729,-0.015114212408661842,-0.00083791249198839068,-0.0031906601507216692,1.0706841945648193,0,0,0,1,0,0,0,0,0,1,0,0.69415152072906494,0.93432259559631348,349.9031982421875,-3.8936734199523926e-05,-0.0014463514089584351,-0.0014073160709813237,3.6195681095123291,-0.0015414105728268623,-0.041114553809165955,0.93508815765380859,-0.00052341609261929989,-0.0024545697961002588,-2.1513551473617554e-07,0,0.99720466136932373,-0.039573144167661667,-0.0019311538198962808,-0.00062189268646761775,0,0,0,0,1,0,0,0,0,0,0,0,1.0033934116363525,0,349.547607421875,-0.00017696619033813477,-0.003570258617401123,-0.0033934344537556171,0.26911178231239319,0,-0.0046086125075817108,-0.06988978385925293,-0.019131241366267204,0,-6.1574831008911133,0,0.039345156401395798,0.024837514385581017,264.69583332596812,-0.0061268489807844162,-0.0046334392391145229,267.91488647460938,264.84005737304688,8.1384258270263672,2.058319091796875,0.77924108505249023,0.064932487905025482
4440,190.32683590673105,1,0.25777217745780945,293.75,7.9991292953491211,-3.3318650821456686e-05,1,250.98289489746094,1,24.125633239746094,8.1731386184692383,180.81049411139449,0.0089689958840608597,0.0060636699199676514,-0.00017060981190297753,1.3223112821578979,-0.083898171782493591,-0.063448123633861542,-0.026095908135175705,-0.019735071808099747,2.9993388652801514,-0.00048955320380628109,-0.014186440035700798,0.832733154296875,-0.00016489376139361411,-0.001174102071672678,-1.2369127944111824e-09,1,0.81135547161102295,-0.013696886599063873,-0.0010092081502079964,-0.0027200649492442608,1.0849103927612305,0,0,0,1,0,0,0,0,0,1,0,0.71285068988800049,0.95391589403152466,349.89971923828125,-2.1103769540786743e-05,-0.001337781548500061,-0.0013165652053430676,3.6052789688110352,-0.0010605084244161844,-0.038204517215490341,0.94842445850372314,-0.00040743168210610747,-0.0029640872962772846,-2.1554296836256981e-07,0,0.99740099906921387,-0.037144012749195099,-0.0025566560216248035,-0.00053937680786475539,0,0,0,0,1,0,0,0,0,0,0,0,1.0032856464385986,0,349.5455322265625,-0.00014030933380126953,-0.0034258067607879639,-0.0032855933532118797,0.2673720121383667,0,-0.0046085342764854431,-0.068889707326889038,-0.01922953687608242,0,-6.089972972869873,0,0.037723228335380554,0.025365682318806648,264.69166665920056,-0.006059674546122551,-0.0045826383866369724,267.91558837890625,264.83737182617188,8.1728725433349609,2.2586593627929688,0.66328835487365723,0.059425126761198044
4500,200.81082253858739,1,0.25619426369667053,281.25,7.9993762969970703,-0.00014640761946793646,1,246.85343933105469,1,25.700347900390625,8.2020845413208008,190.770281411658,0.0089245755225419998,0.0061583206988871098,-0.00017029778973665088,1.3223112821578979,-0.082619331777095795,-0.062481001019477844,-0.026582811027765274,-0.020103292539715767,2.975745677947998,-0.0004239301779307425,-0.013257794082164764,0.84430146217346191,-0.00013372083776630461,-0.0012380938278511167,-2.5029294192790985e-09,1,0.82005250453948975,-0.012833863496780396,-0.001104372669942677,-0.0024728258140385151,1.0888652801513672,0,0,0,1,0,0,0,0,0,1,0,0.7280738353729248,0.96721005439758301,349.89599609375,-1.9706785678863525e-05,-0.0012649446725845337,-0.0012452576775103807,3.5893993377685547,-0.00091428193263709545,-0.036837324500083923,0.962821364402771,-0.00029580737464129925,-0.0034924536012113094,-2.1461164578795433e-07,0,0.99750661849975586,-0.035923045128583908,-0.0031966464594006538,-0.00047989975428208709,0,0,0,0,1,0,0,0,0,0,0,0,1.0032159090042114,0,349.54306030273438,-0.00012752413749694824,-0.0033434629440307617,-0.0032159122638404369,0.26546534895896912,0,-0.0046018585562705994,-0.067791000008583069,-0.019355382770299911,0,-6.0788350105285645,0,0.03753310814499855,0.025766251608729362,264.687499992433,-0.0060485922731459141,-0.0045742574147880077,267.91342163085938,264.82952880859375,8.2014198303222656,2.1918702125549316,0.89512431621551514,0.051805943250656128
4560,196.56180083210185,1,0.25681930780410767,281.25,8.0000524520874023,-0.00012409471673890948,1,245.36172485351562,1,27.647607803344727,8.1722040176391602,186.73371079049676,0.008937666192650795,0.0062477961182594299,-0.00017259022570215166,1.3223112821578979,-0.082851514220237732,-0.062656588852405548,-0.027239840477705002,-0.020600171759724617,2.9553859233856201,-0.00056850648252293468,-0.013076893985271454,0.85660696029663086,-0.00018424804147798568,-0.0012264790711924434,-3.1141098588705063e-09,1,0.82335150241851807,-0.012508386746048927,-0.0010422308696433902,-0.0025121970102190971,1.0860921144485474,0,0,0,1,0,0,0,0,0,1,0,0.73997950553894043,0.97637546062469482,349.89251708984375,-3.7670135498046875e-05,-0.0012308284640312195,-0.0011932222405448556,3.572784423828125,-0.0011299466714262962,-0.037269718945026398,0.97782599925994873,-0.00037975396844558418,-0.0036982153542339802,-2.1292362362146378e-07,0,0.99751287698745728,-0.036139775067567825,-0.0033184613566845655,-0.00048690760741010308,0,0,0,0,1,0,0,0,0,0,0,0,1.003290057182312,0,349.5406494140625,-0.00014528632164001465,-0.003435477614402771,-0.0032900965306907892,0.26381313800811768,0,-0.0046016732230782509,-0.066831238567829132,-0.019534837454557419,0,-6.1606645584106445,0,0.037589117884635925,0.026146877557039261,264.68333332566544,-0.0061300145462155342,-0.004635833203792572,267.91140747070312,264.82925415039062,8.1706027984619141,2.1304800510406494,0.76162099838256836,0.057158052921295166
4620,198.13978071592049,1,0.25732138752937317,281.25,7.9989256858825684,-2.3947082809172571e-05,1,242.73770141601562,1,28.973094940185547,8.1932582855224609,188.23279168012445,0.009960586205124855,0.0063455561175942421,-0.00017548112373333424,1.3223112821578979,-0.0830497145652771,-0.062806479632854462,-0.027726929634809494,-0.020968534052371979,2.9395277500152588,-0.00058064918266609311,-0.012842969968914986,0.86921381950378418,-0.00019154057372361422,-0.0011934647336602211,-8.0035533756017685e-10,1,0.82629585266113281,-0.012262320145964622,-0.0010019240435212851,-0.0025455043651163578,1.0844225883483887,0,0,0,1,0,0,0,0,0,1,0,0.74452888965606689,0.97742962837219238,349.8895263671875,-4.4584274291992188e-05,-0.001223195344209671,-0.0011786925606429577,3.5561013221740723,-0.0011213319376111031,-0.037765301764011383,0.99237549304962158,-0.00044551445171236992,-0.003684463445097208,-2.1187588572502136e-07,0,0.99749767780303955,-0.036643974483013153,-0.0032389485277235508,-0.00051553739467635751,0,0,0,0,1,0,0,0,0,0,0,0,1.0034028291702271,0,349.538330078125,-0.00014337897300720215,-0.0035463273525238037,-0.0034029148519039154,0.26259112358093262,0,-0.00461617112159729,-0.066104963421821594,-0.01977124996483326,0,-6.2638559341430664,0,0.041976675391197205,0.026562273502349854,264.67916665889788,-0.0062326923944056034,-0.0047134836204349995,267.91128540039062,264.83511352539062,8.1922082901000977,2.058319091796875,0.79162395000457764,0.055011745542287827
4680,210.44827743585415,1,0.2558726966381073,293.75,7.9980659484863281,0.00017083188868127763,1,237.45068359375,1,29.135452270507812,8.1900539398193359,199.92586356406144,0.0094325914978981018,0.0064739705994725227,-0.00017637555720284581,1.3223112821578979,-0.082013189792633057,-0.062022604048252106,-0.027725256979465485,-0.020967269316315651,2.9241130352020264,-0.00026084005367010832,-0.012043465860188007,0.8819047212600708,-8.5508785559795797e-05,-0.00099195993971079588,8.5128704085946083e-10,1,0.83232212066650391,-0.011782625690102577,-0.00090645108139142394,-0.0025672754272818565,1.0876219272613525,0,0,0,1,0,0,0,0,0,1,0,0.74730598926544189,0.97683143615722656,349.8865966796875,-2.4624168872833252e-05,-0.0011972635984420776,-0.0011726110242307186,3.540320873260498,-0.00065739755518734455,-0.036818176507949829,1.0069715976715088,-0.0002227115910500288,-0.0037512299604713917,-2.0867446437478065e-07,0,0.99754399061203003,-0.036160774528980255,-0.0035285181365907192,-0.00049394846428185701,0,0,0,0,1,0,0,0,0,0,0,0,1.0034620761871338,0,349.5360107421875,-0.00011324882507324219,-0.0035752952098846436,-0.0034619900397956371,0.26148942112922668,0,-0.0046366574242711067,-0.065442189574241638,-0.019989937543869019,0,-6.2957830429077148,0,0.039709676057100296,0.027106087654829025,264.67499999213032,-0.006264460738748312,-0.0047375084832310677,267.91073608398438,264.83587646484375,8.1892719268798828,1.9632512331008911,0.76571255922317505,0.056383848190307617
4740,216.34435154505331,1,0.25342237949371338,393.75,7.9975590705871582,0.0003182516957167536,1,231.13308715820312,1,28.93798828125,8.2803010940551758,205.52713396780064,0.0088414140045642853,0.00661467295140028,-0.00017604058666620404,1.3223112821578979,-0.080316692590713501,-0.060739625245332718,-0.027587816119194031,-0.020863329991698265,2.9065613746643066,-4.236120730638504e-06,-0.011059554293751717,0.89431357383728027,6.6461216192692518e-06,-0.00078488822327926755,2.1536834537982941e-09,1,0.84147375822067261,-0.011055318638682365,-0.00079153419937938452,-0.0025323936715722084,1.094590425491333,0,0,0,1,0,0,0,0,0,1,0,0.75281107425689697,0.97922366857528687,349.88369750976562,-7.9125165939331055e-06,-0.0011611878871917725,-0.0011532020289450884,3.5258159637451172,-0.00037645199336111546,-0.034905374050140381,1.0210660696029663,-4.9183727242052555e-05,-0.0037932656705379486,-2.1152663975954056e-07,0,0.99767518043518066,-0.034528922289609909,-0.0037440829910337925,-0.00045065648737363517,0,0,0,0,1,0,0,0,0,0,0,0,1.0034449100494385,0,349.5338134765625,-9.968876838684082e-05,-0.0035445839166641235,-0.0034450045786798,0.26026800274848938,0,-0.0046544414944946766,-0.064708694815635681,-0.020160974934697151,0,-6.2838263511657715,0,0.037177249789237976,0.027701579034328461,264.67083332536276,-0.0062525635585188866,-0.0047285109758377075,267.91265869140625,264.8323974609375,8.2800407409667969,2.1263935565948486,0.74766397476196289,0.056330353021621704
4800,204.1166457963856,1,0.2504955530166626,268.75,7.9986677169799805,0.00049503595801070333,1,224.54399108886719,1,27.375820159912109,8.3143348693847656,193.91081350656631,0.009854544885456562,0.0067811273038387299,-0.0001750002265907824,1.3223112821578979,-0.078294865787029266,-0.05921061709523201,-0.027465194463729858,-0.020770596340298653,2.8849513530731201,-2.6933848857879639e-06,-0.010032756254076958,0.90554988384246826,-1.3748649507761002e-06,-0.0006085855420678854,1.7462298274040222e-09,1,0.85494953393936157,-0.01003006286919117,-0.00060721073532477021,-0.0024643330834805965,1.1059224605560303,0,0,0,1,0,0,0,0,0,1,0,0.7650301456451416,0.98957586288452148,349.88067626953125,-9.7453594207763672e-06,-0.0011067688465118408,-0.0010969145223498344,3.5106287002563477,-0.0005358145572245121,-0.032608214765787125,1.0354878902435303,-0.00014712207484990358,-0.0035002573858946562,-2.0896550267934799e-07,0,0.99787706136703491,-0.032072402536869049,-0.0033531361259520054,-0.00043193652527406812,0,0,0,0,1,0,0,0,0,0,0,0,1.0033584833145142,0,349.5316162109375,-0.00012010335922241211,-0.0034785270690917969,-0.0033584465272724628,0.25876888632774353,0,-0.0046651633456349373,-0.063838481903076172,-0.020274341106414795,0,-6.2466902732849121,0,0.041520975530147552,0.028407514095306396,264.6666666585952,-0.0062156124040484428,-0.0047005666419863701,267.91372680664062,264.82772827148438,8.3127326965332031,2.1589064598083496,0.77195179462432861,0.057757139205932617
4860,203.63163848214285,1,0.24936890602111816,281.25,7.9988174438476562,0.00029287149664014578,1,220.99143981933594,1,25.810874938964844,8.3053922653198242,193.4500565580357,0.0098087238147854805,0.0068844328634440899,-0.00017542499699629843,1.3223112821578979,-0.077379636466503143,-0.05851847305893898,-0.027817115187644958,-0.021036736667156219,2.8623092174530029,-0.00025393953546881676,-0.0096156876534223557,0.91674935817718506,-5.7630415540188551e-05,-0.00064324546838179231,2.3283064365386963e-09,1,0.86239969730377197,-0.0093617476522922516,-0.00058561516925692558,-0.0023335579317063093,1.109001636505127,0,0,0,1,0,0,0,0,0,1,0,0.77969902753829956,1.0026745796203613,349.8775634765625,-3.3438205718994141e-05,-0.0010602176189422607,-0.0010267533361911774,3.4932434558868408,-0.0012540516909211874,-0.031610239297151566,1.0498278141021729,-0.00036224734503775835,-0.0035798456519842148,-2.0896550267934799e-07,0,0.99802744388580322,-0.030356187373399734,-0.0032175988890230656,-0.00041388696990907192,0,0,0,0,1,0,0,0,0,0,0,0,1.0031988620758057,0,349.52944946289062,-0.00017988681793212891,-0.003378748893737793,-0.0031987957190722227,0.25715303421020508,0,-0.0046719922684133053,-0.062920480966567993,-0.0203846525400877,0,-6.2618522644042969,0,0.041324127465486526,0.028846073895692825,264.66249999182764,-0.006230698898434639,-0.004711975809186697,267.91537475585938,264.82464599609375,8.3034572601318359,2.167996883392334,0.84994649887084961,0.055176213383674622
4920,200.68179924053103,1,0.24840086698532104,293.75,7.9983229637145996,0.0003265190462116152,1,218.13839721679688,1,25.524320602416992,8.2826213836669922,190.64770927850446,0.010028536431491375,0.0069817649200558662,-0.00017565771122463048,1.3223112821578979,-0.076550640165805817,-0.057891543954610825,-0.028231531381607056,-0.021350139752030373,2.8404724597930908,-0.0005215848796069622,-0.0092935096472501755,0.92890644073486328,-0.00012261414667591453,-0.00076997355790808797,3.7252902984619141e-09,1,0.86908400058746338,-0.0087719252333045006,-0.00064735941123217344,-0.0021429462358355522,1.1112310886383057,0,0,0,1,0,0,0,0,0,1,0,0.79121506214141846,1.0119973421096802,349.87420654296875,-5.1170587539672852e-05,-0.0010229945182800293,-0.0009718375513330102,3.4746472835540771,-0.0020272461697459221,-0.030614404007792473,1.0641124248504639,-0.00058790191542357206,-0.0036711415741592646,-2.0535662770271301e-07,0,0.99817472696304321,-0.028587156906723976,-0.0030832397751510143,-0.00039574271067976952,0,0,0,0,1,0,0,0,0,0,0,0,1.0030176639556885,0,349.52691650390625,-0.00022155046463012695,-0.0032393038272857666,-0.0030177137814462185,0.25564926862716675,0,-0.0046804100275039673,-0.062071200460195541,-0.020538017153739929,0,-6.2701592445373535,0,0.042268794029951096,0.029259972274303436,264.65833332506008,-0.0062389643862843513,-0.0047182268463075161,267.91323852539062,264.81976318359375,8.2816352844238281,2.0118763446807861,0.87902224063873291,0.059511654078960419
4980,194.65699914160675,1,0.24758312106132507,393.75,7.9975762367248535,0.00034024575143121183,1,215.58023071289062,1,26.302799224853516,8.2520456314086914,184.92414918452641,0.010209173895418644,0.0070682941004633904,-0.00017599249258637428,1.3223112821578979,-0.075902961194515228,-0.057401735335588455,-0.028434686362743378,-0.02150377631187439,2.8197371959686279,-0.00063493836205452681,-0.0090294219553470612,0.94095528125762939,-0.00015803042333573103,-0.00079586973879486322,5.1222741603851318e-09,1,0.87376582622528076,-0.0083944834768772125,-0.00063783937366679311,-0.0020774952135980129,1.1105910539627075,0,0,0,1,0,0,0,0,0,1,0,0.79373979568481445,1.0091811418533325,349.87066650390625,-5.1170587539672852e-05,-0.0010148286819458008,-0.00096358644077554345,3.45621657371521,-0.0023834998719394207,-0.030195357277989388,1.078281044960022,-0.00066475925268605351,-0.0034917541779577732,-2.0634615793824196e-07,0,0.99824941158294678,-0.02781185507774353,-0.0028269954491406679,-0.00040352434734813869,0,0,0,0,1,0,0,0,0,0,0,0,1.0029516220092773,0,349.52392578125,-0.00023939460515975952,-0.003191046416759491,-0.0029515691567212343,0.2541806697845459,0,-0.0046872580423951149,-0.061252277344465256,-0.020694881677627563,0,-6.2821097373962402,0,0.043045744299888611,0.029627732932567596,264.65416665829252,-0.0062508555129170418,-0.0047272192314267159,267.9119873046875,264.81863403320312,8.2505302429199219,2.0459539890289307,0.84630990028381348,0.058035075664520264
5040,206.70267971595342,1,0.24771749973297119,393.75,7.9975976943969727,0.00035106830182485282,1,213.59814453125,1,27.302461624145508,8.2879476547241211,196.36754573015574,0.010873856954276562,0.0071196821518242359,-0.00017791500431485474,1.3223112821578979,-0.075830012559890747,-0.057346567511558533,-0.02887689508497715,-0.021838197484612465,2.8018112182617188,-0.00058353319764137268,-0.0091115105897188187,0.95363503694534302,-0.00017397469491697848,-0.00094461557455360889,3.3760443329811096e-09,1,0.87091743946075439,-0.0085279755294322968,-0.0007706410251557827,-0.0020459927618503571,1.1011811494827271,0,0,0,1,0,0,0,0,0,1,0,0.78559839725494385,0.99317789077758789,349.8671875,-4.5567750930786133e-05,-0.0010567605495452881,-0.0010111192241311073,3.4388363361358643,-0.0022738513071089983,-0.030516210943460464,1.0939798355102539,-0.00067801924888044596,-0.0036988290958106518,-2.0628795027732849e-07,0,0.99823099374771118,-0.028242360800504684,-0.003020810429006815,-0.00041094867628999054,0,0,0,0,1,0,0,0,0,0,0,0,1.00307297706604,0,349.52099609375,-0.00023643672466278076,-0.003309205174446106,-0.0030729833524674177,0.2529679536819458,0,-0.00469976756721735,-0.060557492077350616,-0.020875649526715279,0,-6.350733757019043,0,0.04590969905257225,0.029846154153347015,264.64999999152496,-0.0063191382214426994,-0.0047788582742214203,267.91082763671875,264.81304931640625,8.2836685180664062,2.2157700061798096,0.702484130859375,0.062274381518363953
5100,221.20402861776699,1,0.246402308344841,281.25,7.9984941482543945,0.00054507947061210871,1,210.8895263671875,1,26.919740676879883,8.2599782943725586,210.14382718687864,0.010244212113320827,0.007192117627710104,-0.0001773451513145119,1.3223112821578979,-0.074804425239562988,-0.056570965796709061,-0.029148722067475319,-0.02204376645386219,2.7855381965637207,-0.00043267291039228439,-0.0085527729243040085,0.96736401319503784,-0.00011691020336002111,-0.0010602129623293877,2.5611370801925659e-09,1,0.87593412399291992,-0.0081200990825891495,-0.00094330281717702746,-0.00180178286973387,1.102245569229126,0,0,0,1,0,0,0,0,0,1,0,0.79360842704772949,0.99836975336074829,349.86383056640625,-3.197789192199707e-05,-0.0010125637054443359,-0.00098063179757446051,3.4237380027770996,-0.0019013473065569997,-0.029680594801902771,1.1113816499710083,-0.00053973635658621788,-0.0041811065748333931,-2.0500738173723221e-07,0,0.99825519323348999,-0.027779247611761093,-0.0036413711495697498,-0.00037042598705738783,0,0,0,0,1,0,0,0,0,0,0,0,1.0030416250228882,0,349.518310546875,-0.0001948922872543335,-0.0032365918159484863,-0.003041654359549284,0.25187444686889648,0,-0.0047134282067418098,-0.059907391667366028,-0.02106921374797821,0,-6.3303928375244141,0,0.043196529150009155,0.030153017491102219,264.6458333247574,-0.0062988982535898685,-0.0047635519877076149,267.90618896484375,264.81124877929688,8.2589702606201172,2.2538647651672363,0.8852534294128418,0.055677466094493866
5160,191.7687424565103,1,0.24544084072113037,281.25,7.998816967010498,0.0003745679568964988,1,208.32347106933594,1,25.336318969726562,8.2054691314697266,182.18030533368477,0.010512830689549446,0.0072929286397993565,-0.00017743621720001101,1.3223112821578979,-0.073942787945270538,-0.055919349193572998,-0.029627732932567596,-0.022406019270420074,2.7698860168457031,-0.00026487407740205526,-0.0079006943851709366,0.98224538564682007,-2.7191126719117165e-05,-0.0011316804448142648,7.5669959187507629e-10,1,0.88118481636047363,-0.0076358201913535595,-0.0011044894345104694,-0.0015400617849081755,1.104072093963623,0,0,0,1,0,0,0,0,0,1,0,0.79815638065338135,0.99971264600753784,349.8604736328125,-2.2619962692260742e-05,-0.00098310410976409912,-0.00096049229614436626,3.4102134704589844,-0.0015114517882466316,-0.028923202306032181,1.1293288469314575,-0.00037550734123215079,-0.00436363834887743,-2.0475999917834997e-07,0,0.99828505516052246,-0.027411751449108124,-0.0039881314150989056,-0.00034832931123673916,0,0,0,0,1,0,0,0,0,0,0,0,1.0030994415283203,0,349.51577758789062,-0.00016916543245315552,-0.0032686665654182434,-0.0030994373373687267,0.25076955556869507,0,-0.0047217630781233311,-0.059232331812381744,-0.021277368068695068,0,-6.333643913269043,0,0.044353146106004715,0.030582796782255173,264.64166665798984,-0.0063021332025527954,-0.0047659981064498425,267.90771484375,264.80776977539062,8.2031536102294922,2.3079323768615723,0.74850940704345703,0.048087548464536667
5220,206.13948322897576,1,0.24540294706821442,281.25,7.998802661895752,0.0002330309507669881,1,205.90444946289062,1,24.308719635009766,8.1777620315551758,195.83250906752696,0.012218489311635494,0.0073860548436641693,-0.00017943764396477491,1.3223112821578979,-0.073727361857891083,-0.055756434798240662,-0.030094768851995468,-0.022759215906262398,2.7560949325561523,-0.00018134387210011482,-0.007559741847217083,0.99714410305023193,1.0476098395884037e-05,-0.0011482135159894824,-1.57160684466362e-09,1,0.88305962085723877,-0.0073783984407782555,-0.0011586900800466537,-0.0014519414398819208,1.1027014255523682,0,0,0,1,0,0,0,0,0,1,0,0.79507327079772949,0.99233901500701904,349.85748291015625,-2.2903084754943848e-05,-0.0009988248348236084,-0.00097580451983958483,3.3969285488128662,-0.0012521182652562857,-0.028786836192011833,1.1448439359664917,-0.00029862468363717198,-0.004308333620429039,-2.0436709746718407e-07,0,0.99829614162445068,-0.027534717693924904,-0.0040097092278301716,-0.00035642582224681973,0,0,0,0,1,0,0,0,0,0,0,0,1.0032186508178711,0,349.51318359375,-0.00016234815120697021,-0.0033809617161750793,-0.0032186193857342005,0.24980509281158447,0,-0.0047346949577331543,-0.058612402528524399,-0.021521005779504776,0,-6.4050850868225098,0,0.051727984100580215,0.030980899930000305,264.63749999122228,-0.0063732191920280457,-0.004819757305085659,267.90740966796875,264.806640625,8.1765079498291016,2.3496763706207275,0.68238139152526855,0.049603357911109924
5280,215.96784815949823,1,0.2451273500919342,281.25,7.9988312721252441,0.00030243242508731782,1,203.23731994628906,1,23.328256607055664,8.2327871322631836,205.16945575152332,0.011758297681808472,0.0074729025363922119,-0.00018118064326699823,1.3223112821578979,-0.073494940996170044,-0.055580664426088333,-0.030190650373697281,-0.02283172681927681,2.743297815322876,-0.00014459749218076468,-0.0073867989704012871,1.0113698244094849,-7.5501593528315425e-06,-0.00093411188572645187,-9.6042640507221222e-10,1,0.88483959436416626,-0.0072422008961439133,-0.00092656188644468784,-0.0016655728686600924,1.1019226312637329,0,0,0,1,0,0,0,0,0,1,0,0.79225635528564453,0.98612070083618164,349.85455322265625,-2.730637788772583e-05,-0.0010169968008995056,-0.00098954758141189814,3.3841753005981445,-0.0010078358463943005,-0.028543561697006226,1.1606879234313965,-0.00030758956563659012,-0.0042772041633725166,-2.0116567611694336e-07,0,0.99831801652908325,-0.027535729110240936,-0.0039696153253316879,-0.00036874774377793074,0,0,0,0,1,0,0,0,0,0,0,0,1.0032811164855957,0,349.51043701171875,-0.00015835464000701904,-0.0034396201372146606,-0.0032812322024255991,0.24898810684680939,0,-0.0047545554116368294,-0.05807766318321228,-0.021751692518591881,0,-6.4673027992248535,0,0.0497329942882061,0.031350333243608475,264.63333332445472,-0.0064351269975304604,-0.0048665748909115791,267.90792846679688,264.8018798828125,8.2321004867553711,2.227137565612793,0.75216341018676758,0.057012990117073059
