variable,time_s,z_m,value,location,units,record_kind,window_start_s,window_end_s
u_mean,9000.0,1182.5,6.99917078,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1187.5,6.99994421,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1192.5,6.99967289,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1197.5,6.99926281,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1202.5,6.99811029,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1207.5,6.99722242,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1212.5,6.99674129,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1217.5,6.99776316,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1222.5,6.99845934,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1227.5,6.99847794,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1232.5,6.99927473,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1237.5,6.99985123,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1242.5,6.99927759,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1247.5,6.99837589,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1252.5,6.99776173,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1257.5,6.99757099,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1262.5,6.99867821,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1267.5,6.99950743,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1272.5,6.99944735,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1277.5,6.99891615,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1282.5,6.99872541,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1287.5,6.99863625,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1292.5,6.99841881,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1297.5,6.99799347,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1302.5,6.99746037,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1307.5,6.9970293,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1312.5,6.99724674,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1317.5,6.99741745,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1322.5,6.99738693,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1327.5,6.9967289,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1332.5,6.99572849,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1337.5,6.9947772,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1342.5,6.99405909,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1347.5,6.9933486,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1352.5,6.99208403,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1357.5,6.99127579,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1362.5,6.99068356,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1367.5,6.9905901,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1372.5,6.99085188,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1377.5,6.99171591,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1382.5,6.99236155,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1387.5,6.99301004,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1392.5,6.9938426,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1397.5,6.99464369,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
u_mean,9000.0,1402.5,6.99557257,Center,m s^-1,preceding_1800s_average,7200.0,9000.0
