figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
6,11,Mixed-SGS,25MS,w_variance,height_m,320.0,0.20038559421077307,m^2 s^-2,2-4 h,372,271.2027781,189.12264356235931,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,330.0,0.1972942454608409,m^2 s^-2,2-4 h,372,270.3080174,188.21815097559013,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,340.0,0.19394038897512597,m^2 s^-2,2-4 h,372,269.3372764,187.31365838882095,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,350.0,0.19043826906496086,m^2 s^-2,2-4 h,372,268.323622,186.4091658020518,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,360.0,0.18669803954758776,m^2 s^-2,2-4 h,372,267.2410491,185.50467321528262,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,370.0,0.18283214919957202,m^2 s^-2,2-4 h,372,266.1221049,184.60018062851344,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,380.0,0.17882995886416408,m^2 s^-2,2-4 h,372,264.96371,183.69568804174426,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,390.0,0.17463353879237106,m^2 s^-2,2-4 h,372,263.7490972,182.79119545497508,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,400.0,0.1702903326304872,m^2 s^-2,2-4 h,372,262.4919986,181.88670286820593,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,410.0,0.16582452982842685,m^2 s^-2,2-4 h,372,261.1994156,180.98221028143675,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,420.0,0.1612412585606274,m^2 s^-2,2-4 h,372,259.8728325,180.07771769466757,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,430.0,0.15653671285999288,m^2 s^-2,2-4 h,372,258.5111477,179.1732251078984,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,440.0,0.15174024006339995,m^2 s^-2,2-4 h,372,257.1228555,178.26873252112924,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,450.0,0.14688826979889177,m^2 s^-2,2-4 h,372,255.7185001,177.36423993436006,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,460.0,0.14200097479765925,m^2 s^-2,2-4 h,372,254.3039203,176.45974734759088,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,470.0,0.1371002825573129,m^2 s^-2,2-4 h,372,252.8854628,175.5552547608217,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,480.0,0.13221219464626877,m^2 s^-2,2-4 h,372,251.4706535,174.65076217405252,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,25MS,w_variance,height_m,490.0,0.1273767321075997,m^2 s^-2,2-4 h,372,250.0710761,173.74626958728336,0.0,1,vector centerline interpolation
