figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
1,7,Mixed-SGS,25MS,q_l,height_m,610.0,4.800514857798026e-6,kg kg^-1,2-4 h,356,214.9024091,162.41293152250796,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,620.0,5.80861705958492e-6,kg kg^-1,2-4 h,356,215.3339046,161.52119935261655,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,630.0,6.710185227180523e-6,kg kg^-1,2-4 h,356,215.7198006,160.62946718272516,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,640.0,7.537630826858243e-6,kg kg^-1,2-4 h,356,216.0739701,159.73773501283378,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,650.0,8.340323346079971e-6,kg kg^-1,2-4 h,356,216.4175446,158.8460028429424,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,660.0,9.139700658018282e-6,kg kg^-1,2-4 h,356,216.7597001,157.95427067305098,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,670.0,9.96496345419721e-6,kg kg^-1,2-4 h,356,217.1129353,157.0625385031596,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,680.0,1.0893464935819554e-5,kg kg^-1,2-4 h,356,217.5103595,156.17080633326822,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,690.0,1.1998030090729083e-5,kg kg^-1,2-4 h,356,217.9831438,155.27907416337683,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,700.0,1.339156917842904e-5,kg kg^-1,2-4 h,356,218.5796169,154.38734199348545,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,710.0,1.5259959259573075e-5,kg kg^-1,2-4 h,356,219.3793393,153.49560982359407,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,720.0,1.787213910727639e-5,kg kg^-1,2-4 h,356,220.4974242,152.60387765370268,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,730.0,2.1356567513467972e-5,kg kg^-1,2-4 h,356,221.9888555,151.7121454838113,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,740.0,2.549187414013736e-5,kg kg^-1,2-4 h,356,223.7588806,150.8204133139199,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,750.0,3.0494745981729063e-5,kg kg^-1,2-4 h,356,225.9002475,149.9286811440285,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,760.0,3.665304372489496e-5,kg kg^-1,2-4 h,356,228.5361685,149.03694897413712,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,770.0,4.41633416393009e-5,kg kg^-1,2-4 h,356,231.7507828,148.1452168042457,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,780.0,5.252634147249385e-5,kg kg^-1,2-4 h,356,235.330377,147.25348463435432,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,790.0,6.054497771198303e-5,kg kg^-1,2-4 h,356,238.7625741,146.36175246446294,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,800.0,6.73372096722282e-5,kg kg^-1,2-4 h,356,241.6698364,145.47002029457155,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,810.0,7.250208978292277e-5,kg kg^-1,2-4 h,356,243.8805473,144.57828812468017,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,820.0,7.359983177865612e-5,kg kg^-1,2-4 h,356,244.3504111,143.6865559547888,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,830.0,6.855610205155807e-5,kg kg^-1,2-4 h,356,242.1915559,142.7948237848974,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,840.0,5.565710688324055e-5,kg kg^-1,2-4 h,356,236.6704308,141.90309161500602,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,850.0,3.611154655171307e-5,kg kg^-1,2-4 h,356,228.3043928,141.0113594451146,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,860.0,1.6240670700126622e-5,kg kg^-1,2-4 h,356,219.7991108,140.11962727522322,0.0,1,vector centerline interpolation
1,7,Mixed-SGS,25MS,q_l,height_m,870.0,4.245466920864087e-6,kg kg^-1,2-4 h,356,214.6648333,139.22789510533184,0.0,1,vector centerline interpolation
