figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
3,8,Mixed-SGS,25MS,LWP,time_h,2.74,7.431521766792885,g m^-2,instantaneous plotted series,331,329.200566485,211.29331405,0.6451769404264975,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.76,7.371935510645616,g m^-2,instantaneous plotted series,331,330.08800789,211.37593470000002,0.6268110386349299,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.78,7.284671937536322,g m^-2,instantaneous plotted series,331,330.975449295,211.49693195,0.6429769829612396,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.8,7.2537766851513155,g m^-2,instantaneous plotted series,331,331.8628907,211.53977045,0.6389934184912304,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.82,7.287960983569722,g m^-2,instantaneous plotted series,331,332.750332105,211.49237145,0.6375475508258986,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.84,7.427702131752405,g m^-2,instantaneous plotted series,331,333.63777351,211.29861025,0.6384657142959339,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.86,7.525421957588012,g m^-2,instantaneous plotted series,331,334.525214915,211.16311465,0.6495515411336192,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.88,7.569468850528081,g m^-2,instantaneous plotted series,331,335.41265632,211.10204045,0.6528753491489923,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.9,7.595619561155052,g m^-2,instantaneous plotted series,331,336.300097725,211.06578059999998,0.6448212791938779,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.92,7.68124008971368,g m^-2,instantaneous plotted series,331,337.18753913,210.94706155,0.6428181019523278,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.94,7.8774892556312,g m^-2,instantaneous plotted series,331,338.074980535,210.6749479,0.6698659169233121,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.96,8.162006882782286,g m^-2,instantaneous plotted series,331,338.96242194,210.28044365,0.7131190899616003,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,2.98,8.526478438767985,g m^-2,instantaneous plotted series,331,339.849863345,209.7750775,0.7509206899341102,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,3.0,8.947732249908608,g m^-2,instantaneous plotted series,331,340.73730475,209.19097865,0.7672174604747635,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,3.02,9.31988955750511,g m^-2,instantaneous plotted series,331,341.624746155,208.67495565000002,0.7030753292600277,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,3.04,9.491923288779896,g m^-2,instantaneous plotted series,331,342.51218756000003,208.43641845000002,0.6348511893731903,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,3.06,9.39490750125978,g m^-2,instantaneous plotted series,331,343.39962896500003,208.57093785,0.6526497568676171,2,filled vector outline midpoint
3,8,Mixed-SGS,25MS,LWP,time_h,3.08,9.2831227755791,g m^-2,instantaneous plotted series,331,344.28707037000004,208.72593545,0.6398634777248009,2,filled vector outline midpoint
