time_s,lwp_mean,lwp_variance,cloud_fraction,cloud_base_valid_fraction,cloud_base_mean,cloud_base_variance,q_t_8gkg_inversion_valid_fraction,q_t_8gkg_inversion_height_mean,q_t_8gkg_inversion_height_variance,theta_li_295_inversion_valid_fraction,theta_li_295_inversion_height_mean,theta_li_295_inversion_height_variance,radiation_nearest_q_t_inversion_height_mean,radiation_nearest_q_t_inversion_height_variance,decoupling_delta_q_t,resolved_tke_vertical_integral,resolved_tke_depth_mean,w_variance_max,friction_velocity,convective_velocity_scale,surface_drag_u_dynamic_flux,surface_drag_v_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_kinematic_flux,surface_density_for_drag,surface_sgs_u_w_flux,surface_sgs_v_w_flux,surface_sgs_theta_li_flux,surface_sgs_q_t_flux,surface_sensible_heat_flux,surface_latent_heat_flux,surface_buoyancy_flux
0.0,0.0677318722,0,1,1,592.5,0,1,838.166687,0,1,840.543457,0,837.5,0,0,0,0,0,0.295254111,0.810248137,-0.0836955905,0.0657608211,-0.0685472935,0.0538585894,1.22099042,0,0,0,0,15,115,0.000634634634
60.0,0.0679081082,0,1,1,592.5,0,1,838.070984,0,1,840.491211,0,837.5,0,-1.11758709e-08,0.00101673941,6.77826279e-07,6.56247039e-06,0.264205307,0.810217321,-0.0670324937,0.0526392683,-0.0549000986,0.0431119427,1.22099042,0,0,0,0,15,115,0.000634634634
120.0,0.0680425465,2.79396772e-09,1,1,592.5,0,1,837.970825,0,1,840.436462,0,837.5,0,-2.23517418e-08,0.00230609113,1.53739404e-06,1.37881907e-05,0.239072472,0.810185075,-0.0549207069,0.043056611,-0.0449804552,0.0352636762,1.22099042,0,0,0,0,15,115,0.000634634634
180.0,0.0680305138,1.46217644e-07,1,1,592.5,0,1,837.847778,0.125,1,840.380676,0,837.5,0,-3.25962901e-08,0.00401859265,2.67906171e-06,1.90956107e-05,0.218316212,0.810145378,-0.0458464175,0.0358432941,-0.0375485495,0.0293559171,1.22099042,0,0,0,0,15,115,0.000634634634
240.0,0.067908369,2.44472176e-07,1,1,592.5,0,1,837.667175,0,1,840.322266,0,837.5,0,-4.09781933e-08,0.00758109102,5.05406069e-06,2.33680694e-05,0.200892538,0.810087144,-0.0388774015,0.0302774105,-0.031840872,0.0247974191,1.22099042,0,0,0,0,15,115,0.000634634634
300.0,0.0679713786,3.67872417e-08,1,1,592.5,0,1,837.401428,0.0625,1,840.255249,0.0625,837.5,0,-5.30853868e-08,0.0229488704,1.5299247e-05,2.8462835e-05,0.186095566,0.810001493,-0.0334235802,0.0259011313,-0.027374154,0.0212132148,1.22099042,0,0,0,0,15,115,0.000634634634
360.0,0.0685055554,2.32830644e-09,1,1,592.5,0,1,836.693298,0.0625,1,840.180359,0,837.5,0,-6.33299351e-08,0.140040636,9.33604242e-05,0.000189092694,0.17367214,0.809773088,-0.0291744061,0.0224748906,-0.0238940492,0.0184070989,1.22099042,0,0,0,0,15,115,0.000634634634
420.0,0.069109872,1.11758709e-08,1,1,591.219604,753.78125,1,835.995239,12.1875,1,840.101746,0,820.987671,13432.5625,-7.4505806e-08,1.21096063,0.000807307079,0.00255495729,0.165952891,0.809547842,-0.0266927667,0.0204508882,-0.02186157,0.0167494249,1.22099042,0,0,0,0,15,115,0.000634634634
480.0,0.069752723,1.07102096e-07,1,1,521.838562,36697.2188,1,830.005005,4525.875,1,840.020569,0,730.653198,77204.375,-8.56816769e-08,5.00616264,0.00333744171,0.0223324876,0.172129169,0.807609618,-0.0287271403,0.0219876897,-0.0235277358,0.0180080775,1.22099042,0,0,0,0,15,115,0.000634634634
540.0,0.0702299252,2.75205821e-07,1,1,562.578491,16687.8438,1,833.963745,957.625,1,839.940552,0,768.175293,51420.375,-9.77888703e-08,7.18554878,0.0047903657,0.042296458,0.1874457,0.808891594,-0.0340586342,0.0260858182,-0.0278942678,0.0213644747,1.22099042,0,0,0,0,15,115,0.000634634634
600.0,0.070473969,1.24098733e-06,1,1,572.22345,3006.1875,1,834.86322,6.625,1,839.872864,0,807.195679,22063.875,-9.68575478e-08,7.96038818,0.00530692562,0.0389564671,0.19776158,0.809182346,-0.0378858969,0.0290681943,-0.0310288239,0.0238070618,1.22099042,0,0,0,0,15,115,0.000634634634
