time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_momentum_deficit_zero_fraction,surface_layer_face1_momentum_valid_zero_deficit_fraction,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_viscosity_zero_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_deficit_zero_fraction,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_diffusivity_zero_fraction,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_resolved_flux,surface_layer_face1_ρθ_valid_zero_deficit_fraction,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_resolved_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
9420,194.48376127597032,1,0.23104079067707062,231.25,7.9995903968811035,-0.00015298835933208466,1,133.90167236328125,1,18.913070678710938,8.0925817489624023,184.7595732121718,0.06398686021566391,0.012452209368348122,-0.0002302608045283705,1.3223112821578979,-0.058723121881484985,-0.044409453868865967,-0.039163820445537567,-0.029617700725793839,2.9143691062927246,-0.0011643345933407545,-0.040106620639562607,1.6811933517456055,-0.0007419046014547348,-0.018250791355967522,1.5133991837501526e-09,1,0,1,1,-0.038942284882068634,-0.017508888617157936,-0.0067593883723020554,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.65048217773438,-0.00011923909187316895,-0.0072166621685028076,-0.0070973210968077183,1,3.9256219863891602,-0.00020792987197637558,-0.032486233860254288,2.0613503456115723,-0.00028030457906424999,-0.010954687371850014,-1.9348226487636566e-07,0,0.98304826021194458,-0.032278306782245636,-0.01067438255995512,-0.0004674447700381279,0,0,0,0,1,0,0,0,0,0,0,0,1.0548601150512695,0,349.35317993164062,-9.3728303909301758e-05,-0.0055799782276153564,-0.005486014299094677,0.22707530856132507,0,-0.0059031089767813683,-0.04323846846818924,-0.028320776298642159,0,-8.2192344665527344,0,0.30850806832313538,0.053120870143175125,264.34583331749309,-0.0081783430650830269,-0.0061848848126828671,267.87176513671875,264.41311645507812,8.0918617248535156,3.2535061836242676,0.97693520784378052,0.054914519190788269
9480,195.29727859389425,1,0.22964973747730255,231.25,8.0004596710205078,-7.0443811637233011e-06,1,133.50460815429688,1,18.299333572387695,8.0650453567504883,185.53241466419954,0.27642080187797546,0.012892031110823154,-0.00022679923858959228,1.3223112821578979,-0.057854421436786652,-0.043752498924732208,-0.038937993347644806,-0.029446918517351151,2.9078741073608398,-0.0010212275665253401,-0.039481848478317261,1.6849566698074341,-0.00059534632600843906,-0.018046867102384567,8.149072527885437e-10,1,0,1,1,-0.038460619747638702,-0.017451521009206772,-0.0065656993538141251,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.64630126953125,-9.8347663879394531e-05,-0.0070358812808990479,-0.0069373450241982937,1,3.913316011428833,-0.00044611189514398575,-0.03229513019323349,2.066133975982666,-0.00038444716483354568,-0.012017633765935898,-1.9458821043372154e-07,0,0.98297703266143799,-0.03184901550412178,-0.011633187532424927,-0.00041207898175343871,0,0,0,0,1,0,0,0,0,0,0,0,1.0543324947357178,0,349.34906005859375,-9.1642141342163086e-05,-0.0055249780416488647,-0.0054332409054040909,0.22754752635955811,0,-0.0059376899152994156,-0.043333910405635834,-0.028485191985964775,0,-8.095672607421875,0,5.3903107643127441,0.059363082051277161,264.34166665072553,-0.0080553954467177391,-0.0060919057577848434,267.8720703125,264.38031005859375,8.0648250579833984,3.1954412460327148,0.82087957859039307,0.055477708578109741
9540,131.33848398579173,1,0.22921024262905121,231.25,8.000920295715332,2.1034295059507713e-05,1,132.09233093261719,1,17.288370132446289,8.0564308166503906,124.77155978650212,0.11466369032859802,0.012709746137261391,-0.00022791055380366743,1.3223112821578979,-0.057783327996730804,-0.043698731809854507,-0.038565091788768768,-0.029164912179112434,2.9036629199981689,-0.00066402205266058445,-0.039325203746557236,1.6914865970611572,-0.00043791218195110559,-0.017503153532743454,9.3132257461547852e-10,1,0,1,1,-0.038661185652017593,-0.017065241932868958,-0.0070693385787308216,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.642578125,-8.4340572357177734e-05,-0.0070687532424926758,-0.006984371691942215,1,3.9017677307128906,-0.00069436011835932732,-0.032962009310722351,2.0738050937652588,-0.0005421442911028862,-0.01231338270008564,-1.9505387172102928e-07,0,0.98259347677230835,-0.032267648726701736,-0.011771239340305328,-0.00041592639172449708,0,0,0,0,1,0,0,0,0,0,0,0,1.0568560361862183,0,349.34536743164062,-0.00012344121932983398,-0.0058092772960662842,-0.0056856018491089344,0.22792463004589081,0,-0.0059687383472919464,-0.04342275857925415,-0.02862946130335331,0,-8.1353416442871094,0,0.65825164318084717,0.05438455194234848,264.33749998395797,-0.0080948676913976669,-0.0061217565089464188,267.87020874023438,264.37008666992188,8.0557994842529297,3.2394752502441406,0.74477750062942505,0.057933822274208069
9600,223.83492104375645,1,0.22831504046916962,243.75,7.9996767044067383,0.00045879659592173994,1,130.88818359375,1,16.693202972412109,8.0751752853393555,212.64317499156863,0.070897936820983887,0.012651620432734489,-0.00022732284560333937,1.3223112821578979,-0.057012185454368591,-0.043115556240081787,-0.038740608841180801,-0.029297646135091782,2.898709774017334,-0.00056984322145581245,-0.038827233016490936,1.6967121362686157,-0.00038915127515792847,-0.018178235739469528,-4.0745362639427185e-10,1,0,1,1,-0.038257390260696411,-0.017789086326956749,-0.0063123241998255253,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.6387939453125,-0.00010094046592712402,-0.0071029365062713623,-0.0070019615814089775,1,3.8900022506713867,-0.00064507825300097466,-0.03177148848772049,2.0828616619110107,-0.00043727783486247063,-0.012407373636960983,-1.9418075680732727e-07,0,0.98297500610351562,-0.031126409769058228,-0.011970097199082375,-0.00037998997140675783,0,0,0,0,1,0,0,0,0,0,0,0,1.0543192625045776,0,349.341552734375,-0.00011032819747924805,-0.0055425763130187988,-0.0054319249466061592,0.22810161113739014,0,-0.0059986505657434464,-0.043442115187644958,-0.028733650222420692,0,-8.1143627166748047,0,0.34905672073364258,0.054006215184926987,264.33333331719041,-0.0080739930272102356,-0.0061059701256453991,267.87115478515625,264.42083740234375,8.0750503540039062,3.2181224822998047,0.81365048885345459,0.05027443915605545
9660,179.78502291266412,1,0.22875158488750458,281.25,8.0007057189941406,0.00032674038084223866,1,132.65376281738281,1,17.10136604309082,8.0829763412475586,170.79577176703091,0.096234448254108429,0.012859050184488297,-0.00022558630735147744,1.3223112821578979,-0.056458413600921631,-0.042696762830018997,-0.040001418441534042,-0.030251136049628258,2.8912417888641357,-0.00063543836586177349,-0.037931978702545166,1.7063709497451782,-0.00041773973498493433,-0.01939847320318222,1.5133991837501526e-09,1,0.00040929217357188463,0.998046875,0.998046875,-0.037296541035175323,-0.018980732187628746,-0.0049061961472034454,0.00048671659897081554,0,0.998046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.6343994140625,-9.7870826721191406e-05,-0.007027946412563324,-0.006930171512067318,1,3.8763313293457031,-0.00077761034481227398,-0.031103536486625671,2.0939359664916992,-0.00054979650303721428,-0.01451836246997118,-1.9208528101444244e-07,0,0.98285901546478271,-0.03032592311501503,-0.013968564569950104,-0.00027047857292927802,0,0,0,0,1,0,0,0,0,0,0,0,1.0537040233612061,0,349.33697509765625,-0.00011351704597473145,-0.0054841935634613037,-0.005370408296585083,0.22815738618373871,0,-0.0060146907344460487,-0.043341957032680511,-0.028941761702299118,0,-8.0523767471313477,0,0.51544755697250366,0.055013939738273621,264.32916665042285,-0.0080123152583837509,-0.0060593262314796448,267.87158203125,264.42779541015625,8.082819938659668,3.3121824264526367,0.80126047134399414,0.05025298148393631
9720,183.95562839338507,1,0.22760292887687683,281.25,8.0007896423339844,0.00031213063630275428,1,130.4129638671875,1,17.266054153442383,8.087672233581543,174.7578469737158,0.094438426196575165,0.012701562605798244,-0.00022602305398322642,1.3223112821578979,-0.055779583752155304,-0.042183399200439453,-0.039760056883096695,-0.03006860613822937,2.8847231864929199,-0.00076762831304222345,-0.037802595645189285,1.7168827056884766,-0.0004060378996655345,-0.019323322921991348,2.6193447411060333e-09,1,0.00034353218507021666,0.9990234375,0.9990234375,-0.037034973502159119,-0.018917284905910492,-0.0050620781257748604,0.0004127177526243031,0,0.9990234375,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.63018798828125,-0.00010240077972412109,-0.0071320384740829468,-0.0070295538753271103,1,3.8644871711730957,-0.00081606721505522728,-0.032091878354549408,2.1075267791748047,-0.0003918791189789772,-0.014002596959471703,-1.8969876691699028e-07,0,0.98262292146682739,-0.031275808811187744,-0.0136107187718153,-0.00031566675170324743,0,0,0,0,1,0,0,0,0,0,0,0,1.0564652681350708,0,349.33245849609375,-0.00011103600263595581,-0.0057576745748519897,-0.0056465202942490578,0.22816339135169983,0,-0.0060246549546718597,-0.043198227882385254,-0.029175121337175369,0,-8.067967414855957,0,0.50261098146438599,0.054172277450561523,264.32499998365529,-0.0080278282985091209,-0.0060710576362907887,267.8719482421875,264.43951416015625,8.0869522094726562,3.2355203628540039,0.75984728336334229,0.058675374835729599
9780,190.06665836547231,1,0.22365783154964447,281.25,7.9998102188110352,0.00017567822942510247,1,128.10450744628906,1,16.307170867919922,8.0611600875854492,180.56332544719868,0.074904635548591614,0.012929916381835938,-0.00021833728533238173,1.3223112821578979,-0.054168909788131714,-0.040965322405099869,-0.037960361689329147,-0.028707584366202354,2.8786611557006836,-0.0007427240489050746,-0.03685561940073967,1.7234004735946655,-0.00028052268316969275,-0.017680421471595764,8.2945916801691055e-10,1,0.00028327351901680231,0.9970703125,0.9970703125,-0.036112897098064423,-0.017399899661540985,-0.0059976754710078239,0.00033792626345530152,0,0.9970703125,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.62600708007812,-0.00010736286640167236,-0.0067961513996124268,-0.0066888118162751198,1,3.8565642833709717,-0.00086598750203847885,-0.0319964699447155,2.1191709041595459,-0.00023959035752341151,-0.011414343491196632,-1.8806895241141319e-07,0,0.98343420028686523,-0.031130479648709297,-0.011174752376973629,-0.00042091016075573862,0,0,0,0,1,0,0,0,0,0,0,0,1.0544229745864868,0,349.32855224609375,-9.9837779998779297e-05,-0.0055425167083740234,-0.0054422961547970772,0.22765475511550903,0,-0.0060126148164272308,-0.042878203094005585,-0.029211224988102913,0,-7.7936205863952637,0,0.3734307587146759,0.055166721343994141,264.32083331688773,-0.0077548464760184288,-0.005864615086466074,267.87136840820312,264.46697998046875,8.0607070922851562,3.1733894348144531,0.71546328067779541,0.051231816411018372
9840,162.84957362908284,1,0.22350107133388519,281.25,7.9984140396118164,-1.6368518117815256e-05,1,128.30545043945312,1,16.314424514770508,8.0420961380004883,154.70709494762869,0.06604456901550293,0.012998219579458237,-0.00021753730834461749,1.3223112821578979,-0.054209627211093903,-0.040996115654706955,-0.037740200757980347,-0.028541086241602898,2.8732657432556152,-0.0010036912281066179,-0.036737911403179169,1.7282787561416626,-0.00039913150249049067,-0.017292916774749756,1.1059455573558807e-09,1,0.00014505290891975164,0.998046875,0.998046875,-0.035734221339225769,-0.016893785446882248,-0.0062566781416535378,0.00017227992066182196,0,0.998046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.62091064453125,-0.00013029575347900391,-0.0067563652992248535,-0.0066259196028113365,1,3.8528666496276855,-0.0008647135691717267,-0.032255493104457855,2.1323602199554443,-0.00026019735378213227,-0.01257515512406826,-1.9023718778043985e-07,0,0.98310685157775879,-0.031390782445669174,-0.01231495663523674,-0.00038686193875037134,0,0,0,0,1,0,0,0,0,0,0,0,1.0510786771774292,0,349.32427978515625,-0.00012531131505966187,-0.0052333511412143707,-0.0051078619435429573,0.22681033611297607,0,-0.0059800557792186737,-0.04251573234796524,-0.029057392850518227,0,-7.7650647163391113,0,0.3203904926776886,0.055441565811634064,264.31666665012017,-0.0077264327555894852,-0.0058431271463632584,267.86898803710938,264.4320068359375,8.0419111251831055,3.2163643836975098,0.80819952487945557,0.056748121976852417
9900,163.18390590197629,1,0.22762301564216614,293.75,7.997035026550293,0.00040551071288064122,1,131.00856018066406,1,17.217769622802734,8.0533246994018555,155.02471060687748,0.043760310858488083,0.012265374884009361,-0.00022505510423798114,1.3223112821578979,-0.056295745074748993,-0.042573746293783188,-0.039047032594680786,-0.029529379680752754,2.8713028430938721,-0.0011801447253674269,-0.038372933864593506,1.7376954555511475,-0.00058767048176378012,-0.017796954140067101,5.2386894822120667e-10,1,0,1,1,-0.037192791700363159,-0.017209284007549286,-0.0068698734976351261,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.61578369140625,-0.00013969838619232178,-0.0068655014038085938,-0.0067258058115839958,1,3.850367546081543,-0.00091257132589817047,-0.035130307078361511,2.1464159488677979,-0.00030709570273756981,-0.013640692457556725,-1.9138678908348083e-07,0,0.98165446519851685,-0.03421773761510849,-0.013333596289157867,-0.00042981546721421182,0,0,0,0,1,0,0,0,0,0,0,0,1.0533936023712158,0,349.31936645507812,-0.00013595819473266602,-0.0054754018783569336,-0.0053393598645925522,0.22663676738739014,0,-0.0059749819338321686,-0.042408518493175507,-0.029070056974887848,0,-8.0334157943725586,0,0.19941613078117371,0.052116438746452332,264.31249998335261,-0.0079934485256671906,-0.0060450579039752483,267.86712646484375,264.43032836914062,8.0528526306152344,3.4508333206176758,1.0881249904632568,0.068640142679214478
9960,103.90514501574867,1,0.22526194155216217,231.25,7.999049186706543,-0.00015795874060131609,1,127.43521881103516,1,16.421926498413086,8.0541648864746094,98.709887764961238,0.033487450331449509,0.012272604741156101,-0.00022424045891966671,1.3223112821578979,-0.054619409143924713,-0.041306015104055405,-0.038972511887550354,-0.029473023489117622,2.8754160404205322,-0.0011265826178714633,-0.037035845220088959,1.746098518371582,-0.00051642063772305846,-0.018143843859434128,-2.3283064365386963e-10,1,0,1,1,-0.035909265279769897,-0.017627423629164696,-0.0059051169082522392,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.61102294921875,-0.00013893842697143555,-0.0068945586681365967,-0.0067556733265519142,1,3.8532743453979492,-0.00067938352003693581,-0.035772725939750671,2.1590843200683594,-0.00025174207985401154,-0.013519753701984882,-1.9272556528449059e-07,0,0.98133546113967896,-0.035093344748020172,-0.013268010690808296,-0.00045939910341985524,0,0,0,0,1,0,0,0,0,0,0,0,1.0548757314682007,0,349.314697265625,-0.00011819601058959961,-0.0056058615446090698,-0.0054875714704394341,0.22664588689804077,0,-0.0059879510663449764,-0.042333852499723434,-0.029176302254199982,0,-8.0043363571166992,0,0.14869783818721771,0.052105888724327087,264.30833331658505,-0.0079645141959190369,-0.0060231764800846577,267.86776733398438,264.40509033203125,8.0538158416748047,3.5547449588775635,1.0457766056060791,0.065492443740367889
10020,102.11695119280968,1,0.22553509473800659,231.25,8.0011501312255859,5.4097436077427119e-05,1,128.74317932128906,1,15.945198059082031,8.0479021072387695,97.011103633169185,0.047599740326404572,0.012675710022449493,-0.00022277074458543211,1.3223112821578979,-0.054995410144329071,-0.041590366512537003,-0.038723617792129517,-0.029284797608852386,2.8774640560150146,-0.001568556297570467,-0.037069186568260193,1.7554051876068115,-0.00078824703814461827,-0.017647359520196915,-2.9103830456733704e-10,1,0,1,1,-0.035500627011060715,-0.016859114170074463,-0.0063736862502992153,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.60589599609375,-0.00016131997108459473,-0.0068295150995254517,-0.0066681504249572754,1,3.858637809753418,-0.00068638799712061882,-0.034859288483858109,2.1746716499328613,-0.00029734650161117315,-0.014589589089155197,-1.912703737616539e-07,0,0.981514573097229,-0.034172900021076202,-0.014292243868112564,-0.00039163880865089595,0,0,0,0,1,0,0,0,0,0,0,0,1.0521912574768066,0,349.30987548828125,-0.00011548399925231934,-0.0053346753120422363,-0.0052191265858709812,0.2262495756149292,0,-0.0059857144951820374,-0.04211542010307312,-0.029191305860877037,0,-7.9518742561340332,0,0.21912725269794464,0.053946986794471741,264.30416664981749,-0.0079123126342892647,-0.0059836991131305695,267.8675537109375,264.42672729492188,8.0476903915405273,3.5120973587036133,1.0946431159973145,0.061456620693206787
10080,140.95841545300607,1,0.2305937260389328,231.25,8.0002231597900391,-4.0923776396084577e-05,1,133.812255859375,1,16.629440307617188,8.0463809967041016,133.91049468035575,0.076157674193382263,0.013077208772301674,-0.00022907966922502965,1.3223112821578979,-0.057945862412452698,-0.043821651488542557,-0.039825070649385452,-0.03011777251958847,2.8798179626464844,-0.0019118154887109995,-0.038932386785745621,1.7667412757873535,-0.00098652765154838562,-0.017725689336657524,-2.3283064365386963e-10,1,0,1,1,-0.037020571529865265,-0.016739161685109138,-0.0073306504637002945,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.60052490234375,-0.00017282366752624512,-0.0069769322872161865,-0.0068040927872061729,1,3.862231969833374,-0.0011607627384364605,-0.035261169075965881,2.1951000690460205,-0.00060856668278574944,-0.016177475452423096,-1.9045546650886536e-07,0,0.98111748695373535,-0.034100405871868134,-0.01556890644133091,-0.00033162621548399329,0,0,0,0,1,0,0,0,0,0,0,0,1.0521459579467773,0,349.30523681640625,-0.00018242001533508301,-0.0053969621658325195,-0.0052145947702229023,0.22637453675270081,0,-0.0059942910447716713,-0.042187269777059555,-0.02924223430454731,0,-8.1770734786987305,0,0.38119062781333923,0.05598052591085434,264.29999998304993,-0.0081363916397094727,-0.0061531588435173035,267.86654663085938,264.37722778320312,8.0458974838256836,3.748429536819458,0.90381157398223877,0.063449256122112274
10140,178.20420024138181,1,0.23103642463684082,243.75,7.9979763031005859,0.00024992445833049715,1,134.13627624511719,1,15.710688591003418,8.0535964965820312,169.29399022931273,0.14206261932849884,0.013201211579144001,-0.00022984501265455037,1.3223112821578979,-0.057965688407421112,-0.043836642056703568,-0.040271736681461334,-0.030455565080046654,2.8793678283691406,-0.0018457791302353144,-0.03884589672088623,1.7809320688247681,-0.0010989115107804537,-0.018440809100866318,1.3969838619232178e-09,1,0,1,1,-0.037000119686126709,-0.017341896891593933,-0.0068210847675800323,0,0,1,0,0,1,0,0,0,0,0,1,0,0.00014526653103530407,0.9990234375,0.00016210335888899863,0.9990234375,349.59555053710938,-0.00015309453010559082,-0.0070327818393707275,-0.0068796076811850071,0.9990234375,3.8616993427276611,-0.00088304467499256134,-0.032508082687854767,2.2168979644775391,-0.00053360685706138611,-0.016505597159266472,-1.9499566406011581e-07,0,0.98191308975219727,-0.031625039875507355,-0.015971990302205086,-0.00025561597431078553,0,0,0,0,1,0,0,0,0,0,0,0,1.0508689880371094,0,349.30029296875,-0.00014907121658325195,-0.0052360296249389648,-0.0050869015976786613,0.2271517813205719,0,-0.0060324291698634624,-0.042521484196186066,-0.029460974037647247,0,-8.2043933868408203,0,0.91731303930282593,0.056867212057113647,264.29583331628237,-0.0081635750830173492,-0.0061737163923680782,267.86514282226562,264.43576049804688,8.0533409118652344,3.4089155197143555,0.84434056282043457,0.055750075727701187
10200,170.72929095993356,1,0.2310059666633606,243.75,7.9986681938171387,0.00030961402808316052,1,133.05612182617188,1,15.387491226196289,8.0808191299438477,162.19282641193689,0.091367378830909729,0.012730544432997704,-0.00023161931312642992,1.3223112821578979,-0.058075733482837677,-0.043919865041971207,-0.040080130100250244,-0.030310662463307381,2.874241828918457,-0.0015152288833633065,-0.039270069450139999,1.7937474250793457,-0.0010152873583137989,-0.018497169017791748,1.2223608791828156e-09,1,0,1,1,-0.037754841148853302,-0.017481880262494087,-0.0071422192268073559,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.590087890625,-0.00015054643154144287,-0.0071161985397338867,-0.0069655338302254677,1,3.8555355072021484,-0.00038003129884600639,-0.031607221812009811,2.2359652519226074,-0.00026694498956203461,-0.015052579343318939,-1.9354047253727913e-07,0,0.98224115371704102,-0.031227190047502518,-0.014785632491111755,-0.0002987466286867857,0,0,0,0,1,0,0,0,0,0,0,0,1.051455020904541,0,349.29531860351562,-0.00011810660362243652,-0.0052636861801147461,-0.0051455018110573292,0.22782017290592194,0,-0.0060634370893239975,-0.042789489030838013,-0.029650557786226273,0,-8.2677268981933594,0,0.48106223344802856,0.054544806480407715,264.29166664951481,-0.0082265939563512802,-0.0062213744968175888,267.8643798828125,264.39505004882812,8.0805234909057617,3.1867661476135254,0.91322088241577148,0.055127017199993134
10260,127.93822128434044,1,0.23223938047885895,268.75,7.9981012344360352,7.7433833212126046e-05,1,133.72904968261719,1,15.75632381439209,8.0590019226074219,121.54131022012342,0.080705538392066956,0.012341542169451714,-0.00023416492331307381,1.3223112821578979,-0.058266989886760712,-0.044064503163099289,-0.041126169264316559,-0.031101729720830917,2.8679723739624023,-0.0018036016263067722,-0.039486147463321686,1.8015183210372925,-0.0010829544626176357,-0.019143825396895409,1.8044374883174896e-09,1,0.00055549322860315442,0.998046875,0.998046875,-0.037682540714740753,-0.018060870468616486,-0.0065965913236141205,0.00062280381098389626,0,0.998046875,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.58493041992188,-0.00017173588275909424,-0.0071634501218795776,-0.0069917254149913788,1,3.8474559783935547,-0.00053520163055509329,-0.030902596190571785,2.250680685043335,-0.00024787028087303042,-0.013693427667021751,-1.9348226487636566e-07,0,0.98282551765441895,-0.030367393046617508,-0.013445558026432991,-0.0003317161463201046,0,0,0,0,1,0,0,0,0,0,0,0,1.0512669086456299,0,349.2904052734375,-0.00015010684728622437,-0.0052768588066101074,-0.0051267035305500031,0.22836223244667053,0,-0.006094491109251976,-0.042982593178749084,-0.029809484258294106,0,-8.3585939407348633,0,0.40992650389671326,0.052665159106254578,264.28749998274725,-0.0083170086145401001,-0.0062897508032619953,267.8624267578125,264.41064453125,8.0588245391845703,3.4411563873291016,0.86926919221878052,0.047041624784469604
10320,111.06459763591859,1,0.23428341746330261,281.25,7.9993834495544434,0.00011687275400618091,1,135.94197082519531,1,15.45622444152832,8.0536479949951172,105.51136775412266,0.071187429130077362,0.012457756325602531,-0.00023648908245377243,1.3223112821578979,-0.059403214603662491,-0.044923774898052216,-0.041702635586261749,-0.031537685543298721,2.8604946136474609,-0.0019736036192625761,-0.040569484233856201,1.8082354068756104,-0.0012417719699442387,-0.019319955259561539,2.3865140974521637e-09,1,0,1,1,-0.038595877587795258,-0.018078180029988289,-0.007199498824775219,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.57989501953125,-0.00019350647926330566,-0.0073268711566925049,-0.0071332291699945927,1,3.8356280326843262,-0.00086598587222397327,-0.030545378103852272,2.2607178688049316,-0.00043140631169080734,-0.013066659681499004,-1.9313301891088486e-07,0,0.98330247402191162,-0.029679391533136368,-0.012635251507163048,-0.00034818696440197527,0,0,0,0,1,0,0,0,0,0,0,0,1.0519133806228638,0,349.285400390625,-0.00016993284225463867,-0.0053613483905792236,-0.0051913345232605934,0.22927525639533997,0,-0.0061390139162540436,-0.043280757963657379,-0.030130958184599876,0,-8.4415550231933594,0,0.35079586505889893,0.05321512371301651,264.28333331597969,-0.0083995573222637177,-0.0063521782867610455,267.865234375,264.34127807617188,8.0535802841186523,3.4414258003234863,0.8954663872718811,0.053576529026031494
10380,175.07831024606099,1,0.23049192130565643,281.25,8.0006313323974609,0.00028220872627571225,1,132.71687316894531,1,14.287089347839355,8.0423126220703125,166.32439473375794,0.098781906068325043,0.012727623805403709,-0.00023066464927978814,1.3223112821578979,-0.057450894266366959,-0.043447330594062805,-0.040428087115287781,-0.030573805794119835,2.8527154922485352,-0.0017920132959261537,-0.039375510066747665,1.813791036605835,-0.0011336134048178792,-0.018909743055701256,1.280568540096283e-09,1,0,1,1,-0.037583500146865845,-0.0177761260420084,-0.0068787327036261559,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,349.57513427734375,-0.0001887977123260498,-0.0072512626647949219,-0.0070626521483063698,1,3.8216331005096436,-0.00093740667216479778,-0.029970027506351471,2.2700753211975098,-0.00047420058399438858,-0.012603242881596088,-1.9388971850275993e-07,0,0.98372358083724976,-0.029032621532678604,-0.012129043228924274,-0.00035825266968458891,0,0,0,0,1,0,0,0,0,0,0,0,1.0535354614257812,0,349.2802734375,-0.00017049908638000488,-0.0055241882801055908,-0.0053535494953393936,0.22976352274417877,0,-0.0061600580811500549,-0.043419603258371353,-0.030288849025964737,0,-8.2336502075195312,0,0.53396111726760864,0.054329011589288712,264.27916664921213,-0.0081926863640546799,-0.0061957319267094135,267.86776733398438,264.40072631835938,8.0422744750976562,3.3969681262969971,0.99077820777893066,0.050163008272647858
