time_s,boundary_layer_height,boundary_layer_height_valid,friction_velocity,low_level_jet_height,low_level_jet_speed,low_level_jet_turning_from_geostrophic,low_level_jet_valid,obukhov_length,obukhov_length_valid,resolved_tke_vertical_integral,speed_maximum,stress_height_0_05,surface_bulk_richardson_maximum,surface_bulk_richardson_mean,surface_buoyancy_flux,surface_density,surface_drag_u_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_dynamic_flux,surface_drag_v_kinematic_flux,surface_layer_face1_filtered_u_mean,surface_layer_face1_filtered_u_mean_w_mean_transport,surface_layer_face1_filtered_uw_product,surface_layer_face1_filtered_v_mean,surface_layer_face1_filtered_v_mean_w_mean_transport,surface_layer_face1_filtered_vw_product,surface_layer_face1_filtered_w_mean,surface_layer_face1_momentum_active_fraction,surface_layer_face1_momentum_deficit,surface_layer_face1_resolved_u_flux,surface_layer_face1_resolved_v_flux,surface_layer_face1_transverse_resolved_stress,surface_layer_face1_viscosity,surface_layer_face1_viscosity_cap_fraction,surface_layer_face1_ρqᵛ_active_fraction,surface_layer_face1_ρqᵛ_cap_fraction,surface_layer_face1_ρqᵛ_deficit,surface_layer_face1_ρqᵛ_diffusivity,surface_layer_face1_ρqᵛ_filtered_scalar_mean,surface_layer_face1_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρqᵛ_filtered_scalar_w_product,surface_layer_face1_ρqᵛ_resolved_flux,surface_layer_face1_ρθ_active_fraction,surface_layer_face1_ρθ_cap_fraction,surface_layer_face1_ρθ_deficit,surface_layer_face1_ρθ_diffusivity,surface_layer_face1_ρθ_filtered_scalar_mean,surface_layer_face1_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face1_ρθ_filtered_scalar_w_product,surface_layer_face1_ρθ_resolved_flux,surface_layer_face2_filtered_u_mean,surface_layer_face2_filtered_u_mean_w_mean_transport,surface_layer_face2_filtered_uw_product,surface_layer_face2_filtered_v_mean,surface_layer_face2_filtered_v_mean_w_mean_transport,surface_layer_face2_filtered_vw_product,surface_layer_face2_filtered_w_mean,surface_layer_face2_momentum_active_fraction,surface_layer_face2_momentum_deficit,surface_layer_face2_resolved_u_flux,surface_layer_face2_resolved_v_flux,surface_layer_face2_transverse_resolved_stress,surface_layer_face2_viscosity,surface_layer_face2_viscosity_cap_fraction,surface_layer_face2_ρqᵛ_active_fraction,surface_layer_face2_ρqᵛ_cap_fraction,surface_layer_face2_ρqᵛ_deficit,surface_layer_face2_ρqᵛ_diffusivity,surface_layer_face2_ρqᵛ_filtered_scalar_mean,surface_layer_face2_ρqᵛ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρqᵛ_filtered_scalar_w_product,surface_layer_face2_ρqᵛ_resolved_flux,surface_layer_face2_ρθ_active_fraction,surface_layer_face2_ρθ_cap_fraction,surface_layer_face2_ρθ_deficit,surface_layer_face2_ρθ_diffusivity,surface_layer_face2_ρθ_filtered_scalar_mean,surface_layer_face2_ρθ_filtered_scalar_mean_w_mean_transport,surface_layer_face2_ρθ_filtered_scalar_w_product,surface_layer_face2_ρθ_resolved_flux,surface_layer_filtered_friction_velocity,surface_layer_filtered_surface_flux_ρqᵛ,surface_layer_filtered_surface_flux_ρθ,surface_layer_filtered_surface_u_flux,surface_layer_filtered_surface_v_flux,surface_neutral_fallback_fraction,surface_sensible_heat_flux,surface_stability_cap_fraction,surface_stability_parameter_maximum,surface_stability_parameter_mean,surface_temperature,surface_theta_dynamic_flux,surface_theta_kinematic_flux,theta_maximum,theta_minimum,u_absolute_maximum,v_absolute_maximum,w_absolute_maximum,w_variance_maximum
8040,183.34268821675093,1,0.24072515964508057,281.25,8.0004177093505859,9.8184442322235554e-05,1,159.43634033203125,1,15.49870491027832,8.1245145797729492,174.17555380591338,0.011020704172551632,0.009336511604487896,-0.00021873442165087909,1.3223112821578979,-0.063109241425991058,-0.04772646352648735,-0.04346010833978653,-0.032866775989532471,2.418116569519043,-2.5166664272546768e-06,-0.0013812510296702385,1.559171199798584,2.0149571355432272e-05,-0.00055821269052103162,1.8480932340025902e-09,1,0.97528761625289917,-0.0013787345960736275,-0.00057836173800751567,-0.00027887709438800812,1.1813812255859375,0,0,0,1,0,0,0,0,0,1,0,0.96163845062255859,1.1645722389221191,349.685791015625,-1.0035932064056396e-05,-0.0002381838858127594,-0.00022810910013504326,2.84423828125,-0.0012061232700943947,-0.0083612725138664246,1.7627314329147339,-0.00045112147927284241,-0.0029450722504407167,-2.0208244677633047e-07,1,0.87544840574264526,-0.0071551487781107426,-0.002493951003998518,-0.0018533251713961363,1.0602501630783081,0,0,0,1,0,0,0,0,0,1,0,0.77108871936798096,0.93335193395614624,349.34521484375,-0.00021826475858688354,-0.001563195139169693,-0.0013451846316456795,0.2423030287027359,0,-0.0058438093401491642,-0.049118563532829285,-0.032215334475040436,0,-7.8077969551086426,0,0.046543512493371964,0.039301361888647079,264.44166665314697,-0.0077689522877335548,-0.0058752824552357197,267.88226318359375,264.6800537109375,8.1244277954101562,3.2474446296691895,0.61318188905715942,0.031976949423551559
8100,194.59104328980095,1,0.24114523828029633,268.75,8.0001220703125,0.00031159553327597678,1,159.10671997070312,1,14.970145225524902,8.1054716110229492,184.86149112531089,0.010976472869515419,0.0093542896211147308,-0.00022033706773072481,1.3223112821578979,-0.063154831528663635,-0.047760941088199615,-0.043864760547876358,-0.033172793686389923,2.4100756645202637,3.2637413823977113e-05,-0.0012476260308176279,1.5688314437866211,4.8713132855482399e-05,-0.00052004336612299085,2.1900632418692112e-09,1,0.97683000564575195,-0.0012802632991224527,-0.00056875630980357528,-0.00024169574317056686,1.1818894147872925,0,0,0,1,0,0,0,0,0,1,0,0.96174222230911255,1.1633168458938599,349.6815185546875,-9.9837779998779297e-06,-0.00023924559354782104,-0.00022924097720533609,2.8376486301422119,-0.0012351289624348283,-0.0083647416904568672,1.7743759155273438,-0.00043922831537202001,-0.0029851756989955902,-2.0067091099917889e-07,1,0.87569934129714966,-0.0071296123787760735,-0.0025459481403231621,-0.001841003424488008,1.0590938329696655,0,0,0,1,0,0,0,0,0,1,0,0.76292002201080322,0.92192989587783813,349.341064453125,-0.00023827701807022095,-0.0016392618417739868,-0.0014012010069563985,0.24203428626060486,0,-0.0058532329276204109,-0.048865325748920441,-0.03236108273267746,0,-7.8650031089782715,0,0.046352576464414597,0.039377555251121521,264.43749998637941,-0.0078258737921714783,-0.005918329581618309,267.88265991210938,264.67300415039062,8.1052379608154297,3.059502124786377,0.65376311540603638,0.030775547027587891
8160,117.2704881666249,1,0.2419491708278656,281.25,8.0000295639038086,0.00017554032092448324,1,159.38201904296875,1,14.456867218017578,8.0899572372436523,111.40696375829366,0.011085496284067631,0.0093600954860448837,-0.00022216368233785033,1.3223112821578979,-0.063428424298763275,-0.047967847436666489,-0.044370323419570923,-0.033555127680301666,2.4037585258483887,4.2134866816923022e-05,-0.00122059416025877,1.5789109468460083,5.6254386436194181e-05,-0.00053486519027501345,6.184563972055912e-10,1,0.97702771425247192,-0.0012627292890101671,-0.00059111940208822489,-0.00022174579498823732,1.1815104484558105,0,0,0,1,0,0,0,0,0,1,0,0.96022224426269531,1.1608055830001831,349.67733764648438,-5.5730342864990234e-06,-0.0002463124692440033,-0.00024069033679552376,2.8329482078552246,-0.0013432173291221261,-0.0084611754864454269,1.7856258153915405,-0.00046947956434451044,-0.0032297852449119091,-1.968001015484333e-07,1,0.87441360950469971,-0.0071179568767547607,-0.0027603055350482464,-0.0016975484322756529,1.0567396879196167,0,0,0,1,0,0,0,0,0,1,0,0.76026439666748047,0.91784036159515381,349.3370361328125,-0.000249519944190979,-0.0016753040254116058,-0.0014257498551160097,0.24192875623703003,0,-0.0058698374778032303,-0.048684500157833099,-0.032544240355491638,0,-7.9302053451538086,0,0.04682328924536705,0.039404001086950302,264.43333331961185,-0.0078907515853643417,-0.0059673935174942017,267.88327026367188,264.6710205078125,8.0899181365966797,2.9718153476715088,0.66676008701324463,0.029936252161860466
8220,205.05972997877936,1,0.24222825467586517,281.25,8.0005331039428711,0.00023160703130997717,1,159.33912658691406,1,13.953034400939941,8.0850925445556641,194.80674347984038,0.011420737951993942,0.0093745533376932144,-0.0002229933743365109,1.3223112821578979,-0.063410043716430664,-0.047953944653272629,-0.044707417488098145,-0.033810056746006012,2.3983135223388672,0.00010038248728960752,-0.0010657410603016615,1.5892189741134644,8.647330105304718e-05,-0.00050121062668040395,1.7462298274040222e-10,1,0.97856771945953369,-0.0011661243624985218,-0.00058768410235643387,-0.00017757082241587341,1.1834043264389038,0,0,0,1,0,0,0,0,0,1,0,0.96036380529403687,1.1609065532684326,349.67318725585938,8.106231689453125e-06,-0.00023424625396728516,-0.00024242095241788775,2.8282840251922607,-0.0011904975399374962,-0.0080969613045454025,1.7969820499420166,-0.00038832728751003742,-0.0033368524163961411,-1.9592698663473129e-07,1,0.87618130445480347,-0.0069064628332853317,-0.0029485244303941727,-0.0014572683721780777,1.0587036609649658,0,0,0,1,0,0,0,0,0,1,0,0.75920999050140381,0.91624921560287476,349.33328247070312,-0.00022813677787780762,-0.0016686320304870605,-0.0014405533438548446,0.24195137619972229,0,-0.00589024368673563,-0.048559822142124176,-0.032755650579929352,0,-7.9598217010498047,0,0.048272095620632172,0.039466965943574905,264.42916665284429,-0.0079202204942703247,-0.0059896791353821754,267.88348388671875,264.66952514648438,8.0849981307983398,3.0668230056762695,0.53378152847290039,0.024906216189265251
8280,205.69903552086762,1,0.24172782897949219,281.25,8.0010261535644531,0.00023953850904945284,1,158.58029174804688,1,13.315876960754395,8.0932703018188477,195.41408374482424,0.01147795282304287,0.0094259884208440781,-0.00022267462918534875,1.3223112821578979,-0.062965176999568939,-0.047617513686418533,-0.044781498610973358,-0.033866077661514282,2.3917255401611328,0.00021356658544391394,-0.00078710680827498436,1.5989444255828857,0.00013317092088982463,-0.00038588227471336722,-9.7497832030057907e-10,1,0.98165857791900635,-0.0010006737429648638,-0.0005190529627725482,-0.00014631042722612619,1.1870335340499878,0,0,0,1,0,0,0,0,0,1,0,0.96180278062820435,1.1625444889068604,349.66888427734375,3.0457973480224609e-05,-0.0002045072615146637,-0.00023504138516727835,2.8208534717559814,-0.00063415378099307418,-0.0071370261721313,1.8077958822250366,-0.0001570582389831543,-0.0030497927218675613,-1.9540311768651009e-07,1,0.88278472423553467,-0.0065028741955757141,-0.0028927347157150507,-0.0013054332230240107,1.0664577484130859,0,0,0,1,0,0,0,0,0,1,0,0.76535534858703613,0.92352867126464844,349.32943725585938,-0.00015151500701904297,-0.0015602558851242065,-0.0014089016476646066,0.24194188416004181,0,-0.0059076668694615364,-0.048419855535030365,-0.032953251153230667,0,-7.9484438896179199,0,0.048519555479288101,0.039688147604465485,264.42499998607673,-0.007908899337053299,-0.0059811174869537354,267.88275146484375,264.66839599609375,8.0931320190429688,3.1820292472839355,0.55237692594528198,0.026157939806580544
8340,195.10514880572228,1,0.24132850766181946,281.25,8.0009536743164062,0.00020339299226179719,1,157.89279174804688,1,12.895510673522949,8.1552238464355469,185.34989136543615,0.011941966600716114,0.0094805452972650528,-0.00022253769566304982,1.3223112821578979,-0.062581770122051239,-0.047327563166618347,-0.044879458844661713,-0.033940162509679794,2.3839025497436523,0.00023878621868789196,-0.0006528072408400476,1.6079938411712646,0.00012431928189471364,-0.00028208026196807623,-8.7311491370201111e-10,1,0.98425674438476562,-0.00089159375056624413,-0.00040639942744746804,-0.00018118610023520887,1.1897696256637573,0,0,0,1,0,0,0,0,0,1,0,0.96291482448577881,1.1636576652526855,349.66448974609375,4.3481588363647461e-05,-0.0001837313175201416,-0.00022724874725099653,2.8114092350006104,-0.00021631084382534027,-0.0066544227302074432,1.8182060718536377,-5.6590419262647629e-05,-0.0028196745552122593,-1.9744038581848145e-07,1,0.88474959135055542,-0.0064381132833659649,-0.002763084601610899,-0.0013981146039441228,1.0685503482818604,0,0,0,1,0,0,0,0,0,1,0,0.7608526349067688,0.91824990510940552,349.32540893554688,-8.3059072494506836e-05,-0.0015167295932769775,-0.0014337461907416582,0.24185752868652344,0,-0.0059203957207500935,-0.04824446514248848,-0.033125661313533783,0,-7.9435563087463379,0,0.050528764724731445,0.039923574775457382,264.42083331930917,-0.0079040359705686569,-0.0059774396941065788,267.88125610351562,264.66732788085938,8.1544208526611328,3.1927492618560791,0.53098630905151367,0.031316719949245453
8400,205.38945550948253,1,0.24121639132499695,231.25,8.0005979537963867,7.6199830800760537e-05,1,157.21290588378906,1,12.452337265014648,8.0942583084106445,195.1199827340084,0.012016164138913155,0.0095220338553190231,-0.00022318873379845172,1.3223112821578979,-0.062420286238193512,-0.047205440700054169,-0.044981550425291061,-0.034017369151115417,2.37644362449646,0.00013383902842178941,-0.00064483430469408631,1.6165075302124023,5.8496996643953025e-05,-0.00016036555462051183,9.7497832030057907e-10,1,0.98735082149505615,-0.00077867333311587572,-0.00021886243484914303,-0.0002732327557168901,1.1931675672531128,0,0,0,1,0,0,0,0,0,1,0,0.96549355983734131,1.1666254997253418,349.66015625,3.5181641578674316e-05,-0.00017345696687698364,-0.0002087390748783946,2.8029665946960449,-0.00019113090820610523,-0.0067370529286563396,1.8289177417755127,-0.00013284158194437623,-0.0025237319059669971,-1.964508555829525e-07,1,0.88566386699676514,-0.0065459231846034527,-0.0023908915463835001,-0.0017822697991505265,1.0698578357696533,0,0,0,1,0,0,0,0,0,1,0,0.74902623891830444,0.90473932027816772,349.3216552734375,-6.3583254814147949e-05,-0.0015584975481033325,-0.0014951112680137157,0.24175074696540833,0,-0.0059318160638213158,-0.048063706606626511,-0.033279359340667725,0,-7.966794490814209,0,0.050850410014390945,0.040101934224367142,264.41666665254161,-0.00792715884745121,-0.0059949262067675591,267.879150390625,264.6688232421875,8.0938777923583984,3.105811595916748,0.52099323272705078,0.030773978680372238
8460,203.80107683801009,1,0.2416745126247406,231.25,8.0011405944824219,3.9813166949898005e-05,1,156.63949584960938,1,12.644940376281738,8.1257314682006836,193.61102299610957,0.012180782854557037,0.0095372870564460754,-0.00022528445697389543,1.3223112821578979,-0.062577947974205017,-0.047324672341346741,-0.045262917876243591,-0.034230154007673264,2.3704438209533691,-4.3080071918666363e-05,-0.00081221992149949074,1.6248629093170166,-2.8815469704568386e-05,-0.00012426677858456969,1.9208528101444244e-09,1,0.98830467462539673,-0.00076914014061912894,-9.5451352535746992e-05,-0.00036871584597975016,1.1942806243896484,0,0,0,1,0,0,0,0,0,1,0,0.96388542652130127,1.1647353172302246,349.65615844726562,8.7916851043701172e-06,-0.00020669400691986084,-0.00021554842533078045,2.7957062721252441,-0.00047003757208585739,-0.0071449447423219681,1.8391525745391846,-0.0002912646159529686,-0.0024684970267117023,-1.9720755517482758e-07,1,0.88484048843383789,-0.006674907635897398,-0.0021772328764200211,-0.0020461753010749817,1.0693278312683105,0,0,0,1,0,0,0,0,0,1,0,0.73616605997085571,0.88980567455291748,349.31817626953125,-9.4085931777954102e-05,-0.0016616880893707275,-0.0015677353367209435,0.24169556796550751,0,-0.0059482036158442497,-0.047916430979967117,-0.033431529998779297,0,-8.0416030883789062,0,0.051564391702413559,0.040166385471820831,264.41249998577405,-0.0080015948042273521,-0.0060512186028063297,267.876708984375,264.66790771484375,8.1255702972412109,3.0473065376281738,0.5235288143157959,0.028578942641615868
8520,210.36837566162637,1,0.24226658046245575,268.75,8.0011348724365234,0.00027188443345949054,1,156.24812316894531,1,12.619941711425781,8.1091709136962891,199.84995687854504,0.012208807282149792,0.0095333382487297058,-0.0002275127189932391,1.3223112821578979,-0.062764987349510193,-0.04746612161397934,-0.04565032571554184,-0.034523129463195801,2.3657593727111816,-0.00015456683468073606,-0.00097468303283676505,1.6335705518722534,-7.3833914939314127e-05,-0.00016357292770408094,7.1304384618997574e-10,1,0.98757719993591309,-0.00082011678023263812,-8.9738910901360214e-05,-0.00040251988684758544,1.193720817565918,0,0,0,1,0,0,0,0,0,1,0,0.96368217468261719,1.16473388671875,349.65240478515625,-1.3880431652069092e-05,-0.00023134797811508179,-0.00021757383365184069,2.7894477844238281,-0.00063352030701935291,-0.0075530512258410454,1.8494133949279785,-0.00031659251544624567,-0.0025148531422019005,-1.9668368622660637e-07,1,0.88107019662857056,-0.0069195316173136234,-0.0021982612088322639,-0.0021851980127394199,1.0652288198471069,0,0,0,1,0,0,0,0,0,1,0,0.73080205917358398,0.88344788551330566,349.3148193359375,-0.00012107193470001221,-0.001727759838104248,-0.0016069095581769943,0.24174591898918152,0,-0.0059727579355239868,-0.047823823988437653,-0.033604167401790619,0,-8.1211414337158203,0,0.051685988903045654,0.040147416293621063,264.40833331900649,-0.0080807376652956009,-0.0061110705137252808,267.87786865234375,264.65847778320312,8.108734130859375,3.0149803161621094,0.52476292848587036,0.025262612849473953
8580,200.9232369174799,1,0.24292854964733124,268.75,8.0012855529785156,0.00028687310987152159,1,156.0684814453125,1,12.379369735717773,8.098057746887207,190.8770750716059,0.01213523093611002,0.0095417611300945282,-0.00022964684467297047,1.3223112821578979,-0.063016578555107117,-0.047656387090682983,-0.046026207506656647,-0.034807391464710236,2.3624320030212402,-0.00014884554548189044,-0.0010927576804533601,1.6421984434127808,-6.7685963585972786e-05,-0.00022804466425441206,1.4260876923799515e-09,1,0.9854581356048584,-0.00094391306629404426,-0.00016035896260291338,-0.00041803217027336359,1.1917045116424561,0,0,0,1,0,0,0,0,0,1,0,0.96107077598571777,1.1620275974273682,349.64874267578125,-1.8544495105743408e-05,-0.00025498867034912109,-0.00023652473464608192,2.7849411964416504,-0.000498184934258461,-0.0080893542617559433,1.8589985370635986,-0.00021680607460439205,-0.0025171597953885794,-1.9528670236468315e-07,1,0.87181687355041504,-0.0075911711901426315,-0.0023003541864454746,-0.0025121497455984354,1.0541738271713257,0,0,0,1,0,0,0,0,0,1,0,0.72074383497238159,0.87117266654968262,349.31143188476562,-0.00011290609836578369,-0.0017941296100616455,-0.0016815549461171031,0.2418854683637619,0,-0.0060030920431017876,-0.047774165868759155,-0.033796887844800949,0,-8.1973190307617188,0,0.051366772502660751,0.040183193981647491,264.40416665223893,-0.0081565361469984055,-0.0061683934181928635,267.87838745117188,264.65472412109375,8.0978775024414062,3.0312972068786621,0.5210578441619873,0.028314251452684402
8640,203.08405838150455,1,0.24348030984401703,281.25,8.0009450912475586,0.00015086462371982634,1,156.01673889160156,1,11.921566963195801,8.1137428283691406,192.92985546242932,0.011772372759878635,0.0095584550872445107,-0.00023129185137804598,1.3223112821578979,-0.063235282897949219,-0.047821782529354095,-0.046328313648700714,-0.035035859793424606,2.3599836826324463,-3.8661004509776831e-05,-0.001223026541993022,1.6506173610687256,-2.312960714334622e-05,-0.00030078983400017023,4.6566128730773926e-10,1,0.98141312599182129,-0.0011843661777675152,-0.00027766029234044254,-0.00046333874342963099,1.1877540349960327,0,0,0,1,0,0,0,0,0,1,0,0.95704096555709839,1.1579387187957764,349.6451416015625,-5.3569674491882324e-06,-0.00027119554579257965,-0.00026595965027809143,2.7799863815307617,-0.00010300753638148308,-0.0083233937621116638,1.8678985834121704,-5.3908384870737791e-05,-0.0025627769064158201,-1.9594153854995966e-07,1,0.86236071586608887,-0.0082203876227140427,-0.0025088689289987087,-0.0027263648808002472,1.0431783199310303,0,0,0,1,0,0,0,0,0,1,0,0.71300792694091797,0.86179172992706299,349.30776977539062,-6.5080821514129639e-05,-0.0018116682767868042,-0.0017469250597059727,0.24212639033794403,0,-0.0060380967333912849,-0.047773636877536774,-0.034005358815193176,0,-8.2560386657714844,0,0.049793940037488937,0.040255635976791382,264.39999998547137,-0.0082149636000394821,-0.0062125790864229202,267.87814331054688,264.650634765625,8.1135711669921875,3.3110942840576172,0.5403900146484375,0.025078307837247849
8700,206.0768571851161,1,0.24314403533935547,281.25,8.0006790161132812,0.00020600485731847584,1,155.65110778808594,1,11.911490440368652,8.1085786819458008,195.77301432586029,0.011723102070391178,0.0095831947401165962,-0.00023087592853698879,1.3223112821578979,-0.062965765595436096,-0.047617960721254349,-0.046329773962497711,-0.03503696620464325,2.3565673828125,6.0976628446951509e-05,-0.0012195495655760169,1.6581811904907227,8.6060608737170696e-06,-0.00027387312729842961,2.1391315385699272e-09,1,0.98000866174697876,-0.0012805266305804253,-0.00028247933369129896,-0.00051802478265017271,1.1871732473373413,0,0,0,1,0,0,0,0,0,1,0,0.95885348320007324,1.1613507270812988,349.64117431640625,9.1940164566040039e-06,-0.00024530664086341858,-0.00025457830633968115,2.7725515365600586,0.00018478150013834238,-0.0081906076520681381,1.8758375644683838,2.8976122848689556e-05,-0.0022791309747844934,-1.9770232029259205e-07,1,0.86216819286346436,-0.008375389501452446,-0.0023081072140485048,-0.0030002002604305744,1.0441141128540039,0,0,0,1,0,0,0,0,0,1,0,0.72222840785980225,0.87423557043075562,349.30377197265625,-2.9101967811584473e-05,-0.0017235428094863892,-0.0016947474796324968,0.24234379827976227,0,-0.0060691563412547112,-0.047767531126737595,-0.034194059669971466,0,-8.2411918640136719,0,0.049580562859773636,0.040362324565649033,264.39583331870381,-0.0082001909613609314,-0.0062014074064791203,267.87750244140625,264.64617919921875,8.1074924468994141,3.2569358348846436,0.55143070220947266,0.029553297907114029
8760,206.25638581448609,1,0.24269449710845947,268.75,8.0007686614990234,0.00037481239996850491,1,155.1669921875,1,12.351029396057129,8.0784435272216797,195.94356652376177,0.012175191193819046,0.0096087176352739334,-0.00023031404998619109,1.3223112821578979,-0.062583044171333313,-0.047328528016805649,-0.046361919492483139,-0.035061273723840714,2.3520767688751221,2.7608184609562159e-05,-0.0011912686750292778,1.6647987365722656,-1.2706412235274911e-05,-0.0003194059245288372,2.3355823941528797e-09,1,0.98033291101455688,-0.0012188772670924664,-0.00030669965781271458,-0.00046607776312157512,1.1882445812225342,0,0,0,1,0,0,0,0,0,1,0,0.96261835098266602,1.1667119264602661,349.636962890625,8.7879598140716553e-06,-0.00022044405341148376,-0.00022932939464226365,2.7646677494049072,-9.7996089607477188e-06,-0.0082273948937654495,1.8826748132705688,-9.6944015240296721e-05,-0.0022332202643156052,-1.9770232029259205e-07,1,0.8655582070350647,-0.0082175964489579201,-0.0021362765692174435,-0.0030672480352222919,1.0490748882293701,0,0,0,1,0,0,0,0,0,1,0,0.73407721519470215,0.88971579074859619,349.299560546875,-5.1531940698623657e-05,-0.0016719326376914978,-0.0016206280561164021,0.24244225025177002,0,-0.006091495044529438,-0.047711186110973358,-0.034347318112850189,0,-8.221135139465332,0,0.051540125161409378,0.040471702814102173,264.39166665193625,-0.0081802336499094963,-0.0061863148584961891,267.87564086914062,264.63946533203125,8.0781803131103516,3.358978271484375,0.61825883388519287,0.027739737182855606
8820,207.70269769525598,1,0.2426416426897049,243.75,8.001042366027832,0.00043562959763221443,1,154.79913330078125,1,13.186943054199219,8.1007843017578125,197.31756281049317,0.012526581063866615,0.0096368342638015747,-0.00023071057512424886,1.3223112821578979,-0.062413718551397324,-0.047200474888086319,-0.046532891690731049,-0.035190574824810028,2.3474686145782471,-9.0100053057540208e-05,-0.0012502013705670834,1.6712367534637451,-6.0997888795100152e-05,-0.00040530908154323697,3.4378899727016687e-09,1,0.98069596290588379,-0.0011601013829931617,-0.0003443112364038825,-0.00040223871474154294,1.1888818740844727,0,0,0,1,0,0,0,0,0,1,0,0.96508020162582397,1.1699576377868652,349.6326904296875,-1.3718381524085999e-06,-0.00021536275744438171,-0.00021410698536783457,2.7579221725463867,-0.00042707042302936316,-0.0084371715784072876,1.8885442018508911,-0.00028794599347747862,-0.0024321633391082287,-1.9778963178396225e-07,1,0.86861366033554077,-0.0080101024359464645,-0.0021442179568111897,-0.0029568860772997141,1.0528446435928345,0,0,0,1,0,0,0,0,0,1,0,0.73846131563186646,0.89519870281219482,349.29547119140625,-0.00011292099952697754,-0.0017106011509895325,-0.0015978679293766618,0.24247527122497559,0,-0.0061092069372534752,-0.047626908868551254,-0.034488387405872345,0,-8.2352895736694336,0,0.053065802901983261,0.040592983365058899,264.38749998516869,-0.0081943180412054062,-0.006196965929120779,267.87335205078125,264.63751220703125,8.1003780364990234,3.18215012550354,0.59594476222991943,0.026868967339396477
8880,192.11110945983987,1,0.24277791380882263,243.75,8.0008058547973633,0.00044236035319045186,1,154.3409423828125,1,13.514486312866211,8.1053934097290039,182.50555398684787,0.013089472427964211,0.0096924658864736557,-0.00023178555420599878,1.3223112821578979,-0.062395699322223663,-0.047186847776174545,-0.046703174710273743,-0.03531935065984726,2.3431951999664307,-0.00018562682089395821,-0.0014031766913831234,1.6772218942642212,-0.00010998517973348498,-0.00043209968134760857,3.6961864680051804e-09,1,0.98017728328704834,-0.0012175500160083175,-0.00032211444340646267,-0.00045564465108327568,1.1883854866027832,0,0,0,1,0,0,0,0,0,1,0,0.96483379602432251,1.169851541519165,349.62847900390625,-1.1719763278961182e-05,-0.00022768974304199219,-0.00021610039402730763,2.7520694732666016,-0.0006351172924041748,-0.0085600763559341431,1.8941259384155273,-0.00039452104829251766,-0.002410384826362133,-1.9857543520629406e-07,1,0.87145984172821045,-0.0079249590635299683,-0.0020158630795776844,-0.0030299099162220955,1.0562939643859863,0,0,0,1,0,0,0,0,0,1,0,0.73987019062042236,0.89698261022567749,349.29141235351562,-0.00014232099056243896,-0.0017370283603668213,-0.0015947266947478056,0.24250856041908264,0,-0.0061280098743736744,-0.04754875972867012,-0.03462885320186615,0,-8.2736606597900391,0,0.055514611303806305,0.040834002196788788,264.38333331840113,-0.0082324985414743423,-0.00622584018856287,267.87554931640625,264.63873291015625,8.1050930023193359,3.2144968509674072,0.59516304731369019,0.030924052000045776
8940,196.27103941646709,1,0.24244582653045654,281.25,8.0012674331665039,0.00022753984376322478,1,153.51283264160156,1,13.087422370910645,8.0890960693359375,186.45748744564372,0.013611912727355957,0.0097775720059871674,-0.00023208091442938894,1.3223112821578979,-0.062139622867107391,-0.046993188560009003,-0.046689506620168686,-0.035309012979269028,2.3387651443481445,-0.00020403295638971031,-0.0014298955211415887,1.68239426612854,-0.0001382801856379956,-0.00042901677079498768,3.2596290111541748e-09,1,0.98035931587219238,-0.0012258630013093352,-0.00029073687619529665,-0.00048958812840282917,1.1886832714080811,0,0,0,1,0,0,0,0,0,1,0,0.96340984106063843,1.168255090713501,349.62432861328125,-1.5661120414733887e-05,-0.00024019740521907806,-0.00022467668168246746,2.7456674575805664,-0.00055240892106667161,-0.0084408335387706757,1.8997465372085571,-0.00041186055750586092,-0.0020394544117152691,-1.9639264792203903e-07,1,0.87584877014160156,-0.0078884251415729523,-0.001627593650482595,-0.003342516953125596,1.0617531538009644,0,0,0,1,0,0,0,0,0,1,0,0.7288329005241394,0.88384479284286499,349.28717041015625,-0.00012612342834472656,-0.0017916709184646606,-0.0016656139632686973,0.24251723289489746,0,-0.0061467811465263367,-0.047468096017837524,-0.03475521132349968,0,-8.2842035293579102,0,0.057792745530605316,0.041202623397111893,264.37916665163357,-0.0082429889589548111,-0.006233773659914732,267.87649536132812,264.62908935546875,8.0890216827392578,3.1960086822509766,0.61371374130249023,0.034962177276611328
