time_s,q_t_8gkg_entrainment_m_s,q_t_derivative_valid,theta_li_295_entrainment_m_s,theta_li_derivative_valid
0.0,0.00154807291,true,0.00228126966,true
60.0,0.00151109293,true,0.00226123731,true
120.0,0.00127420634,true,0.00223305801,true
180.0,0.000579974744,true,0.00220487505,true
240.0,-0.000614967375,true,0.00211564801,true
300.0,-0.00483095627,true,0.00198773424,true
360.0,-0.00832627739,true,0.00189285487,true
420.0,-0.00680755059,true,0.00184068384,true
480.0,-0.00426021528,true,0.00183682523,true
540.0,-0.0021096447,true,0.00193978363,true
600.0,0.0001929925,true,0.00223453511,true
660.0,0.00140618416,true,0.00264178479,true
720.0,0.00156296447,true,0.00307252283,true
780.0,0.00179508672,true,0.00348149226,true
840.0,0.00205980041,true,0.00378932675,true
900.0,0.00205654793,true,0.00411095092,true
960.0,0.0011407386,true,0.00476988222,true
1020.0,-0.000547496188,true,0.00578048281,true
1080.0,-0.00151594483,true,0.0065680425,true
1140.0,-0.000972254107,true,0.00672399635,true
1200.0,0.000423637438,true,0.00635195788,true
1260.0,0.00186924247,true,0.00573971824,true
1320.0,0.00279428815,true,0.00521074707,true
1380.0,0.00329985949,true,0.00481189221,true
1440.0,0.00345100344,true,0.00466421109,true
1500.0,0.00326999725,true,0.00494074536,true
1560.0,0.00229343521,true,0.00578806157,true
1620.0,0.000677663394,true,0.0069906768,true
1680.0,-0.00015212395,true,0.00800892367,true
1740.0,0.000287090045,true,0.00861537801,true
1800.0,0.000321148145,true,0.00886281977,true
1860.0,-0.000337237857,true,0.00897296562,true
1920.0,0.000359264371,true,0.00886441795,true
1980.0,0.00142034907,true,0.00856252706,true
2040.0,0.00155733141,true,0.00850114522,true
2100.0,0.00238400118,true,0.00843980641,true
2160.0,0.00388752594,true,0.00813222129,true
2220.0,0.0052316366,true,0.00784542211,true
2280.0,0.00578412625,true,0.00758806144,true
2340.0,0.00561633926,true,0.00746441503,true
2400.0,0.00590172434,true,0.00748623413,true
2460.0,0.00591717099,true,0.00746381373,true
2520.0,0.00569495366,true,0.00742814753,true
2580.0,0.00495142962,true,0.00756389343,true
