time_s,lwp_mean,lwp_variance,cloud_fraction,cloud_base_valid_fraction,cloud_base_mean,cloud_base_variance,q_t_8gkg_inversion_valid_fraction,q_t_8gkg_inversion_height_mean,q_t_8gkg_inversion_height_variance,theta_li_295_inversion_valid_fraction,theta_li_295_inversion_height_mean,theta_li_295_inversion_height_variance,radiation_nearest_q_t_inversion_height_mean,radiation_nearest_q_t_inversion_height_variance,decoupling_delta_q_t,resolved_tke_vertical_integral,resolved_tke_depth_mean,w_variance_max,friction_velocity,convective_velocity_scale,surface_drag_u_dynamic_flux,surface_drag_v_dynamic_flux,surface_drag_u_kinematic_flux,surface_drag_v_kinematic_flux,surface_density_for_drag,surface_sgs_u_w_flux,surface_sgs_v_w_flux,surface_sgs_theta_li_flux,surface_sgs_q_t_flux,surface_sensible_heat_flux,surface_latent_heat_flux,surface_buoyancy_flux
0.0,0.0677318722,0,1,1,592.5,0,1,838.166687,0,1,840.543457,0,837.5,0,0,0,0,0,0.295254111,0.810248137,-0.0836955905,0.0657608211,-0.0685472935,0.0538585894,1.22099042,6.3731246e-15,0,8.15607226e-09,0,15,115,0.000634634634
60.0,0.0679079592,4.65661287e-10,1,1,592.5,0,1,838.070984,0,1,840.491211,0,837.5,0,-9.31322575e-09,0.00100850209,6.7233475e-07,6.59140869e-06,0.267950147,0.810217321,-0.0689437911,0.0541451089,-0.0564654656,0.0443452373,1.22099042,-0.0197244417,0.0155667607,0.00385857746,1.22525635e-05,15,115,0.000634634634
120.0,0.0680428296,2.79396772e-09,1,1,592.5,0,1,837.970886,0.0625,1,840.436584,0,837.5,0,-1.76951289e-08,0.00219179527,1.4611968e-06,1.38969253e-05,0.253158599,0.810185075,-0.0615646392,0.0483035408,-0.0504218861,0.0395609513,1.22099042,-0.0355644561,0.028170757,0.00751600834,2.41116613e-05,15,115,0.000634634634
180.0,0.0680245534,1.53668225e-07,1,1,592.5,0,1,837.846802,0,1,840.380981,0,837.5,0,-2.98023224e-08,0.00339971064,2.26647376e-06,1.91219515e-05,0.243263811,0.81014508,-0.0568720773,0.0445683375,-0.046578642,0.0365017913,1.22099042,-0.0448199995,0.0356164426,0.01004369,3.25673827e-05,15,115,0.000634634634
240.0,0.0678993389,2.50060111e-07,1,1,592.5,0,1,837.663452,0.0625,1,840.322998,0,837.5,0,-4.00468707e-08,0.00463873893,3.09249253e-06,2.30687001e-05,0.235610217,0.810086012,-0.0533778407,0.0417721495,-0.0437168367,0.0342116915,1.22099042,-0.0513918437,0.0409621149,0.0120514389,3.95382413e-05,15,115,0.000634634634
300.0,0.0679548979,3.7252903e-08,1,1,592.5,0,1,837.396057,0,1,840.256714,0,837.5,0,-5.0291419e-08,0.00666205259,4.44136822e-06,2.78687621e-05,0.229307786,0.809999764,-0.050590001,0.0395294018,-0.0414335765,0.0323748663,1.22099042,-0.0564475879,0.0451222993,0.0136862714,4.56737944e-05,15,115,0.000634634634
360.0,0.0684698001,1.86264515e-09,1,1,592.5,0,1,836.706909,0,1,840.183411,0,837.5,0,-6.14672899e-08,0.0111736534,7.44910221e-06,3.39726612e-05,0.223936886,0.809777498,-0.0482786186,0.037659999,-0.0395405367,0.0308438111,1.22099042,-0.0604932643,0.0484922156,0.0150826061,5.11768776e-05,15,115,0.000634634634
420.0,0.0690649897,8.38190317e-09,1,1,592.5,0,1,836.020386,0.125,1,840.105774,0.0625,837.5,0,-7.35744834e-08,0.0229691397,1.53127603e-05,0.00012726264,0.219263107,0.809555948,-0.0463159084,0.0360639766,-0.0379330628,0.0295366589,1.22099042,-0.0638039932,0.051285889,0.0173438136,5.54961262e-05,15,115,0.000634634634
480.0,0.0696409866,3.81842256e-08,1,1,592.5,0,1,835.513794,0.125,1,840.026245,0,837.396851,0.4375,-8.7544322e-08,0.0694380701,4.6292047e-05,0.000628182606,0.215170667,0.809392452,-0.0446350798,0.034689229,-0.0365564525,0.028410729,1.22099042,-0.0665243268,0.0536143556,0.0190342795,5.98814622e-05,15,115,0.000634634634
540.0,0.0701550692,1.97440386e-07,1,1,577.913086,6.03125,1,835.133179,0.125,1,839.948181,0,835.8172,5.5625,-1.04308128e-07,0.307697535,0.000205131684,0.00409205258,0.211767152,0.809269488,-0.0432657152,0.0335598961,-0.0354349352,0.0274857972,1.22099042,-0.068621397,0.0554446392,0.0210339911,6.3898151e-05,15,115,0.000634634634
600.0,0.0704469606,1.05099753e-06,1,1,577.5,0,1,834.884827,0.4375,1,839.881042,0,834.876587,9.5,-1.01514161e-07,1.64086437,0.00109390961,0.0255970303,0.210068032,0.80918932,-0.0426008441,0.0329891518,-0.0348903984,0.0270183552,1.22099042,-0.0696027651,0.0563685447,0.0231106132,6.77897551e-05,15,115,0.000634634634
660.0,0.0703764036,4.05497849e-06,1,1,577.5,0,1,834.78064,1.0625,1,839.838379,0.125,831.459351,1322.25,3.44775617e-06,7.35409212,0.0049027279,0.0986882448,0.213900119,0.809155583,-0.0441712104,0.034201216,-0.03617654,0.0280110445,1.22099042,-0.0681582913,0.0553264841,0.025115069,6.95474082e-05,15,115,0.000634634634
720.0,0.0700030848,1.16773881e-05,1,1,577.5,0,1,834.677917,1.6875,1,839.820129,0.0625,821.784912,6225,1.6243197e-05,20.2114048,0.0134742698,0.215186879,0.227637067,0.809122443,-0.0499626659,0.038817931,-0.0409197845,0.0317921676,1.22099042,-0.0620370694,0.0504601151,0.0251477361,6.44263491e-05,15,115,0.000634634634
780.0,0.0693361163,2.60709785e-05,1,1,577.5,0,1,834.59259,2.625,1,839.829163,0.0625,819.039551,6426.6875,2.89296731e-05,34.4404678,0.0229603127,0.301936358,0.243393332,0.809094846,-0.0569966175,0.0445340574,-0.0466806442,0.0364737138,1.22099042,-0.0496152602,0.0403507985,0.0217130538,5.17840199e-05,15,115,0.000634634634
840.0,0.0685060024,3.80594283e-05,1,1,578.987915,19.8125,1,834.517761,3.75,1,839.859985,0.25,818.945923,5425.4375,3.93763185e-05,48.3610229,0.0322406814,0.340247184,0.249790177,0.809070647,-0.0599321947,0.0470330976,-0.0490849018,0.0385204479,1.22099042,-0.0379917212,0.0307386648,0.0173913203,3.96316755e-05,15,115,0.000634634634
900.0,0.0674409121,3.70801426e-05,1,1,580.914795,32.5625,1,834.464233,4.6875,1,839.905945,0.25,816.446838,6317.6875,6.56759366e-05,64.0472336,0.0426981561,0.385955244,0.250032455,0.809053361,-0.059984412,0.0472059473,-0.0491276681,0.0386620127,1.22099042,-0.0330400653,0.0263026617,0.0143038519,3.39543767e-05,15,115,0.000634634634
960.0,0.0660892576,3.38940881e-05,1,1,585.806946,28.09375,1,834.389038,6.1875,1,839.975342,0.375,814.100708,7175.3125,0.000105910935,80.5424347,0.053694956,0.411757261,0.249318987,0.809029043,-0.0595993884,0.0469917431,-0.0488123298,0.0384865776,1.22099042,-0.0322021395,0.0254298039,0.0119637372,3.27647576e-05,15,115,0.000634634634
1020.0,0.064645566,3.70121561e-05,1,1,590.016296,33.40625,1,834.225647,8,1,840.100342,0.8125,814.714722,5980.0625,0.000146655366,95.8358383,0.0638905615,0.405393004,0.248215795,0.808976233,-0.0590532012,0.0466020517,-0.0483650006,0.038167417,1.22099042,-0.033432439,0.0260918178,0.00957530178,3.34553588e-05,15,115,0.000634634634
1080.0,0.0631572157,4.71589155e-05,1,1,588.367432,26.09375,1,833.947937,10.25,1,840.290955,1,812.982849,5918,0.000178125687,109.200829,0.0728005543,0.373917103,0.24673371,0.808886468,-0.0583459251,0.0460524857,-0.0477857366,0.03771732,1.22099042,-0.0357214101,0.0275381356,0.00739427796,3.48410649e-05,15,115,0.000634634634
1140.0,0.0617776215,6.25045504e-05,1,1,588.960754,29.03125,1,833.668457,12.8125,1,840.510376,1.0625,811.216187,5819.8125,0.000198771246,121.419876,0.080946587,0.331970811,0.245355904,0.808796108,-0.0577021018,0.045532003,-0.0472584404,0.0372910388,1.22099042,-0.03777311,0.0289718732,0.00605290011,3.62820902e-05,15,115,0.000634634634
1200.0,0.0605290383,7.655425e-05,1,1,590.929626,45.25,1,833.456116,15.25,1,840.719604,0.875,811.184875,5426.6875,0.000210806727,133.733658,0.0891557708,0.30695501,0.244290859,0.808727443,-0.0572234243,0.0451107249,-0.0468663983,0.0369460098,1.22099042,-0.0388773791,0.0303498842,0.00548738521,3.72415125e-05,15,115,0.000634634634
1260.0,0.0594982021,8.48066993e-05,1,1,592.152832,75.46875,1,833.344238,17.0625,1,840.894287,0.8125,810.16333,6071.0625,0.000218571164,146.811478,0.097874321,0.293758124,0.243348122,0.808691204,-0.0568267591,0.0447071679,-0.0465415269,0.0366154946,1.22099042,-0.0400363728,0.03188283,0.00563164148,3.77192046e-05,15,115,0.000634634634
1320.0,0.0587807931,8.66646878e-05,1,1,593.200317,131.6875,1,833.30542,17.9375,1,841.029968,0.625,809.458923,5958,0.000223988667,160.821411,0.107214272,0.289438874,0.242428318,0.808678687,-0.0564623997,0.0442878269,-0.0462431163,0.0362720527,1.22099042,-0.0413581692,0.0331281535,0.00573004363,3.79341509e-05,15,115,0.000634634634
1380.0,0.0583475567,8.68777279e-05,1,1,594.28595,196,1,833.304565,18.1875,1,841.141113,0.625,808.820374,5797.75,0.000226445496,175.832794,0.117221862,0.299844056,0.241358444,0.808678389,-0.0560019948,0.0438507758,-0.0458660387,0.0359141044,1.22099042,-0.0425649546,0.0338637941,0.00572774047,3.82774997e-05,15,115,0.000634634634
1440.0,0.0581448898,8.9027686e-05,1,1,595.340332,258.28125,1,833.326416,18.9375,1,841.228882,0.8125,808.199951,6190.375,0.000227704644,192.079376,0.12805292,0.321230531,0.240120307,0.808685482,-0.0554369204,0.043391794,-0.0454032384,0.0355381928,1.22099042,-0.0436488353,0.0346384123,0.00586284511,3.90030218e-05,15,115,0.000634634634
1500.0,0.0580747724,9.38298181e-05,1,1,595.53064,305.4375,1,833.343689,21.0625,1,841.322266,1.5625,806.961975,6755,0.000228228979,209.585129,0.13972342,0.360011071,0.239005283,0.808691084,-0.05495001,0.0429555401,-0.0450044572,0.0351809002,1.22099042,-0.0448103957,0.035416536,0.00558069069,4.00280042e-05,15,115,0.000634634634
1560.0,0.0580232069,0.000100570731,0.999991119,0.999991119,596.021912,344.34375,1,833.343811,24.125,1,841.443176,2.6875,805.634827,7315.4375,0.000226771459,228.454315,0.152302876,0.395989716,0.238042504,0.808691084,-0.0545408949,0.0425683036,-0.0446693897,0.0348637477,1.22099042,-0.0465132967,0.0360092148,0.00358247547,4.21909099e-05,15,115,0.000634634634
1620.0,0.0578141585,0.000108395703,1,1,596.515076,364.375,1,833.243896,30.125,1,841.638184,4.125,803.405762,8608.3125,0.000224460848,247.482849,0.164988562,0.432084054,0.237143576,0.808658779,-0.0541818962,0.0421805121,-0.0443753637,0.0345461443,1.22099042,-0.0472548269,0.0370497257,-0.00139860355,4.59543735e-05,15,115,0.000634634634
1680.0,0.0573700219,0.000118986703,0.999982297,0.999982297,596.863525,378.4375,1,833.050171,38.75,1,841.90332,5.125,804.84906,7877.25,0.000222411007,265.502441,0.177001625,0.48166123,0.236355603,0.808596075,-0.0539027005,0.0417973362,-0.0441467017,0.0342323221,1.22099042,-0.0468965173,0.0381713361,-0.00695443479,4.9600163e-05,15,115,0.000634634634
1740.0,0.0567970611,0.000135658076,0.999991119,0.999991119,597.409058,398.84375,1,832.850769,48.125,1,842.220398,5.625,804.522705,8453.9375,0.000221712515,282.244415,0.188162938,0.52169764,0.235531375,0.808531582,-0.0536110289,0.0413982682,-0.0439078212,0.0339054801,1.22099042,-0.0472521484,0.0393074416,-0.00984692853,5.14460335e-05,15,115,0.000634634634
1800.0,0.0561980866,0.00015374925,0.999946833,0.999946833,598.12738,421.96875,1,832.709839,54.625,1,842.558167,6.25,805.242493,8152.3125,0.000220573507,298.264038,0.198842689,0.550983191,0.234611183,0.808485985,-0.0532678701,0.0409782231,-0.0436267704,0.0335614607,1.22099042,-0.0477355979,0.0404191129,-0.0121250674,5.31360274e-05,15,115,0.000634634634
1860.0,0.0556051284,0.000170643441,0.999778569,0.999778569,598.492249,449.1875,1,832.514587,60.125,1,842.904785,6.1875,804.7276,8281,0.000216479413,313.7052,0.209136799,0.580646336,0.233899713,0.808422804,-0.0530121922,0.0406429358,-0.0434173681,0.0332868584,1.22099042,-0.0484097749,0.0409794152,-0.0150830513,5.51625853e-05,15,115,0.000634634634
1920.0,0.0550337471,0.00018373644,0.999805152,0.999805152,599.131897,494.1875,1,832.294739,71,1,843.255615,6.25,803.747925,8985.4375,0.000211152248,327.454346,0.218302891,0.611200392,0.233298272,0.808351636,-0.0527815819,0.0403797813,-0.0432284996,0.0330713317,1.22099042,-0.0487031974,0.0413256437,-0.0149608422,5.49422839e-05,15,115,0.000634634634
1980.0,0.0545940436,0.000195918372,0.999654531,0.999654531,600.178772,525.71875,1,832.183167,78.375,1,843.58905,6.4375,802.399536,9250.5,0.00020871684,339.536163,0.226357445,0.62544477,0.232713789,0.808315456,-0.0525471419,0.0401388593,-0.0430364907,0.032874018,1.22099042,-0.0495622419,0.0416668467,-0.0144453775,5.46337506e-05,15,115,0.000634634634
2040.0,0.0543056652,0.000211601378,0.999663413,0.999663413,601.743774,593.84375,1,832.090698,88.375,1,843.903503,6.375,801.930115,9723.5625,0.000204733573,349.570953,0.233047307,0.624271572,0.23188442,0.808285534,-0.0522015318,0.0398162417,-0.0427534319,0.0326097906,1.22099042,-0.0507064648,0.0421156995,-0.0150873568,5.56350824e-05,15,115,0.000634634634
2100.0,0.0540398844,0.000227360055,0.999672294,0.999672294,602.749878,636.34375,1,831.995605,98.4375,1,844.229431,6.5625,801.026855,10477.5625,0.00020085834,357.778748,0.238519162,0.623394907,0.230892807,0.808254778,-0.0517826453,0.0394415073,-0.0424103625,0.0323028788,1.22099042,-0.0512336418,0.0425442271,-0.0170900077,5.76326784e-05,15,115,0.000634634634
2160.0,0.0538305528,0.000238997396,0.999371111,0.999371111,603.968262,676.78125,1,832.00238,105.1875,1,844.536377,6.375,802.681763,10087.3125,0.000195347704,364.866669,0.243244439,0.627439082,0.230392128,0.808256924,-0.0515697077,0.0392556749,-0.042235963,0.0321506821,1.22099042,-0.0519866049,0.0430325307,-0.0160055291,5.72863246e-05,15,115,0.000634634634
2220.0,0.0536480062,0.000244659139,0.999087632,0.999087632,604.69043,727.3125,1,832.087708,107.625,1,844.825256,6.4375,802.823547,10204.375,0.000187279657,371.023956,0.247349307,0.644180417,0.230407372,0.808284581,-0.0515393727,0.039309632,-0.0422111191,0.0321948752,1.22099042,-0.0523589924,0.0432169773,-0.0162898283,5.78819891e-05,15,115,0.000634634634
2280.0,0.0535470098,0.000248808879,0.999105394,0.999105394,605.424561,782.5,1,832.255737,106.375,1,845.097656,7,799.744995,12453.875,0.000180520117,375.82312,0.25054875,0.639101565,0.230332747,0.808339,-0.0514219292,0.039394144,-0.0421149321,0.0322640911,1.22099042,-0.0534917861,0.0431069173,-0.0141174607,5.71775927e-05,15,115,0.000634634634
2340.0,0.0534701347,0.000255650608,0.998423338,0.998423338,606.41748,822.75,1,832.407288,106.9375,1,845.35553,7.125,799.664734,13224.625,0.00017743092,379.15213,0.252768099,0.629027605,0.230133101,0.808387995,-0.0512617305,0.0394185111,-0.0419837274,0.0322840475,1.22099042,-0.0529590361,0.0426575355,-0.0125002414,5.68219148e-05,15,115,0.000634634634
2400.0,0.0533715077,0.000259773573,0.999016821,0.999016821,606.989075,891.0625,1,832.555115,108.625,1,845.612976,7.1875,800.014648,13261.4375,0.000174835324,380.78241,0.25385493,0.622792065,0.2296312,0.808435917,-0.0509865172,0.0393141098,-0.0417583287,0.0321985409,1.22099042,-0.0534053408,0.0424272828,-0.0130471764,5.77098726e-05,15,115,0.000634634634
2460.0,0.0533031039,0.000263098394,0.998954773,0.998954773,607.192627,924.3125,1,832.740845,109.4375,1,845.873352,7.375,800.083618,13604.6875,0.000171365216,381.072693,0.254048467,0.621426761,0.229276851,0.808495998,-0.0507939011,0.0392387174,-0.0416005738,0.0321367942,1.22099042,-0.0534653962,0.0429753959,-0.0139358388,5.8177855e-05,15,115,0.000634634634
